-173.91,1.7132,0.0,0.0,10.5,37.0,0.0
166.0,-0.94395,-1.3039,5.1083,105.0,30.0,39.5
-37.906,5.1641,0.0,0.0,10.5,40.6,19.9
-146.74,4.374,0.0,0.0,10.5,37.0,3.98
-136.53,4.3526,0.0,0.0,10.5,37.0,9.2867
-116.44,4.277,0.0,0.0,10.5,37.0,14.593
-87.604,4.4699,0.0,0.0,10.5,38.2,0.0
-99.439,4.735,0.0,0.0,10.5,43.0,1.3267
-90.417,4.8845,0.0,0.0,10.5,43.0,6.6333
-110.48,4.3913,0.0,0.0,10.5,43.0,11.94
-79.652,4.3189,0.0,0.0,10.5,43.0,17.247
117.95,0.00070983,2.2038,4.6118,98.75,20.0,39.5
103.05,-0.41748,1.2328,5.1857,103.75,20.0,39.5
130.48,-2.2314,0.081314,4.2101,105.0,25.0,39.5
191.47,1.0552,-3.0611,6.083,96.25,30.0,39.5
130.04,-0.34386,-2.3212,4.8669,101.25,30.0,39.5
86.857,2.3028,0.31599,7.3215,95.0,22.5,39.5
132.42,2.6601,-0.22417,5.8284,95.0,27.5,39.5
-41.152,10.0,0.0,0.0,10.5,38.352,13.91
-36.11,10.0,0.0,0.0,10.5,41.873,15.283
-50.429,10.0,0.0,0.0,10.5,41.775,3.2719
-56.804,10.0,0.0,0.0,10.5,38.164,3.3258
-29.091,10.0,0.0,0.0,10.5,40.424,3.3417
-26.78,10.0,0.0,0.0,10.5,39.315,7.9261
17.45,10.0,0.0,0.0,10.5,39.381,10.534
5.0884,10.0,0.0,0.0,10.5,40.745,15.928
-29.205,10.0,0.0,0.0,10.5,39.637,14.104
-16.863,10.0,0.0,0.0,10.5,41.824,10.009
-50.4,10.0,0.0,0.0,10.5,41.956,1.8616
-29.739,10.0,0.0,0.0,10.5,41.904,7.2926
-54.757,10.0,0.0,0.0,10.5,38.81,18.936
-41.584,10.0,0.0,0.0,10.5,41.158,18.986
-68.737,10.0,0.0,0.0,10.5,42.149,19.054
-18.501,10.0,0.0,0.0,10.5,38.87,15.877
-17.398,10.0,0.0,0.0,10.5,38.874,14.693
0.0,3.5669,-0.57243,13.098,96.062,24.311,39.5
0.0,-0.58626,-4.5624,14.019,101.98,28.88,39.5
0.0,1.2502,3.1384,11.908,96.972,21.167,39.5
0.0,-0.1487,-1.5302,10.887,102.73,27.711,39.5
0.0,0.5032,-0.062583,7.7819,100.67,26.247,39.5
0.0,-0.21251,-0.38259,6.9206,100.66,23.838,39.5
0.0,1.2339,-0.78067,8.7345,97.458,25.616,39.5
0.0,2.9787,0.87213,12.491,96.058,23.099,39.5
0.0,-2.3304,0.65868,12.873,103.94,23.129,39.5
0.0,0.18942,0.8609,8.127,100.02,21.973,39.5
0.0,0.404,-3.9302,14.049,98.102,28.877,39.5
0.0,-0.071946,-0.06672,8.1795,99.587,26.875,39.5
0.0,-0.80575,2.2373,12.212,103.03,21.154,39.5
0.0,0.23073,-0.69582,11.767,97.583,27.94,39.5
0.0,0.37666,0.65095,8.0273,98.156,22.827,39.5
0.0,-3.9043,1.1987,16.513,104.08,20.915,39.5
0.0,1.9016,-1.2418,12.268,96.746,27.49,39.5
-104.04,1.8896,-1.7335,0.067597,18.352,47.25,3.3373
-780.52,0.29362,0.28758,0.19644,69.876,53.7,11.277
-824.79,0.00080746,0.00039016,0.0026913,93.377,47.032,10.01
-561.93,0.98665,0.76904,0.4672,57.409,57.205,10.92
203.91,0.65812,0.19157,0.0063698,92.086,64.062,30.051
254.65,0.0099432,-0.0012571,0.00065094,69.196,28.558,30.054
-825.14,-0.00011931,0.00018179,0.00016053,110.24,64.329,9.952
-824.83,0.00011144,0.00019966,0.0001188,110.52,41.764,9.9487
-800.85,0.000089898,-0.000062108,0.00013506,59.624,21.227,9.9496
254.61,0.0038161,-0.00088677,0.000085387,64.352,19.9,30.013
-134.03,0.60297,-0.038833,-0.021282,26.099,19.287,9.2959
-97.792,0.004803,-0.0038246,-0.00048259,27.642,66.256,9.0416
-800.91,0.00013006,0.000017905,0.00023119,72.762,19.153,9.1453
-800.78,0.000006525,-0.00015219,0.00048266,55.009,38.68,10.988
254.63,0.0037135,0.001909,0.00032558,73.075,20.698,31.178
196.7,-0.23159,0.11156,0.87597,102.88,18.411,31.223
50.773,0.0036934,-0.0010714,0.0035126,37.31,39.033,31.412
264.34,1.1358,-0.75766,0.48933,66.131,67.77,32.474
202.22,1.2765,-0.099855,-0.022559,91.925,57.481,33.059
46.144,0.88604,-0.51872,0.51398,50.083,66.34,32.492
-824.99,0.00055433,0.00090296,0.0015456,96.848,60.242,6.5455
-124.82,1.4045,0.23462,0.031413,27.389,32.181,12.534
-800.82,0.000075667,-0.00008438,0.00013959,53.966,26.309,12.025
-824.58,0.0021087,0.00068437,0.0024461,95.256,52.189,6.5022
-800.89,0.00012866,0.000015496,0.00012412,65.957,17.637,12.287
-101.32,2.2109,0.38865,-0.098737,28.567,40.674,12.959
-800.81,0.00034776,-0.0005305,0.0017878,74.511,31.616,7.3316
199.69,0.1798,-0.18273,0.46993,96.87,17.883,27.278
-97.571,0.072475,-0.0060364,-0.0024948,17.238,54.823,12.634
54.325,0.57689,-0.29996,0.12634,44.997,54.169,33.72
-124.38,2.2627,0.40472,0.042018,28.296,39.578,6.3935
203.61,0.69735,-0.14761,0.01182,97.838,62.936,33.308
-825.02,-0.00027376,0.00060723,0.00095674,98.552,46.297,13.582
-15.096,0.59017,-0.29368,0.85364,43.699,68.499,31.387
-680.07,0.65599,0.52203,0.23991,63.129,54.506,13.183
-824.53,0.000080418,-0.000063298,0.000037343,97.553,23.103,6.949
25.031,0.012868,-0.023158,0.026958,30.769,54.775,33.446
-825.12,-0.00035834,0.00041216,0.00051767,103.67,53.613,13.636
-824.62,0.0001522,-0.000010963,0.00010077,102.03,28.771,6.7942
197.57,-0.24486,-1.2098,1.8825,102.01,28.295,32.85
-825.06,0.000072476,0.00029814,0.0002735,107.26,59.946,6.3749
-842.16,0.22114,0.98878,0.66859,67.46,60.105,13.8
201.92,1.1579,-0.54169,-0.0014079,95.051,53.61,25.995
152.53,1.2887,-0.38978,0.012427,58.041,54.48,26.777
-99.058,2.4411,-0.13343,0.032884,22.577,41.442,14.194
-800.69,-0.000021235,-0.00086311,0.0011675,67.347,32.785,6.5232
-825.13,-0.000055196,0.00010345,0.000067441,114.32,68.506,6.665
-824.64,0.000082962,0.000044132,0.000012105,108.43,26.416,13.295
158.54,1.324,-0.43556,0.037404,58.238,54.4,33.403
24.312,0.0037573,-0.0038283,0.00368,21.593,54.322,33.482
-824.8,0.00003999,0.00016031,0.000034126,114.5,37.918,13.399
204.0,0.28916,-0.12992,-0.016843,108.32,68.793,33.457
-97.643,0.018537,0.0094933,-0.00039945,16.382,61.354,13.593
204.39,0.49229,-0.33028,0.013324,104.65,61.02,33.943
254.59,0.0024057,-0.00089607,0.000039753,59.934,16.523,26.599
-824.55,0.000044188,0.000010685,0.000012455,105.3,17.751,13.429
-800.86,0.00015265,-0.00020787,0.00054589,73.993,25.217,6.4664
203.31,0.75126,0.54721,-0.0044523,88.06,62.507,25.99
254.61,0.0032356,-0.0021759,0.0001474,59.153,23.102,33.621
-825.22,-0.000064713,0.00029836,0.00054988,98.448,69.253,6.0563
-824.43,0.00032683,-0.00072187,0.00057755,88.374,33.729,6.2586
204.29,0.33803,-0.12223,0.01298,106.91,68.98,26.44
-132.01,0.435,-0.15579,-0.0024726,21.226,16.361,6.366
228.38,4.2488,-1.1683,0.098224,81.86,52.338,24.45
-824.63,0.000030866,0.00006093,0.0000043521,114.7,24.243,13.596
202.81,0.93959,-1.4886,1.5715,95.538,29.025,33.49
51.145,0.0010681,-0.0016738,0.0019899,31.913,41.32,33.724
-124.24,1.4558,-0.3674,0.018346,22.269,31.055,14.36
-97.72,0.0058968,0.003154,-0.00034986,16.214,69.089,6.2178
-824.56,0.000017885,0.000021305,0.0000074958,114.78,16.22,6.2028
-800.94,0.00025811,0.0002055,0.00027468,69.145,22.67,13.783
200.84,0.15645,-0.25321,0.19987,88.268,16.146,26.265
73.039,1.0402,-0.72389,-0.16234,51.623,60.571,25.635
-139.23,0.2545,0.20904,-0.0035318,39.729,16.166,13.746
490.16,1.8423,0.16259,1.3785,71.872,70.81,21.532
520.2,1.2541,0.22674,1.8975,67.516,70.847,22.613
39.426,0.82492,-0.51751,0.91948,53.04,69.816,29.261
-129.4,0.65447,-0.26605,-0.0084208,21.198,22.449,13.803
254.6,0.0010221,-0.0010556,0.000061719,52.144,16.041,26.125
196.87,0.99405,-0.38891,1.3407,93.693,22.986,33.929
-824.98,0.000041647,0.00019431,0.000061087,115.12,53.491,5.8823
-824.79,-0.000047932,0.00045995,0.0010165,88.102,37.845,14.211
-120.36,1.9479,-0.16964,0.001516,22.828,36.84,5.0045
213.7,3.7904,-1.2065,0.14124,83.762,51.561,36.055
-824.77,0.00086011,0.0003062,0.00069189,100.99,50.257,5.3155
-132.11,0.66299,-0.24953,0.0096833,22.291,21.936,5.6887
-824.64,0.000082036,0.000018702,0.000041891,107.73,28.655,5.7895
-157.25,0.62541,0.47949,1.6825,51.63,70.811,19.981
278.85,1.897,-1.4221,0.050075,72.211,57.15,24.412
-824.88,0.046567,0.13543,0.045438,77.256,51.152,16.018
-129.64,1.1696,-0.23398,-0.0048717,23.497,28.71,5.0481
14.372,1.0504,0.20385,2.0259,61.069,70.839,21.848
202.08,0.67272,-0.52358,0.38219,88.065,22.466,34.498
-882.41,-0.043304,0.62374,0.30157,71.96,57.428,14.64
-824.53,0.000073597,-0.000023198,0.000014756,101.24,18.979,5.6575
-97.635,0.0048377,0.0033159,-0.00029572,15.633,69.673,14.264
37.008,0.48274,-0.53637,0.13345,42.341,53.447,28.723
-824.66,0.00060156,-0.000063068,0.00037855,100.56,40.778,5.3096
-807.86,0.072555,0.081369,0.11978,76.971,58.739,4.7683
202.93,0.787,0.06903,-0.0097004,93.045,62.149,34.82
-131.34,1.0239,0.33189,0.029188,30.494,28.356,14.57
36.667,1.0732,-0.63723,0.41437,48.314,61.984,29.551
255.21,0.042533,0.025775,0.001797,76.786,36.322,34.439
203.76,0.46081,-0.11358,-0.01071,102.0,66.308,25.4
-55.323,0.91563,-0.1322,1.8335,52.534,70.829,24.393
23.319,-0.0034774,0.0032715,0.0022149,31.104,69.705,25.683
-825.1,-0.000032965,0.00014046,0.000081651,115.57,63.446,10.438
-777.65,0.23159,0.41672,0.65578,68.112,61.421,8.9278
-147.74,0.58915,1.0045,0.034949,39.943,29.638,14.589
201.53,0.3166,-0.10285,0.24905,87.544,15.385,33.812
223.71,1.2849,-0.93057,-0.099647,63.513,60.643,25.454
-800.83,0.000054228,-0.000047681,0.000056071,51.509,22.101,14.478
-825.01,-0.00025116,0.00038218,0.00036013,104.76,48.764,14.825
-834.31,0.0035355,0.26981,0.30809,73.507,58.602,9.8157
-824.85,0.00065912,0.00039784,0.0016942,97.478,49.156,9.2829
-825.14,-0.000162,0.00016763,0.000079873,112.34,63.673,14.689
-560.53,1.265,0.51994,0.24092,56.178,52.791,8.8757
275.28,1.2949,-1.1831,0.21443,66.93,63.057,29.405
-822.19,0.012913,-0.006757,0.0067462,86.889,49.357,4.3091
-247.14,0.44031,0.77568,0.89402,46.978,71.047,14.209
-800.91,0.00043969,0.000098004,0.00041799,61.436,31.386,14.784
51.07,0.00029096,-0.000039511,0.000065171,28.554,21.232,34.738
-800.81,0.00010201,-0.000065972,0.00020713,51.347,36.707,14.66
-800.83,0.000051869,-0.00013862,0.0001198,61.632,21.454,5.1558
24.552,0.0072728,-0.010153,0.0091257,26.195,56.414,34.956
203.05,0.45801,0.079378,-0.021204,93.024,70.204,29.081
-98.013,0.021488,-0.011971,-0.00023772,20.65,58.122,4.9721
195.39,-0.12094,0.53788,0.61529,101.31,15.118,34.868
254.52,2.7892,-0.66624,0.013019,76.808,50.284,23.628
50.825,0.00058393,-0.00017058,0.00038942,37.494,28.651,25.258
-800.88,0.000071153,-0.00012982,0.00025015,76.668,20.93,5.1767
-210.2,0.17388,0.85119,1.721,41.535,67.096,18.606
254.59,0.0017379,-0.0009156,-0.000055916,55.957,15.11,29.561
122.23,1.1502,-0.29877,0.031228,54.518,52.919,30.179
-824.52,0.000053604,-0.0000058024,0.0000083572,102.03,15.141,9.0041
-629.33,0.57278,0.61992,0.82995,61.657,61.747,9.4557
-99.054,0.33116,-0.00038547,-0.014084,16.157,50.52,3.9058
-130.42,1.2148,0.14567,0.026501,28.078,29.369,8.6377
254.6,0.0029678,-0.0001916,-0.0000030535,63.852,15.061,31.507
-825.17,-0.00070093,0.00064838,0.0007151,100.41,50.114,15.328
-800.88,0.000189,-0.000025989,0.00028783,65.723,23.825,10.269
-298.44,0.18994,1.9856,1.0595,40.932,64.906,12.481
51.118,0.00015071,-0.000053412,0.000025961,21.519,15.046,30.906
-134.35,0.4873,0.016677,0.0065922,28.383,14.953,10.177
-824.91,-0.00013929,0.00054796,0.00046382,98.597,41.905,15.234
201.0,0.14013,-0.8957,0.81775,100.82,27.559,28.235
-824.46,0.000049263,-0.000045273,0.000047065,87.099,19.497,9.9296
-800.83,0.00010288,-0.00012328,0.00024926,59.419,26.334,9.9854
