"p","U:0","U:1","U:2","Points:0","Points:1","Points:2"
-487.85,0.43763,-0.54698,0.1461,77.925,71.433,36.934
-11.639,0.4245,0.50844,-0.0047487,86.922,65.892,21.185
-663.21,0.00017264,0.00042256,0.000088775,43.125,21.735,35.062
-665.06,0.00042634,0.0014743,0.00011225,43.025,28.901,38.818
-1971.6,0.5238,-0.2818,-0.0015631,19.928,19.693,7.5164
-1251.5,0.00045717,0.000052022,0.0013534,89.47,41.657,13.532
-900.15,0.51483,0.61962,1.4143,49.55,70.99,17.006
-658.58,0.00014625,-0.000041104,0.00011946,20.186,19.858,25.84
-1913.2,0.54968,0.38395,0.0079423,36.297,23.023,5.6925
-1879.9,2.5852,0.58162,-0.010034,28.714,41.875,13.256
-460.26,2.1078,-0.29653,-0.043674,67.459,50.89,35.41
-658.02,0.00017077,0.000047837,0.000011187,14.691,21.109,32.124
-681.46,0.36009,-0.20193,-0.0074051,41.789,51.168,20.982
-1211.0,0.0039714,0.0044551,0.0092984,87.858,57.027,7.3629
-665.92,0.00039304,-0.00053979,0.00060938,26.764,38.454,34.21
-1188.0,0.015297,0.014099,0.025835,84.401,54.39,7.3927
-2080.6,0.0059867,0.012471,-0.00020607,12.901,64.209,12.934
252.07,0.12562,-0.14065,0.25842,96.298,15.36,24.738
-1116.2,-0.0012029,-0.00038038,0.0028625,63.325,44.887,8.4223
-745.82,0.60603,-0.36416,0.7141,43.363,67.254,32.927
-12.563,0.50682,0.53103,0.036285,86.844,64.831,22.617
-280.66,0.02607,0.0079818,0.001816,74.75,34.153,22.844
-687.0,0.33454,-0.13988,0.064901,41.005,50.406,37.454
-659.1,0.00028796,-0.0000057961,-0.000041231,24.476,18.903,35.058
-873.03,0.4263,0.10183,1.3612,45.027,74.114,21.601
-667.98,0.0019119,0.0024066,0.0010199,40.157,34.034,35.794
-1234.0,2.7087,1.6531,0.46533,47.814,51.999,9.6286
-515.89,1.5357,-0.57058,-0.0034277,63.376,55.23,32.609
-1239.9,0.00091426,0.000038029,0.00024539,103.85,58.866,2.39
-657.21,0.000028549,-0.0000040669,0.000028701,11.182,19.021,25.529
289.04,0.66972,1.0501,1.9813,97.324,19.411,35.589
-1996.1,1.5099,-0.68708,-0.0022954,20.407,32.168,8.0764
-1263.6,0.00012067,-0.00026843,0.00085952,86.122,35.96,17.113
-668.83,0.00076648,-0.0011247,0.0012866,30.563,39.871,33.019
-276.66,0.0024288,0.0018333,0.00012121,74.939,18.101,35.551
-1223.1,0.38645,4.1799,1.0138,37.91,55.566,13.518
-1920.2,0.16837,0.10178,-0.00026323,41.572,13.036,9.5777
-1113.0,0.000044766,0.00010155,0.00012651,52.445,18.861,4.6645
259.87,-0.038383,0.014227,0.40385,101.84,11.2,30.089
-1120.0,0.91245,0.60129,0.090798,59.796,53.424,14.462
0.94023,1.9738,-1.8743,0.15696,87.37,47.916,29.162
-661.16,0.000095614,0.000026799,0.00010818,42.655,11.194,22.861
-662.59,0.86905,-0.38021,0.16294,49.818,57.681,35.14
-13.972,0.11346,0.58154,-0.016436,83.256,65.888,33.92
-652.46,1.1559,-0.19011,0.93511,64.357,74.31,29.825
-1232.6,-0.0018919,0.0026881,0.0018209,86.609,45.38,17.309
-1890.4,0.48101,0.91141,0.0071781,39.723,29.174,9.4349
-1115.4,0.00016191,0.000023399,0.000087154,73.526,11.122,14.593
-1114.3,0.000015145,-0.000018105,0.00014251,47.417,29.925,10.767
-655.09,0.80613,-0.35452,0.066286,47.239,53.12,30.039
-324.39,2.6854,-1.8535,0.042039,75.76,55.406,27.064
-2079.6,0.0044215,0.0010785,-0.000051739,17.973,72.259,7.1195
-1251.6,0.00056518,-0.00014103,0.00042921,108.55,51.079,8.5173
-648.01,1.1135,-0.66641,0.17831,52.738,61.788,30.069
-641.2,0.87067,-0.11023,-0.0028277,48.823,48.954,24.86
-660.11,0.00032247,-0.000094119,0.000030228,30.594,16.427,22.644
-2080.6,0.0084334,-0.0052962,-0.00056781,24.082,63.475,10.192
-1940.5,1.3444,0.19493,-0.038632,28.212,31.071,15.825
-9.5057,0.070706,0.24005,0.0040692,83.225,70.731,34.968
-657.33,0.000026539,-0.000020929,0.0000025864,11.237,15.443,37.075
-277.89,0.0097687,-0.0034292,0.0010186,67.951,30.236,31.39
-1161.5,1.0523,5.2518,0.4424,40.975,55.52,18.633
-1975.3,0.30501,-0.10728,-0.0036326,17.545,13.003,2.9669
-2080.4,0.0051199,-0.0031747,-0.00056114,27.701,66.664,12.078
-1113.9,0.00012888,-0.000013899,0.00025525,53.769,28.504,10.733
-2080.6,0.0064627,0.0060559,-0.00021983,15.041,66.22,1.1538
-1241.8,0.000011768,0.000054586,-0.000022622,116.48,70.983,12.448
-716.74,-0.0020691,0.00027818,0.002223,28.657,71.468,32.069
62.534,0.14143,-0.02496,0.0019273,115.25,74.021,26.897
-2080.2,0.010253,-0.0015521,-0.00094253,21.105,64.957,2.5591
13.994,1.2951,-1.0129,0.024939,92.756,50.031,29.82
-1114.9,0.00035063,0.000010703,0.00017588,54.537,34.948,17.602
-1924.9,0.75051,0.18557,0.024947,31.028,22.098,4.8327
-945.0,0.21617,1.135,1.4794,45.431,67.881,18.015
-1868.1,0.44754,1.2835,0.011002,41.695,32.064,11.18
-2062.6,2.775,-0.10196,-0.051598,20.074,45.189,18.996
-1114.5,0.00012655,-0.000056614,0.0001855,53.381,32.488,13.62
-2079.7,0.0049803,0.00033338,-0.000015244,19.122,72.622,1.1288
-1962.4,0.40469,-0.022066,-0.010781,21.113,11.193,5.4061
-763.41,1.1452,-0.048496,1.5306,60.148,74.286,23.365
-1117.5,0.025896,0.033906,0.00099776,75.477,45.798,19.069
-1717.1,-2.4003,4.4256,0.12408,42.744,46.363,7.3574
55.474,0.57263,-0.34353,0.023204,102.38,60.43,23.882
-277.46,0.0056193,-0.0018704,0.00010236,65.573,25.003,21.256
-1976.5,0.50438,-0.33882,-0.016419,19.016,20.301,1.1019
-661.75,0.00032767,0.0000213,0.00012756,35.552,19.579,25.955
-715.59,0.0018915,-0.0010709,0.001713,16.587,51.097,31.701
-1260.9,0.0012723,-0.0013359,0.00044197,92.035,37.052,2.8903
-662.09,0.00016393,0.00010986,0.00014393,37.339,19.453,27.05
-1818.1,0.13671,1.7746,0.017233,44.585,35.708,1.2428
-1131.5,1.0024,0.26231,0.18084,59.765,50.576,14.334
-660.18,0.00035501,-0.000020355,0.00005386,21.712,25.677,37.433
-2080.8,0.0050953,-0.0045145,-0.00030816,27.053,64.331,18.78
-1230.8,0.0049026,-0.0018206,0.0026294,91.372,47.966,4.3959
-1115.2,0.00030359,0.00015251,0.00015501,53.324,41.824,16.845
-1210.9,-0.00011555,0.0019715,0.0080032,88.123,58.792,9.2127
-662.0,0.00016145,0.000069963,0.000085118,42.294,14.128,33.09
262.54,-0.17378,0.25984,0.83429,102.19,17.171,32.036
-1938.7,0.63264,0.10147,-0.012326,29.4,19.005,6.4673
-664.39,0.00067173,0.00062501,0.00032669,38.76,27.034,35.874
-1292.8,0.000041374,-0.000022753,-0.000015786,99.783,12.304,12.327
-2081.7,0.2263,0.020386,-0.01021,15.836,51.331,3.1042
-1877.0,0.75971,1.1077,0.037285,39.237,31.408,11.85
-2080.6,0.015407,-0.0058288,-0.0020611,21.333,60.895,6.2196
-1234.0,0.00017763,0.00040533,0.00092374,100.25,61.598,9.6572
-1967.8,0.64728,-0.16896,-0.0085969,21.964,21.526,2.6661
-1234.0,0.00088673,0.00029989,0.00056571,99.304,58.96,5.5386
-1863.5,2.0237,0.74417,0.014378,31.023,37.763,9.7814
-1889.6,0.30079,0.63497,0.015675,41.488,24.885,1.1638
12.556,0.66763,-0.038925,0.014051,95.399,63.422,38.882
249.08,-0.15086,-0.12183,0.3309,106.65,16.172,27.813
-661.86,0.000019426,0.0000030564,0.000090408,44.561,11.275,33.082
-661.85,0.00006969,0.000032991,0.00010252,43.229,11.329,33.512
-667.0,0.00061288,0.0024018,0.00073418,43.323,32.206,36.525
-1243.7,0.00013341,-0.000036571,-0.000015998,118.88,66.194,18.665
-297.36,3.3683,-1.5428,0.071087,78.046,53.782,39.158
26.532,0.84423,-0.10643,-0.033493,96.495,61.943,27.943
-1871.4,0.73854,0.84288,0.026806,37.611,30.216,8.6044
-276.56,0.0030175,-0.000061395,0.00019688,65.526,14.299,25.187
-716.77,-0.0095311,0.0055571,0.0081317,31.045,64.128,29.312
-499.84,0.30847,-0.46175,0.41951,79.294,72.435,32.776
-658.76,0.00033878,0.00011734,0.000023495,24.787,11.135,33.216
-670.62,0.0004595,0.00088842,0.0010919,44.632,35.45,24.52
-1917.7,0.64695,0.44019,0.018276,35.046,24.549,9.9874
72.304,0.70909,-0.64006,-0.015116,100.07,51.438,23.903
-1116.4,0.0000076547,-0.00010917,0.00033468,80.726,24.728,4.4529
-661.51,0.00023514,-0.00001446,0.000087198,38.856,15.223,25.848
-2080.2,0.0012618,0.0055696,-0.00016262,11.162,69.174,15.72
-276.9,0.0035831,0.00022442,0.00017949,68.012,16.974,25.396
244.43,0.96192,-1.2544,0.83965,91.035,28.597,33.983
-1219.6,-0.00028693,0.000075382,0.0028331,85.484,67.111,9.5194
-1244.1,0.00013239,-0.000049437,0.00010969,118.09,66.993,6.4559
-1935.7,0.42581,0.074924,-0.015775,33.381,13.844,9.977
-1229.6,0.00077228,0.00071051,0.0014086,96.202,60.595,5.7061
-1905.2,0.70617,0.44876,0.034577,33.891,25.647,18.637
-1911.2,0.28749,0.42677,-0.025316,40.135,20.608,6.848
-1260.8,0.00046863,-0.0002915,0.00020312,105.41,41.102,1.2327
-1036.7,0.46784,1.8895,1.5312,55.053,65.739,11.045
-275.45,0.042067,0.044421,0.0038896,78.023,37.113,37.561
-669.72,0.00094991,0.0025489,0.0019434,43.343,35.007,30.632
-14.965,0.63884,0.35444,-0.0029212,88.989,64.703,38.856
-1979.8,0.1587,-0.13126,-0.00032046,13.788,13.262,4.2469
-1232.3,0.00029528,0.00014027,0.00016256,100.13,68.117,2.4612
-1115.6,0.00014348,0.000027256,0.00014191,73.219,12.253,9.6783
-1119.1,0.0025205,-0.0055593,0.0043989,80.682,43.453,1.9784
-563.58,1.3177,-0.51896,0.063839,58.691,55.779,27.327
-1115.5,0.00020555,0.0002054,0.000067809,72.814,17.83,18.745
-433.97,1.8943,-1.6656,0.079969,73.583,58.65,29.933
-324.18,2.7799,-2.3447,-0.04365,78.255,56.374,39.119
-2080.6,0.008705,0.0014857,-0.00015519,19.201,65.683,14.954
-1207.4,0.0012103,0.0031875,0.011273,86.589,50.392,12.354
-2.2217,0.31608,0.088351,-0.0015262,88.979,72.17,36.781
-716.72,-0.0024548,0.00084835,0.0033484,29.868,70.355,30.754
-1116.5,0.000047964,-0.0000015024,0.00023338,80.644,18.771,7.5986
47.519,0.86344,-0.51112,-0.0031617,98.549,55.292,31.535
-486.02,1.2146,-0.33367,-0.57438,61.494,64.852,22.87
-715.84,0.0082503,-0.0054891,0.0012473,23.833,54.557,38.869
-1240.5,-0.00042562,0.00072543,0.0013353,94.792,46.939,15.848
44.323,0.67812,-0.16748,0.0018409,99.018,62.407,25.661
29.026,0.78413,-0.28362,0.0089871,97.334,59.092,29.543
-279.76,0.009686,-0.010558,0.00088868,66.468,34.267,21.278
-253.25,4.7845,-1.4829,-0.096615,81.308,50.582,33.082
-709.06,1.0008,-0.30098,0.82886,54.842,71.377,30.235
51.107,0.44064,-0.26886,-0.031005,104.6,62.004,38.966
-1826.6,2.6415,0.98764,-0.0086629,31.834,41.254,8.029
-2081.8,0.063833,-0.0134,-0.0020534,17.521,55.573,3.1479
-8.1837,1.3712,-0.32552,0.071053,92.3,55.598,33.604
-1267.4,0.00020102,-0.00025288,0.0004015,118.02,40.139,17.127
-1114.7,0.0002656,0.00016901,0.000039971,56.066,25.725,17.15
-1242.2,0.7757,3.7528,1.5754,39.221,56.827,6.4337
-668.99,0.0018039,0.0011897,0.0013388,39.107,34.786,31.517
-1231.7,0.0014923,0.00049104,0.0010733,98.057,58.625,4.1445
226.98,0.77139,-0.6486,0.29834,88.203,24.488,37.656
-700.0,1.3059,-0.82428,-0.32269,48.278,63.693,26.129
-1918.8,0.34026,0.22304,0.018569,37.726,17.116,11.247
-1226.2,-0.00097954,0.00050281,0.0019609,94.884,58.317,13.285
-1950.4,0.98766,-0.21556,0.039884,24.043,26.785,6.8957
-1918.2,0.31358,0.25145,0.01219,38.041,17.682,15.311
228.73,0.44685,-0.69145,0.49447,92.234,25.705,28.199
-911.29,1.2831,1.5255,2.106,63.597,68.672,18.683
-661.03,0.00022405,0.000015057,0.000098262,35.977,15.44,25.663
-951.24,0.42336,0.30756,0.69119,46.049,73.348,12.046
-1897.7,0.53789,0.59635,-0.0098375,37.225,25.432,2.7788
-1113.0,0.33129,0.13187,0.086477,70.666,53.451,3.7787
-656.45,0.00017896,-0.000052885,-0.000010209,19.14,11.316,21.381
-1108.6,0.082153,0.078442,0.010292,74.856,48.96,19.04
-512.09,0.84865,-0.59543,0.085537,71.999,70.194,38.763
-278.51,0.06616,0.017338,0.0025481,75.734,38.135,32.276
-1954.3,0.64407,-0.090336,0.015312,25.184,20.204,15.73
-1241.6,0.000054603,-0.000068859,0.000074883,115.15,72.919,6.3819
-276.04,0.002014,-0.00014841,0.000067946,58.023,11.332,22.993
-1118.7,1.1049,0.99293,0.18356,56.19,54.441,15.88
-1115.5,0.001456,0.0003523,0.0011197,62.048,42.116,16.247
-1117.0,0.0016246,-0.00022318,0.0052757,76.381,37.626,8.8621
-1135.1,0.94659,0.21749,0.21077,60.06,50.908,9.9651
-1757.3,1.3257,2.4304,0.051423,39.913,40.455,2.5009
-796.05,0.41972,-0.052208,1.0248,43.265,72.399,29.085
-1849.1,1.5538,1.1584,-0.0015535,34.292,36.924,5.9791
-276.14,0.0027952,-0.002389,-0.00026435,57.607,23.889,30.835
-782.18,1.2913,0.077052,1.616,64.418,74.41,19.815
-2079.8,0.0008768,0.0021706,0.00002624,11.111,72.668,15.262
-1621.7,4.4925,7.9339,0.071985,37.734,47.277,7.3776
-614.99,0.99432,-0.51435,0.2238,58.087,63.927,35.309
-30.184,1.7519,-0.29248,0.063061,89.3,54.52,27.67
-1804.7,2.5122,1.8717,0.029989,34.656,41.493,15.531
-1225.6,0.00014073,0.00010896,0.00073847,91.557,74.167,6.2812
-1139.2,1.3187,2.0191,-0.17288,46.784,60.359,5.2102
258.74,0.4406,-0.21196,0.36942,88.183,18.088,33.548
-2082.6,0.021074,0.11797,-0.0013321,11.112,52.805,7.3968
-1905.3,0.38244,0.42409,0.018368,38.414,21.781,15.856
-1284.2,0.0002561,-0.0005186,0.00033426,86.652,23.601,7.779
-657.81,0.00031853,0.000018054,0.000062265,22.476,12.804,28.656
-1116.0,0.00017116,-0.00012394,0.00021709,72.216,22.719,4.0184
-0.90319,1.4508,-0.15688,0.042464,91.328,56.411,24.636
-1232.2,0.000068578,0.00008476,0.0005801,100.97,69.221,9.5549
-816.21,0.62677,-0.12724,1.3448,47.136,72.34,26.219
-276.9,0.0049605,0.0023793,-0.000059808,72.932,21.95,35.057
-723.35,0.73487,-0.20847,0.43792,48.447,70.694,34.771
-596.97,1.0472,-0.10103,-0.011857,52.169,48.915,21.212
-1121.2,0.69127,0.11585,0.21045,62.848,50.921,6.9947
-2195.4,4.1462,-1.2422,0.045338,13.825,39.272,15.052
34.579,0.44084,-0.0075524,0.0012978,100.56,74.069,28.011
-1203.6,0.0085284,0.015513,0.0049402,84.215,58.862,2.4254
-1214.8,0.0094157,0.0067709,0.0027254,88.07,57.388,2.3047
-1218.3,0.0082344,0.00039413,0.0058238,89.229,52.625,5.5425
-342.01,2.4684,-1.2555,0.0622,73.659,54.636,24.814
-959.06,0.80586,1.1264,0.95157,53.298,70.225,13.9
-1115.7,0.00020117,-0.0000059115,0.00050535,73.153,24.465,8.2251
-809.97,0.86607,-0.20974,2.0717,43.424,66.109,25.414
-1.4769,1.2369,0.079053,0.025429,91.663,58.317,29.032
-1096.5,0.43023,0.21967,0.16733,65.703,60.209,2.5606
-1252.9,0.00085204,-0.00036222,0.00016152,102.93,46.238,1.0531
289.64,1.2563,0.094828,0.69381,91.717,20.365,36.98
-1979.8,2.1198,0.17858,0.025943,25.223,38.011,11.48
-638.7,1.1127,-0.562,0.60225,61.317,68.974,31.866
33.849,0.74653,-0.17757,0.024212,97.695,61.173,26.224
-1224.5,0.0073927,-0.0018227,0.0018702,90.767,49.832,2.0678
-1239.9,0.0010036,0.000091783,0.0010593,99.667,52.402,10.052
-1241.7,-0.000087288,0.000010949,0.00012163,110.9,64.672,14.905
-2080.6,0.0094241,-0.0049456,-0.00097794,23.539,63.169,8.7151
5.448,0.30079,0.020367,-0.0049604,89.678,74.123,32.493
-1115.6,0.00077427,0.00066437,0.00055995,67.818,30.365,15.613
-715.44,0.0017707,-0.00020345,0.0018417,16.98,49.083,29.707
-666.02,0.00070563,-0.00045621,0.00056491,35.408,31.305,25.595
-1125.6,-0.0047155,0.13243,0.048234,78.757,53.285,15.578
-684.14,0.93572,-0.43594,0.32332,54.627,67.815,35.596
-275.93,0.0030499,-0.000044857,0.00025624,63.689,14.96,32.82
-276.67,0.004797,0.00096468,-0.00024325,69.762,20.746,35.687
-1141.7,0.096042,0.044859,0.003711,78.484,54.62,0.69351
-276.02,0.0032243,0.00013523,-0.000031948,68.252,14.901,38.738
-1249.0,-0.00014305,0.00018489,0.00018052,97.07,44.398,18.774
-1116.3,0.000056878,0.00038371,0.00064736,80.666,25.023,11.044
-278.44,0.011587,-0.0023522,0.0004175,69.375,29.77,24.221
-513.35,0.8147,-1.0181,0.4098,75.525,67.917,32.088
-276.98,0.00088052,0.00042963,0.000077912,79.139,11.509,30.434
-665.1,0.00080708,-0.00032639,0.00060009,28.681,34.468,33.19
-1990.4,0.59694,-0.48163,-0.011497,18.278,22.923,6.1944
-1113.8,0.00017645,-0.00012207,0.000025745,61.362,18.188,2.5523
-1860.7,0.32163,1.0311,-0.01558,42.52,29.378,4.4988
17.877,1.1289,-0.26565,-0.012516,93.408,56.16,22.15
-2080.3,0.0025253,-0.0022399,-0.000093592,31.209,69.479,16.787
-1106.4,1.0624,0.95077,0.091482,56.441,54.803,17.495
-1759.2,1.1842,2.467,0.091551,40.182,40.584,8.7074
-1115.7,0.00027398,0.00025909,0.00062452,74.476,26.092,10.629
-276.59,0.001793,0.0016642,0.0000037942,77.03,15.103,38.824
-1233.9,0.0031584,-0.001519,0.0034604,91.464,47.439,6.9342
-1113.2,0.000089456,0.000089698,0.000039259,50.74,18.572,7.1763
-1113.1,0.000085055,-0.0000088138,0.000076011,47.433,25.306,5.1315
-280.37,0.021558,-0.0040837,0.0006623,71.38,33.919,22.838
-1116.9,0.018081,0.0010161,0.028319,74.12,46.514,13.735
-1115.1,0.000023522,-0.0005289,0.00094332,64.769,33.474,7.6498
-275.66,0.024381,0.039308,0.00049796,78.828,35.571,38.733
-1958.5,0.72506,-0.13851,0.0032599,23.724,22.771,12.333
-1915.4,0.72095,0.51254,0.005465,33.909,25.569,10.74
-1262.1,0.00038508,-0.00014888,0.0000051524,111.53,43.656,5.585
-691.28,0.4075,-0.23204,0.057151,41.691,52.971,37.877
-686.28,1.5869,0.0039337,1.2805,71.998,73.107,21.143
-1116.6,0.0015028,0.001933,0.0025169,74.11,34.808,13.077
-1119.0,0.87772,0.36919,0.17476,60.938,54.256,5.1941
-1972.4,0.55771,-0.26912,0.0039708,20.642,20.035,9.29
-1124.0,-0.0056461,0.11544,0.0082787,79.86,51.968,19.265
-2079.7,0.05449,0.070901,-0.0052776,12.854,54.345,9.5034
-626.15,0.98778,-0.67057,0.22719,56.682,63.419,32.199
-1196.8,-0.0078439,0.0037396,0.019337,85.708,56.029,11.022
-714.99,0.0061311,-0.0025784,0.0050993,27.88,48.983,26.401
-2023.4,2.1838,-0.71706,0.059411,19.368,36.666,11.924
-284.08,0.067413,0.028172,0.0016955,76.488,38.623,22.942
-2080.2,0.0048384,-0.0012005,-0.00027722,25.179,70.094,9.6182
-277.1,0.0037772,0.0050463,-0.0000054059,76.554,23.123,35.963
-1954.7,0.61159,-0.20773,-0.031648,23.166,20.623,1.0994
-970.08,-1.1922,2.2513,1.4623,46.323,60.845,18.858
-1120.3,0.27796,0.070755,0.056361,72.374,51.436,4.4104
-1916.1,0.10571,0.25108,0.0095286,42.903,16.767,15.767
-1114.8,-0.000010943,0.000038576,0.000097687,47.362,32.495,10.936
-1250.6,0.00022517,-0.00012978,-0.000015483,116.38,56.466,9.5687
-278.0,0.022938,0.0019827,0.0016338,72.85,33.579,34.573
-1241.3,0.00017286,-0.000033553,0.000087697,112.49,70.502,8.0707
-277.93,0.002455,0.014739,0.0005911,80.727,28.742,34.151
-1116.7,-0.00000809,0.000040556,0.000016822,80.76,12.667,1.2397
-275.37,0.0019636,-0.0010026,0.00026246,55.203,15.977,33.869
-666.5,0.00059293,-0.00074685,0.00085834,29.741,36.767,31.6
-1950.0,2.5748,0.069059,0.056041,24.593,42.764,10.981
-276.67,0.0050546,-0.0023232,0.00015701,63.932,25.418,38.847
-956.87,0.16616,1.0294,1.4813,40.054,67.748,17.1
-663.13,0.000022104,-0.0001201,0.00012758,12.775,39.471,33.843
-1735.8,3.8029,2.72,-0.22846,36.319,44.291,18.82
-681.46,0.71669,-0.56944,0.071703,44.735,54.165,27.467
-1984.6,2.636,-0.011768,-0.087823,23.988,42.787,1.1563
-664.74,0.00094591,-0.00021682,0.00039754,32.123,30.897,29.939
-1915.4,1.559,0.5542,-0.063031,30.174,33.273,8.2699
-280.49,0.016583,0.02132,-0.00038319,78.405,32.788,23.062
-663.04,0.00035613,0.00031536,0.00017576,38.855,21.009,35.305
-2080.5,0.0079529,-0.0043367,-0.00096449,23.316,64.452,3.9352
-1108.9,-0.019921,0.13148,0.20444,76.747,59.586,8.8725
-525.46,0.99409,-0.96213,0.39328,72.345,67.535,33.151
-278.79,0.01722,0.008158,0.00078905,74.623,31.426,30.323
-470.57,1.5538,-1.1318,0.08237,69.427,59.134,31.979
-1115.9,-0.00020233,-0.000014524,0.0003086,50.875,46.391,6.0723
-1087.7,0.49179,0.22583,0.48788,62.377,63.728,5.1157
-1235.6,0.00015238,0.00019211,0.00025683,104.63,69.771,5.2361
-702.48,0.6993,-0.36869,0.14128,47.822,65.188,38.051
-2064.8,2.829,-0.95304,-0.033535,16.409,38.663,5.9337
-1915.2,0.6863,0.49089,0.011817,35.249,24.452,4.634
-599.52,1.0575,-0.27402,0.411,65.911,72.489,34.635
-703.5,0.29551,-0.24414,0.030793,39.492,54.261,37.976
-661.97,0.000073673,0.00012291,0.00009683,43.143,17.844,28.923
-716.86,0.18341,-0.43074,0.37153,39.928,59.993,34.618
-2081.5,0.016437,0.017239,-0.00096561,14.215,60.734,5.6786
10.963,0.53809,0.045284,-0.0085396,94.061,66.888,37.571
-918.77,0.63017,0.58868,1.1364,51.209,71.971,15.797
-670.36,0.0006988,0.0033645,0.0026691,44.568,36.757,30.585
-2000.1,2.8088,0.086066,-0.067842,22.767,46.464,3.012
-1855.3,0.12289,1.0881,-0.0031218,44.718,28.975,7.688
-3.9413,0.85279,0.092194,0.024119,92.522,62.902,37.312
-661.25,0.00017051,-0.0000063136,0.00013884,38.515,11.331,25.709
-665.02,0.000037202,-0.000094698,0.0002644,18.765,44.866,35.623
-1919.5,0.56145,0.43074,0.042306,36.056,23.104,17.576
-672.41,0.0085073,0.00026944,0.0036553,37.291,41.65,35.054
-716.89,-0.0020136,0.00047188,0.0023062,29.282,72.896,30.139
-812.28,0.72716,-0.046739,1.3846,49.138,74.067,25.85
-1976.9,0.59709,-0.34834,0.0057692,19.825,21.535,10.872
-1245.5,-0.00056461,0.00049952,0.00012265,96.422,45.958,16.415
-1224.7,-0.00021352,0.0012012,0.0039321,93.225,56.986,10.503
-1247.1,-0.00058465,0.00082851,0.0011205,91.787,42.68,16.034
-277.12,0.0055429,-0.00246,0.00015466,62.256,25.873,30.193
-715.7,0.001221,-0.00059171,0.0023074,19.655,48.993,26.664
-2127.0,3.3623,0.61997,-0.050432,14.331,42.361,8.9446
