"p","U:0","U:1","U:2","Points:0","Points:1","Points:2"
0.72283,0.51318,0.62189,1.3995,49.55,70.99,17.006
33.776,0.00011602,-0.00013757,0.000031774,20.186,19.858,25.84
-139.89,0.54518,0.37875,0.0019104,36.297,23.023,5.6925
-143.7,2.5682,0.5657,-0.0062459,28.714,41.875,13.256
75.728,2.0818,-0.30456,-0.046726,67.459,50.89,35.41
32.766,0.35505,-0.20075,-0.0096509,41.789,51.168,20.982
-28.724,0.00006492,-0.0000086943,-0.000019286,106.71,16.536,4.3981
-33.659,0.0031854,0.0043271,0.0097015,87.858,57.027,7.3629
33.835,0.00039134,-0.00065027,0.00061549,26.764,38.454,34.21
-33.565,0.014382,0.014807,0.027099,84.401,54.39,7.3927
-169.83,0.0061148,0.012279,-0.00027995,12.901,64.209,12.934
199.05,0.12812,-0.139,0.25552,96.298,15.36,24.738
-32.651,-0.0012481,-0.00037811,0.0028176,63.325,44.887,8.4223
23.645,0.601,-0.36155,0.71212,43.363,67.254,32.927
121.3,0.50259,0.52836,0.038257,86.844,64.831,22.617
95.516,0.026281,0.0074692,0.0018124,74.75,34.153,22.844
32.868,0.33044,-0.138,0.063458,41.005,50.406,37.454
33.776,0.00020641,-0.000062773,0.000019812,24.476,18.903,35.058
-1.7712,0.42014,0.096292,1.3536,45.027,74.114,21.601
33.735,0.0019909,0.0023852,0.0010989,40.157,34.034,35.794
-66.253,2.6874,1.6222,0.47854,47.814,51.999,9.6286
66.573,1.5288,-0.57104,-0.0029902,63.376,55.23,32.609
-33.068,0.00045101,0.00041225,0.00013946,103.85,58.866,2.39
208.91,0.67976,1.0617,1.9384,97.324,19.411,35.589
-163.49,1.4969,-0.66761,-0.0050329,20.407,32.168,8.0764
-31.377,-0.00007672,0.00057898,0.00038014,86.122,35.96,17.113
33.829,0.00072432,-0.0012093,0.0014061,30.563,39.871,33.019
95.459,0.0024326,0.0018504,0.00013121,74.939,18.101,35.551
-42.769,0.36441,4.151,1.0046,37.91,55.566,13.518
-141.17,0.16725,0.10117,-0.0002895,41.572,13.036,9.5777
198.8,-0.036401,0.013113,0.39671,101.84,11.2,30.089
-34.705,0.90717,0.60495,0.090704,59.796,53.424,14.462
125.25,1.9477,-1.8717,0.15002,87.37,47.916,29.162
33.834,0.000056727,0.0000022487,0.000036914,42.655,11.194,22.861
40.611,0.85717,-0.37327,0.16114,49.818,57.681,35.14
124.01,0.11327,0.57777,-0.014138,83.256,65.888,33.92
66.798,1.1398,-0.18019,0.9289,64.357,74.31,29.825
-33.001,-0.0013138,0.0040079,0.0019443,86.609,45.38,17.309
-127.13,0.47678,0.90282,0.012753,39.723,29.174,9.4349
-32.768,0.000080487,0.0000044582,0.000070573,73.526,11.122,14.593
-32.74,0.0000059383,-0.00012985,0.0001257,47.417,29.925,10.767
37.742,0.79641,-0.35079,0.066527,47.239,53.12,30.039
85.998,2.6716,-1.8238,0.059386,75.76,55.406,27.064
-28.651,0.000024858,-0.000018401,0.000011579,91.043,12.729,16.44
-169.78,0.0045573,0.0010075,0.0000098123,17.973,72.259,7.1195
-30.549,0.000025943,0.00014665,0.000031271,118.2,36.856,1.3109
-32.431,0.000080808,0.00020858,0.00021678,108.55,51.079,8.5173
-29.391,-0.0000075882,0.000082533,0.000035749,83.694,23.539,17.262
39.556,1.095,-0.66095,0.18061,52.738,61.788,30.069
40.114,0.86258,-0.11183,-0.0018303,48.823,48.954,24.86
33.821,0.0002084,-0.000069266,0.00003477,30.594,16.427,22.644
-170.08,0.0085097,-0.0053219,-0.00055517,24.082,63.475,10.192
-145.06,1.3283,0.19649,-0.03836,28.212,31.071,15.825
125.11,0.071084,0.23788,0.0051286,83.225,70.731,34.968
95.585,0.0096055,-0.0034777,0.00076129,67.951,30.236,31.39
-29.346,1.0524,5.2225,0.46509,40.975,55.52,18.633
-156.4,0.30399,-0.10693,-0.0039233,17.545,13.003,2.9669
-170.04,0.0051897,-0.003147,-0.00051206,27.701,66.664,12.078
-32.73,0.000035551,-0.00012901,0.00015494,53.769,28.504,10.733
-169.81,0.0066364,0.0058593,-0.00021535,15.041,66.22,1.1538
-33.098,-0.000062663,0.000048696,0.000033933,116.48,70.983,12.448
27.181,-0.0020159,0.00018025,0.0023028,28.657,71.468,32.069
146.56,0.14193,-0.025202,0.0012604,115.25,74.021,26.897
-169.95,0.010347,-0.0016379,-0.00094735,21.105,64.957,2.5591
136.64,1.2769,-1.0131,0.014845,92.756,50.031,29.82
-32.724,0.00024103,-0.000034677,0.00010216,54.537,34.948,17.602
-143.86,0.73939,0.18208,0.02545,31.028,22.098,4.8327
-9.7631,0.22607,1.1275,1.4713,45.431,67.881,18.015
-124.04,0.44559,1.275,0.0029011,41.695,32.064,11.18
-28.716,0.000024081,-0.000043269,0.000023576,84.367,16.526,11.964
-169.4,2.7602,-0.10881,-0.027844,20.074,45.189,18.996
-29.426,0.000043279,0.000054701,0.000037351,106.49,24.417,15.127
-32.721,0.00010081,-0.00010578,0.00020313,53.381,32.488,13.62
-169.8,0.0051657,0.00027274,0.000035941,19.122,72.622,1.1288
-153.26,0.40135,-0.02198,-0.0102,21.113,11.193,5.4061
42.61,1.1273,-0.054181,1.5167,60.148,74.286,23.365
-31.499,0.00075328,-0.00081753,0.00099085,89.501,37.778,6.8184
-32.839,0.026285,0.033595,0.00085121,75.477,45.798,19.069
-99.758,-2.4043,4.4016,0.13418,42.744,46.363,7.3574
142.9,0.56833,-0.34782,0.025168,102.38,60.43,23.882
95.379,0.0054768,-0.0020563,0.000012071,65.573,25.003,21.256
-30.098,-0.000025355,0.000070373,0.00021556,83.34,28.67,14.905
-157.66,0.50039,-0.33637,-0.015478,19.016,20.301,1.1019
33.829,0.00020475,-0.000014812,0.000092926,35.552,19.579,25.955
-31.601,-0.000096338,0.00040836,0.00011077,102.03,40.567,17.128
27.324,0.0019617,-0.0010054,0.0016809,16.587,51.097,31.701
-31.395,0.00084136,-0.00081373,0.00032272,92.035,37.052,2.8903
33.821,0.00020053,0.000045954,0.00013938,37.339,19.453,27.05
-114.12,0.13771,1.7562,0.016915,44.585,35.708,1.2428
-36.58,1.0018,0.26,0.17702,59.765,50.576,14.334
33.783,0.0002236,-0.000133,0.000034324,21.712,25.677,37.433
-170.09,0.0052535,-0.0045836,-0.0002368,27.053,64.331,18.78
-32.755,0.0046025,-0.0012618,0.0026759,91.372,47.966,4.3959
-32.728,0.00027763,-0.000027488,0.00019869,53.324,41.824,16.845
-33.857,-0.00089198,0.0019002,0.0083246,88.123,58.792,9.2127
33.849,0.000088783,0.000068031,0.000044373,42.294,14.128,33.09
197.51,-0.16172,0.25965,0.83524,102.19,17.171,32.036
-146.57,0.63124,0.098506,-0.0096798,29.4,19.005,6.4673
-30.075,0.00017129,-0.00012367,0.000032592,97.092,28.37,1.1899
33.767,0.00061673,0.00067479,0.00023998,38.76,27.034,35.874
-28.659,0.000047052,0.0000060743,0.000016591,99.783,12.304,12.327
-170.79,0.2256,0.023318,-0.0086161,15.836,51.331,3.1042
-30.312,-0.0000029311,0.000090025,0.00016385,84.855,29.548,15.935
-31.237,0.0000088379,0.00040927,0.00015228,93.924,35.914,17.142
-127.17,0.75328,1.1,0.041111,39.237,31.408,11.85
-170.08,0.015563,-0.005952,-0.0019376,21.333,60.895,6.2196
-33.368,-0.00018622,0.00038495,0.00077536,100.25,61.598,9.6572
-155.71,0.64399,-0.17284,-0.005846,21.964,21.526,2.6661
-29.382,0.000078437,-0.000061827,-0.000014472,99.437,24.588,1.1698
-33.358,0.00061199,0.00061734,0.00080292,99.304,58.96,5.5386
-133.26,2.0039,0.74269,0.030697,31.023,37.763,9.7814
-133.8,0.29856,0.62599,0.016599,41.488,24.885,1.1638
-28.761,0.0000036245,0.000036653,0.000023244,105.04,15.449,9.4456
-29.459,-0.000003247,0.0000062598,0.000040137,84.834,23.963,18.722
132.93,0.66279,-0.03908,0.013344,95.399,63.422,38.882
-28.99,0.00001516,0.000024012,-0.0000031651,105.91,18.738,18.691
194.13,-0.15206,-0.12287,0.33385,106.65,16.172,27.813
33.862,0.000020466,0.000018706,0.000054805,44.561,11.275,33.082
33.866,0.000035263,0.000023449,0.000056289,43.229,11.329,33.512
33.728,0.00071822,0.0023953,0.00079891,43.323,32.206,36.525
-32.99,-0.000024574,0.000074248,0.000011483,118.88,66.194,18.665
-29.431,0.000078226,-0.000099281,0.000091496,95.157,23.686,5.0001
97.084,3.3821,-1.5569,0.071067,78.046,53.782,39.158
136.75,0.84059,-0.10054,-0.033638,96.495,61.943,27.943
-129.35,0.72988,0.83602,0.029002,37.611,30.216,8.6044
95.37,0.0029247,-0.000086792,0.00012625,65.526,14.299,25.187
26.954,-0.0095187,0.005255,0.0084092,31.045,64.128,29.312
81.198,0.30383,-0.45514,0.4125,79.294,72.435,32.776
33.77,0.00016691,-0.000014291,0.000024132,24.787,11.135,33.216
33.949,0.00043539,0.00067885,0.0011497,44.632,35.45,24.52
-139.56,0.64318,0.4381,0.017666,35.046,24.549,9.9874
150.62,0.69658,-0.64636,-0.014272,100.07,51.438,23.903
-32.734,0.000021002,-0.00023902,0.00037098,80.726,24.728,4.4529
33.826,0.00014575,0.0000055123,0.00005795,38.856,15.223,25.848
-169.71,0.0012719,0.0054072,-0.00021125,11.162,69.174,15.72
95.419,0.0034,0.00010983,0.00020308,68.012,16.974,25.396
-31.908,-0.000049526,0.00021467,0.000087298,116.77,48.501,17.012
202.46,0.95232,-1.2459,0.81788,91.035,28.597,33.983
-33.965,-0.00039223,-0.00011387,0.0028735,85.484,67.111,9.5194
-29.764,0.00011289,0.000041039,0.000038825,99.071,25.952,15.905
-32.985,-0.000020787,0.000097723,0.000045803,118.09,66.993,6.4559
-145.64,0.42395,0.074085,-0.015579,33.381,13.844,9.977
-33.47,0.00061603,0.00079355,0.0013821,96.202,60.595,5.7061
-138.79,0.70198,0.44371,0.034858,33.891,25.647,18.637
-138.44,0.28367,0.425,-0.02332,40.135,20.608,6.848
-31.658,0.00032964,0.000089191,0.000040825,105.41,41.102,1.2327
-23.9,0.47566,1.8958,1.4996,55.053,65.739,11.045
97.075,0.041779,0.042676,0.0037664,78.023,37.113,37.561
-32.092,0.00026601,0.00017249,0.00012351,108.86,47.256,4.1221
-32.038,-0.0003863,0.00061016,0.00026198,93.445,40.146,17.517
-29.05,0.000050327,0.00001569,0.000022741,93.701,18.94,12.222
33.781,0.0010593,0.0024769,0.002024,43.343,35.007,30.632
125.07,0.63185,0.35018,0.00036848,88.989,64.703,38.856
-157.91,0.15633,-0.13047,0.00024266,13.788,13.262,4.2469
-33.529,0.00013863,0.00031295,0.00016462,100.13,68.117,2.4612
-32.76,0.000089573,0.000016382,0.00011522,73.219,12.253,9.6783
-32.674,0.0024997,-0.005516,0.0044089,80.682,43.453,1.9784
56.467,1.3026,-0.5119,0.063422,58.691,55.779,27.327
-32.789,0.00013704,0.00018077,0.000038618,72.814,17.83,18.745
73.645,1.8734,-1.6571,0.092397,73.583,58.65,29.933
97.563,2.7562,-2.3446,-0.0059731,78.255,56.374,39.119
-169.85,0.0089227,0.0014355,-0.0002141,19.201,65.683,14.954
-33.719,-0.00057279,0.0055886,0.01142,86.589,50.392,12.354
127.97,0.31371,0.086662,-0.0012096,88.979,72.17,36.781
27.143,-0.0024507,0.00072914,0.0034226,29.868,70.355,30.754
-32.752,0.0000073244,0.0000097234,0.00021637,80.644,18.771,7.5986
142.93,0.85398,-0.50394,-0.0025579,98.549,55.292,31.535
56.798,1.1937,-0.32981,-0.57445,61.494,64.852,22.87
27.363,0.0084177,-0.0055255,0.0012503,23.833,54.557,38.869
-32.782,-0.0011048,0.0015536,0.0013425,94.792,46.939,15.848
139.14,0.67744,-0.16979,0.0050303,99.018,62.407,25.661
137.68,0.79155,-0.27737,0.0047896,97.334,59.092,29.543
86.86,4.7843,-1.4904,-0.081457,81.308,50.582,33.082
36.096,0.98348,-0.30597,0.82209,54.842,71.377,30.235
143.38,0.43974,-0.26836,-0.030661,104.6,62.004,38.966
-130.63,2.6207,0.97786,0.0016577,31.834,41.254,8.029
-170.22,0.063529,-0.013619,-0.0021419,17.521,55.573,3.1479
128.07,1.369,-0.31466,0.065434,92.3,55.598,33.604
-31.161,-0.0000056,0.00015517,-0.000073732,118.02,40.139,17.127
-32.739,0.00013148,0.000009407,0.000069189,56.066,25.725,17.15
-68.519,0.77883,3.7208,1.5586,39.221,56.827,6.4337
33.774,0.0018967,0.00093545,0.0015206,39.107,34.786,31.517
-33.343,0.0011618,0.00083142,0.00095371,98.057,58.625,4.1445
202.65,0.77463,-0.64608,0.28521,88.203,24.488,37.656
27.392,1.3017,-0.83248,-0.32326,48.278,63.693,26.129
-29.123,0.000038323,-0.0000233,0.000050946,107.9,21.791,5.9041
-29.187,0.000024707,0.000044168,0.000040094,100.26,21.654,13.714
-140.34,0.33802,0.22046,0.017069,37.726,17.116,11.247
-33.612,-0.0019422,0.00014141,0.0023214,94.884,58.317,13.285
-151.4,0.97904,-0.21039,0.034492,24.043,26.785,6.8957
-140.26,0.31143,0.24786,0.011168,38.041,17.682,15.311
192.59,0.44182,-0.69041,0.49328,92.234,25.705,28.199
30.337,1.2642,1.5143,2.0568,63.597,68.672,18.683
33.828,0.00015057,-0.0000045639,0.000065497,35.977,15.44,25.663
-6.6135,0.42522,0.3061,0.67964,46.049,73.348,12.046
-135.6,0.53764,0.58977,-0.0096084,37.225,25.432,2.7788
-33.239,0.33222,0.13149,0.087676,70.666,53.451,3.7787
33.69,0.000098065,-0.000012278,-0.0000063559,19.14,11.316,21.381
-33.162,0.083359,0.078467,0.0090832,74.856,48.96,19.04
80.053,0.84466,-0.59049,0.080223,71.999,70.194,38.763
96.57,0.065198,0.016639,0.0025246,75.734,38.135,32.276
-150.26,0.64105,-0.090337,0.017695,25.184,20.204,15.73
-33.144,-0.000048595,0.000037288,0.000049603,115.15,72.919,6.3819
95.336,0.001952,-0.00018149,0.000091285,58.023,11.332,22.993
-35.56,1.0948,0.98606,0.16331,56.19,54.441,15.88
-32.738,0.0014663,0.00026047,0.0011466,62.048,42.116,16.247
-32.682,0.0016702,-0.00020725,0.0053622,76.381,37.626,8.8621
-36.36,0.93132,0.21782,0.20203,60.06,50.908,9.9651
-99.876,1.3072,2.411,0.047229,39.913,40.455,2.5009
14.173,0.43168,-0.057166,1.031,43.265,72.399,29.085
-29.265,0.00010067,-0.000034075,0.000023777,99.039,22.931,1.1604
-29.251,-0.000030442,-0.000047933,0.00011783,84.948,22.799,10.922
-124.89,1.5453,1.1418,0.0092345,34.292,36.924,5.9791
54.562,1.2878,0.079889,1.6075,64.418,74.41,19.815
-169.67,0.00086588,0.0021225,-0.000064511,11.111,72.668,15.262
-105.33,4.3473,7.7848,-0.016531,37.734,47.277,7.3776
51.268,0.99125,-0.50851,0.20952,58.087,63.927,35.309
120.87,1.7385,-0.28694,0.059506,89.3,54.52,27.67
-130.94,2.4935,1.8372,0.031447,34.656,41.493,15.531
-33.855,0.0000009375,0.000046026,0.00077048,91.557,74.167,6.2812
-42.745,1.3195,1.9858,-0.18409,46.784,60.359,5.2102
205.5,0.4358,-0.20675,0.36253,88.183,18.088,33.548
-170.8,0.020622,0.11741,-0.001818,11.112,52.805,7.3968
-137.37,0.38184,0.42043,0.018295,38.414,21.781,15.856
-29.545,0.000011313,-0.000089962,0.000081074,86.652,23.601,7.779
33.748,0.00013322,-0.000029847,0.000021978,22.476,12.804,28.656
-32.732,0.000073857,-0.00020284,0.00018403,72.216,22.719,4.0184
127.02,1.438,-0.15594,0.032769,91.328,56.411,24.636
-33.596,-0.00021457,0.00015837,0.00045212,100.97,69.221,9.5549
10.222,0.63148,-0.12902,1.3291,47.136,72.34,26.219
95.5,0.0049035,0.0022346,-0.0000086187,72.932,21.95,35.057
27.758,0.7275,-0.21255,0.43414,48.447,70.694,34.771
-29.905,0.000056804,0.000058751,0.000080811,106.19,28.978,10.41
-29.54,0.00000052675,0.000053286,0.00002755,91.533,23.071,11.855
49.926,1.0408,-0.097272,-0.0062351,52.169,48.915,21.212
-38.475,0.7013,0.11697,0.21126,62.848,50.921,6.9947
-188.63,4.1021,-1.254,0.046773,13.825,39.272,15.052
137.44,0.43707,-0.0082356,0.0014567,100.56,74.069,28.011
-33.489,0.0076521,0.015068,0.0055679,84.215,58.862,2.4254
-33.346,0.0088974,0.0070855,0.0027813,88.07,57.388,2.3047
-33.204,0.0080136,0.0012268,0.0062019,89.229,52.625,5.5425
85.92,2.435,-1.2363,0.053468,73.659,54.636,24.814
-28.705,0.0000069856,0.000010862,-0.0000075314,115.95,15.696,11.164
-4.9959,0.79826,1.1057,0.93585,53.298,70.225,13.9
-32.752,0.0001957,-0.000024728,0.00049359,73.153,24.465,8.2251
17.384,0.84764,-0.1951,2.0544,43.424,66.109,25.414
126.8,1.22,0.072253,0.026045,91.663,58.317,29.032
-33.031,0.4294,0.21837,0.16768,65.703,60.209,2.5606
-30.434,0.00011464,0.000049778,0.000093008,100.43,31.875,11.087
-32.279,0.00073233,-0.000014925,0.000089986,102.93,46.238,1.0531
218.62,1.2379,0.099278,0.66677,91.717,20.365,36.98
-153.59,2.1186,0.1657,0.014299,25.223,38.011,11.48
-29.809,0.000089127,0.000032758,0.00010574,86.52,27.461,17.156
54.946,1.0946,-0.55598,0.59563,61.317,68.974,31.866
138.01,0.74115,-0.17395,0.025926,97.695,61.173,26.224
-32.86,0.0074483,-0.0014625,0.0018448,90.767,49.832,2.0678
-31.358,0.00011564,0.00021674,0.00035689,94.891,36.79,13.063
-33.086,-0.000019964,0.00033974,0.0011058,99.667,52.402,10.052
-33.104,-0.00016893,0.00012504,0.000086456,110.9,64.672,14.905
-170.07,0.0096464,-0.0050711,-0.00097172,23.539,63.169,8.7151
128.89,0.29954,0.020845,-0.00505,89.678,74.123,32.493
-32.765,0.00074611,0.00059699,0.00059351,67.818,30.365,15.613
27.31,0.0018364,-0.00025282,0.0018958,16.98,49.083,29.707
33.844,0.00074999,-0.00061393,0.00051454,35.408,31.305,25.595
-34.831,-0.0057385,0.13336,0.046405,78.757,53.285,15.578
38.965,0.92287,-0.43464,0.31891,54.627,67.815,35.596
95.392,0.0029348,-0.00022209,0.00016317,63.689,14.96,32.82
95.455,0.004719,0.00073973,-0.000078439,69.762,20.746,35.687
-32.832,0.095816,0.044433,0.0039722,78.484,54.62,0.69351
95.427,0.0031735,0.000079376,0.000053712,68.252,14.901,38.738
-32.466,-0.00060332,0.00093259,0.00013414,97.07,44.398,18.774
-32.776,0.000057971,0.00038727,0.00066343,80.666,25.023,11.044
95.479,0.011726,-0.0023088,0.00027235,69.375,29.77,24.221
77.61,0.80502,-1.015,0.40264,75.525,67.917,32.088
95.431,0.00082399,0.00041177,0.000099903,79.139,11.509,30.434
33.814,0.0006552,-0.00050162,0.00061789,28.681,34.468,33.19
-159.64,0.59587,-0.4814,-0.010838,18.278,22.923,6.1944
-127.59,0.31141,1.0162,-0.02089,42.52,29.378,4.4988
131.7,1.1344,-0.2731,-0.013393,93.408,56.16,22.15
-170.06,0.0025882,-0.0023311,-0.000014773,31.209,69.479,16.787
-30.2,1.0593,0.9504,0.084454,56.441,54.803,17.495
-28.929,0.000043246,0.0000071665,0.00001512,101.97,17.924,15.161
-98.496,1.1851,2.4468,0.10665,40.182,40.584,8.7074
-32.77,0.00023215,0.00021927,0.00065155,74.476,26.092,10.629
95.451,0.0017449,0.0015325,-0.0000092232,77.03,15.103,38.824
-32.792,0.0029599,-0.0005365,0.0033098,91.464,47.439,6.9342
95.523,0.021454,-0.0043913,0.00064099,71.38,33.919,22.838
-32.638,0.018245,0.00052179,0.02886,74.12,46.514,13.735
-32.696,-0.000038192,-0.00059765,0.00088006,64.769,33.474,7.6498
96.692,0.0241,0.037865,0.00045657,78.828,35.571,38.733
-154.2,0.71675,-0.1398,0.0040479,23.724,22.771,12.333
-138.53,0.71787,0.50209,0.0040217,33.909,25.569,10.74
-31.527,0.00011099,0.00015568,0.00014097,111.53,43.656,5.585
32.547,0.40254,-0.23321,0.057414,41.691,52.971,37.877
91.531,1.5764,0.020847,1.2452,71.998,73.107,21.143
-32.752,0.0015069,0.0019456,0.0026295,74.11,34.808,13.077
-37.581,0.87699,0.36646,0.17124,60.938,54.256,5.1941
-156.33,0.55652,-0.2671,0.0029418,20.642,20.035,9.29
-34.719,-0.0057899,0.11394,0.0074013,79.86,51.968,19.265
-169.99,0.053897,0.070604,-0.0054057,12.854,54.345,9.5034
49.334,0.97749,-0.66271,0.22207,56.682,63.419,32.199
-34.238,-0.009221,0.0031109,0.019273,85.708,56.029,11.022
27.448,0.0063474,-0.0026492,0.0050449,27.88,48.983,26.401
-166.64,2.1833,-0.71981,0.058339,19.368,36.666,11.924
95.574,0.066989,0.028251,0.0018496,76.488,38.623,22.942
-28.978,-0.0000022307,0.0000062379,0.0000039769,99.573,18.124,11.225
-169.93,0.0049468,-0.0012743,-0.00030609,25.179,70.094,9.6182
95.57,0.0037957,0.0048502,-0.000026308,76.554,23.123,35.963
-153.09,0.60303,-0.2041,-0.029193,23.166,20.623,1.0994
-7.6694,-1.1737,2.1889,1.4278,46.323,60.845,18.858
-33.482,0.27603,0.069376,0.055838,72.374,51.436,4.4104
-139.47,0.10547,0.24871,0.010108,42.903,16.767,15.767
-32.721,-0.00000012013,-0.00011678,0.00013369,47.362,32.495,10.936
-32.51,-0.0000082747,0.00017832,0.000059838,116.38,56.466,9.5687
95.984,0.022804,0.001531,0.0014076,72.85,33.579,34.573
-33.137,-0.000082224,0.000054714,0.000079674,112.49,70.502,8.0707
95.735,0.0023956,0.014473,0.0004614,80.727,28.742,34.151
-31.29,0.00074289,-0.00050043,0.00034352,94.877,37.759,2.6285
-32.736,0.000009061,-0.000021719,0.000025067,80.76,12.667,1.2397
95.344,0.0018328,-0.0011304,0.00015498,55.203,15.977,33.869
33.8,0.00052008,-0.00087328,0.00087322,29.741,36.767,31.6
-153.65,2.5569,0.07238,0.058597,24.593,42.764,10.981
95.447,0.0049188,-0.0023968,0.000049411,63.932,25.418,38.847
-13.158,0.15687,1.0344,1.4839,40.054,67.748,17.1
-146.58,3.7412,2.7218,-0.21461,36.319,44.291,18.82
-30.329,0.000072096,0.000081685,0.00002071,111.21,33.541,4.2128
34.128,0.70854,-0.57517,0.072804,44.735,54.165,27.467
-161.14,2.6241,-0.013437,-0.079861,23.988,42.787,1.1563
33.826,0.00070357,-0.00030092,0.00049118,32.123,30.897,29.939
-141.21,1.5521,0.55418,-0.066428,30.174,33.273,8.2699
-29.466,0.000036388,0.000086431,0.000035063,109.32,25.579,15.561
95.516,0.016485,0.020864,-0.0003954,78.405,32.788,23.062
33.799,0.00025077,0.0002667,0.00012903,38.855,21.009,35.305
-170.03,0.008251,-0.0042841,-0.00080953,23.316,64.452,3.9352
-30.192,0.00016704,-0.0000043776,0.00015626,101.9,29.743,7.6523
-28.609,0.000010525,-0.000010004,0.0000037905,116.5,12.872,7.5151
-32.921,-0.000067213,0.00017044,0.000070724,114.82,61.367,16.049
-34.038,-0.019221,0.12911,0.20398,76.747,59.586,8.8725
74.934,0.9995,-0.94713,0.38403,72.345,67.535,33.151
95.653,0.016946,0.0077253,0.000927,74.623,31.426,30.323
76.106,1.5508,-1.1334,0.078714,69.427,59.134,31.979
-32.685,-0.00022155,-0.000033548,0.0002932,50.875,46.391,6.0723
