"p","U:0","U:1","U:2","Points:0","Points:1","Points:2"
86.564,0.75237,1.0993,0.041733,39.237,31.408,11.85
80.467,0.015595,-0.0059877,-0.0019241,21.333,60.895,6.2196
-67.2,-0.00017955,0.00037039,0.00080779,100.25,61.598,9.6572
75.627,0.64403,-0.1737,-0.0052036,21.964,21.526,2.6661
-67.091,0.00062132,0.00062625,0.00083051,99.304,58.96,5.5386
91.653,2.0019,0.7414,0.032642,31.023,37.763,9.7814
83.61,0.29844,0.625,0.016853,41.488,24.885,1.1638
-67.672,0.000035413,-0.0000070723,-0.000021136,105.04,15.449,9.4456
-67.355,0.000001264,-0.000035462,0.000055021,84.834,23.963,18.722
160.42,0.66238,-0.038847,0.013107,95.399,63.422,38.882
-67.646,0.000033659,-0.0000051218,0.0000024738,105.91,18.738,18.691
193.55,-0.15255,-0.12306,0.33453,106.65,16.172,27.813
88.387,0.00002236,0.000021925,0.000054252,44.561,11.275,33.082
88.393,0.000040522,0.00002518,0.000055562,43.229,11.329,33.512
87.969,0.00073658,0.0024494,0.00080495,43.323,32.206,36.525
-67.177,-0.000020555,0.000078096,0.000013295,118.88,66.194,18.665
163.7,3.3865,-1.5621,0.071164,78.046,53.782,39.158
163.11,0.83987,-0.099158,-0.033642,96.495,61.943,27.943
86.286,0.72928,0.83557,0.028653,37.611,30.216,8.6044
164.11,0.0029201,-0.000085297,0.00011577,65.526,14.299,25.187
76.572,-0.0094619,0.0052141,0.008356,31.045,64.128,29.312
154.21,0.3032,-0.4539,0.41149,79.294,72.435,32.776
88.478,0.00017402,-0.000010054,0.000026046,24.787,11.135,33.216
87.641,0.00045197,0.00078789,0.0011407,44.632,35.45,24.52
82.924,0.64316,0.43788,0.017497,35.046,24.549,9.9874
170.87,0.69475,-0.64781,-0.013841,100.07,51.438,23.903
-63.284,0.000021966,-0.00024542,0.00037687,80.726,24.728,4.4529
88.383,0.00014934,0.000012584,0.000059221,38.856,15.223,25.848
80.814,0.0012701,0.0053908,-0.0002187,11.162,69.174,15.72
164.15,0.003391,0.00011305,0.00019462,68.012,16.974,25.396
-67.225,-0.000033503,0.00019065,0.000049604,116.77,48.501,17.012
200.26,0.95081,-1.2445,0.81418,91.035,28.597,33.983
-67.473,-0.00040196,-0.00012255,0.0029179,85.484,67.111,9.5194
-67.368,0.00010073,0.000027961,0.000051685,99.071,25.952,15.905
-67.149,-0.000016163,0.00009422,0.000047515,118.09,66.993,6.4559
80.018,0.42387,0.074276,-0.01561,33.381,13.844,9.977
-67.127,0.00062401,0.00080085,0.0014071,96.202,60.595,5.7061
84.91,0.70181,0.44296,0.034807,33.891,25.647,18.637
82.648,0.28328,0.42485,-0.022989,40.135,20.608,6.848
-67.037,0.0003528,0.000045491,0.0000492,105.41,41.102,1.2327
-12.976,0.47886,1.8939,1.4912,55.053,65.739,11.045
165.51,0.04173,0.042344,0.0036968,78.023,37.113,37.561
-67.066,0.00025832,0.00014136,0.0001223,108.86,47.256,4.1221
-67.164,-0.0003647,0.00063379,0.00028926,93.445,40.146,17.517
-67.49,0.000067479,-0.000029884,0.000029627,93.701,18.94,12.222
87.815,0.0010991,0.0025379,0.002015,43.343,35.007,30.632
156.03,0.63057,0.34975,0.00093019,88.989,64.703,38.856
74.739,0.15595,-0.13044,0.00031456,13.788,13.262,4.2469
-67.161,0.00012825,0.00032646,0.0001755,100.13,68.117,2.4612
-63.297,0.000091651,0.000016347,0.00011402,73.219,12.253,9.6783
-62.981,0.0025065,-0.0055454,0.0044278,80.682,43.453,1.9784
120.09,1.2989,-0.51055,0.06307,58.691,55.779,27.327
-63.316,0.0001397,0.00018332,0.000038678,72.814,17.83,18.745
154.11,1.8695,-1.657,0.095139,73.583,58.65,29.933
164.78,2.7544,-2.3463,0.0011184,78.255,56.374,39.119
80.711,0.0089579,0.001435,-0.00023406,19.201,65.683,14.954
-67.562,-0.00066357,0.0056824,0.011534,86.589,50.392,12.354
157.67,0.31339,0.086386,-0.0011919,88.979,72.17,36.781
76.776,-0.0024394,0.00071928,0.0033963,29.868,70.355,30.754
-63.308,0.0000083556,0.0000097177,0.00021975,80.644,18.771,7.5986
166.1,0.85262,-0.50282,-0.0026791,98.549,55.292,31.535
126.42,1.1881,-0.32867,-0.57403,61.494,64.852,22.87
77.243,0.0083946,-0.0055225,0.0012427,23.833,54.557,38.869
-67.301,-0.0011397,0.0015462,0.0013525,94.792,46.939,15.848
164.18,0.67759,-0.17022,0.0057674,99.018,62.407,25.661
163.13,0.79302,-0.27633,0.0036418,97.334,59.092,29.543
151.08,4.787,-1.4877,-0.086985,81.308,50.582,33.082
88.167,0.97876,-0.30748,0.81993,54.842,71.377,30.235
166.43,0.43979,-0.26862,-0.030706,104.6,62.004,38.966
90.293,2.6201,0.97633,0.0023646,31.834,41.254,8.029
80.205,0.063459,-0.013691,-0.0021627,17.521,55.573,3.1479
157.28,1.3698,-0.31249,0.064553,92.3,55.598,33.604
-67.263,0.000045683,0.00010896,0.000053185,118.02,40.139,17.127
-63.249,0.0001389,0.000011661,0.000069253,56.066,25.725,17.15
-27.593,0.78049,3.7175,1.556,39.221,56.827,6.4337
88.006,0.0019566,0.00097166,0.001529,39.107,34.786,31.517
-67.067,0.0011604,0.00084533,0.00097026,98.057,58.625,4.1445
198.59,0.7756,-0.64606,0.28313,88.203,24.488,37.656
75.83,1.299,-0.83318,-0.32391,48.278,63.693,26.129
-67.627,0.00005383,-0.000051859,0.000032932,107.9,21.791,5.9041
-67.524,0.000056738,-0.000026592,0.000050926,100.26,21.654,13.714
82.745,0.3378,0.2201,0.016786,37.726,17.116,11.247
-67.418,-0.0019553,0.00012533,0.0023567,94.884,58.317,13.285
79.437,0.97814,-0.20956,0.033163,24.043,26.785,6.8957
82.812,0.31142,0.24734,0.010899,38.041,17.682,15.311
192.52,0.44061,-0.6906,0.49339,92.234,25.705,28.199
36.836,1.2624,1.5141,2.0315,63.597,68.672,18.683
88.401,0.00016072,0.0000014082,0.000065079,35.977,15.44,25.663
21.787,0.4258,0.30575,0.67712,46.049,73.348,12.046
83.712,0.53823,0.58879,-0.0098518,37.225,25.432,2.7788
-57.368,0.33399,0.13158,0.088415,70.666,53.451,3.7787
88.534,0.00010186,-0.000014366,-0.00000568,19.14,11.316,21.381
-64.756,0.084131,0.078922,0.0089685,74.856,48.96,19.04
149.05,0.84361,-0.59018,0.079447,71.999,70.194,38.763
164.94,0.065071,0.016517,0.0024423,75.734,38.135,32.276
79.591,0.64094,-0.090348,0.018078,25.184,20.204,15.73
-67.149,-0.000043547,0.00002704,0.000056337,115.15,72.919,6.3819
164.1,0.0019526,-0.00018238,0.000087321,58.023,11.332,22.993
-33.649,1.0954,0.98391,0.15955,56.19,54.441,15.88
-63.302,0.0014747,0.00025851,0.0011544,62.048,42.116,16.247
-63.245,0.0016829,-0.00020952,0.0054029,76.381,37.626,8.8621
-42.19,0.93106,0.21803,0.20083,60.06,50.908,9.9651
84.919,1.3055,2.4105,0.046819,39.913,40.455,2.5009
60.294,0.43313,-0.0573,1.0309,43.265,72.399,29.085
-67.49,0.00010748,-0.00005937,0.000030717,99.039,22.931,1.1604
-67.388,-0.000026046,-0.000096529,0.00015624,84.948,22.799,10.922
88.424,1.5467,1.1394,0.011522,34.292,36.924,5.9791
71.911,1.2867,0.080546,1.5971,64.418,74.41,19.815
80.832,0.00086298,0.0021209,-0.000075184,11.111,72.668,15.262
62.544,4.1937,7.8215,-0.004583,37.734,47.277,7.3776
110.85,0.99033,-0.50787,0.2069,58.087,63.927,35.309
154.57,1.7385,-0.28594,0.058655,89.3,54.52,27.67
109.15,2.4959,1.8236,0.026713,34.656,41.493,15.531
-67.296,-0.000015936,0.000046865,0.00078833,91.557,74.167,6.2812
-22.984,1.3223,1.9805,-0.18719,46.784,60.359,5.2102
200.34,0.4351,-0.20591,0.36141,88.183,18.088,33.548
79.827,0.020535,0.11734,-0.0019781,11.112,52.805,7.3968
84.194,0.38185,0.42011,0.018141,38.414,21.781,15.856
-67.292,0.000053161,-0.00015955,0.00012572,86.652,23.601,7.779
88.494,0.00014233,-0.000029217,0.000023906,22.476,12.804,28.656
-63.28,0.000076572,-0.00020924,0.00018748,72.216,22.719,4.0184
157.39,1.4363,-0.15534,0.030772,91.328,56.411,24.636
-67.225,-0.00022839,0.00015642,0.00046787,100.97,69.221,9.5549
58.066,0.63189,-0.12951,1.3259,47.136,72.34,26.219
164.21,0.0048985,0.0022337,-0.000010429,72.932,21.95,35.057
78.719,0.72579,-0.21343,0.43316,48.447,70.694,34.771
-67.412,0.000091326,-0.00001046,0.000064508,106.19,28.978,10.41
-67.342,0.000059972,-0.00015527,0.00010202,91.533,23.071,11.855
108.0,1.0389,-0.096636,-0.005275,52.169,48.915,21.212
-48.952,0.7053,0.11782,0.2118,62.848,50.921,6.9947
68.759,4.0993,-1.2576,0.046172,13.825,39.272,15.052
163.08,0.4366,-0.0083823,0.0015142,100.56,74.069,28.011
-66.715,0.0077036,0.015205,0.0056751,84.215,58.862,2.4254
-66.797,0.0089814,0.0071732,0.0028275,88.07,57.388,2.3047
-66.879,0.0080799,0.0012328,0.0062879,89.229,52.625,5.5425
164.79,2.4296,-1.2341,0.054368,73.659,54.636,24.814
-67.816,0.00001852,0.0000010342,-0.0000088324,115.95,15.696,11.164
16.768,0.79698,1.1006,0.93188,53.298,70.225,13.9
-63.292,0.00019731,-0.000027755,0.00049662,73.153,24.465,8.2251
46.428,0.84549,-0.19289,2.0497,43.424,66.109,25.414
157.22,1.2174,0.071117,0.026098,91.663,58.317,29.032
-50.159,0.43144,0.21818,0.16825,65.703,60.209,2.5606
-67.259,0.00013882,0.000025072,0.00014333,100.43,31.875,11.087
-66.966,0.00073571,0.00000034879,0.000091556,102.93,46.238,1.0531
207.76,1.2356,0.10005,0.66208,91.717,20.365,36.98
84.365,2.1186,0.16163,0.012558,25.223,38.011,11.48
-67.318,0.000044534,0.000006656,0.00010157,86.52,27.461,17.156
114.73,1.0898,-0.55506,0.59468,61.317,68.974,31.866
163.63,0.74043,-0.17313,0.025979,97.695,61.173,26.224
-66.742,0.0075261,-0.0014762,0.0018601,90.767,49.832,2.0678
-67.079,0.0001305,0.00015506,0.00040505,94.891,36.79,13.063
-67.138,0.000011496,0.00037727,0.0011328,99.667,52.402,10.052
-67.185,-0.00017913,0.00012603,0.000097862,110.9,64.672,14.905
80.507,0.0096955,-0.0050921,-0.00097765,23.539,63.169,8.7151
158.23,0.29951,0.02105,-0.0050156,89.678,74.123,32.493
-63.311,0.0007511,0.00059946,0.00060073,67.818,30.365,15.613
77.097,0.0018262,-0.00025468,0.0018967,16.98,49.083,29.707
88.274,0.00078974,-0.00060668,0.00051733,35.408,31.305,25.595
-69.546,-0.0059263,0.13462,0.046527,78.757,53.285,15.578
95.07,0.91912,-0.43437,0.31757,54.627,67.815,35.596
164.14,0.0029275,-0.0002337,0.000149,63.689,14.96,32.82
164.18,0.0047146,0.00073041,-0.000075905,69.762,20.746,35.687
-63.634,0.09639,0.044324,0.0039445,78.484,54.62,0.69351
164.16,0.0031729,0.00007623,0.000055748,68.252,14.901,38.738
-67.206,-0.00058816,0.00090389,0.00018276,97.07,44.398,18.774
-63.325,0.000059543,0.00038817,0.00066947,80.666,25.023,11.044
164.18,0.011741,-0.0023002,0.00025377,69.375,29.77,24.221
154.67,0.80319,-1.0146,0.4026,75.525,67.917,32.088
164.15,0.00082598,0.00041482,0.000097979,79.139,11.509,30.434
88.494,0.00067816,-0.00052353,0.00063638,28.681,34.468,33.19
74.214,0.59571,-0.48176,-0.0108,18.278,22.923,6.1944
84.322,0.30975,1.0143,-0.02172,42.52,29.378,4.4988
159.82,1.1365,-0.27455,-0.013304,93.408,56.16,22.15
80.548,0.0025986,-0.0023401,-0.00001475,31.209,69.479,16.787
-30.03,1.0612,0.94963,0.083165,56.441,54.803,17.495
-67.603,0.000043447,-0.000021123,0.00000425,101.97,17.924,15.161
84.221,1.1881,2.4476,0.10965,40.182,40.584,8.7074
-63.311,0.00023558,0.00021684,0.00065766,74.476,26.092,10.629
164.16,0.001741,0.0015216,-0.000010647,77.03,15.103,38.824
-66.95,0.0029839,-0.00052976,0.0033296,91.464,47.439,6.9342
-63.22,0.000018324,-0.000063359,0.000045801,50.74,18.572,7.1763
164.2,0.021447,-0.0044263,0.0006382,71.38,33.919,22.838
-63.565,0.018414,0.00053395,0.029051,74.12,46.514,13.735
-63.228,-0.000039242,-0.00060515,0.0008941,64.769,33.474,7.6498
165.21,0.024069,0.037632,0.00042932,78.828,35.571,38.733
77.04,0.71589,-0.14024,0.0043373,23.724,22.771,12.333
84.337,0.71786,0.50029,0.0037518,33.909,25.569,10.74
-67.201,0.00016574,0.00012943,0.000085985,111.53,43.656,5.585
85.075,0.40133,-0.23323,0.057224,41.691,52.971,37.877
116.53,1.5753,0.028356,1.2298,71.998,73.107,21.143
-63.349,0.0015191,0.0019522,0.0026547,74.11,34.808,13.077
-44.473,0.87926,0.36617,0.17104,60.938,54.256,5.1941
75.814,0.55674,-0.26692,0.0026166,20.642,20.035,9.29
-69.04,-0.0057799,0.11465,0.0072681,79.86,51.968,19.265
80.571,0.053786,0.070551,-0.0054978,12.854,54.345,9.5034
107.46,0.97462,-0.66069,0.22119,56.682,63.419,32.199
-67.857,-0.0093047,0.0030773,0.019441,85.708,56.029,11.022
77.326,0.0063064,-0.0026431,0.0050396,27.88,48.983,26.401
76.384,2.1848,-0.72118,0.057514,19.368,36.666,11.924
164.23,0.066932,0.028276,0.0019234,76.488,38.623,22.942
-67.537,0.00002151,-0.00003037,0.000019076,99.573,18.124,11.225
80.631,0.0049617,-0.0012864,-0.00031128,25.179,70.094,9.6182
164.26,0.0037987,0.0048305,-0.000041697,76.554,23.123,35.963
77.118,0.60172,-0.20346,-0.028618,23.166,20.623,1.0994
-0.050994,-1.1615,2.1826,1.4142,46.323,60.845,18.858
-59.454,0.27664,0.069114,0.055977,72.374,51.436,4.4104
82.778,0.10551,0.24837,0.010245,42.903,16.767,15.767
-63.229,0.00000072185,-0.00011456,0.00013513,47.362,32.495,10.936
-67.169,-0.00000026005,0.00017455,0.000064717,116.38,56.466,9.5687
164.58,0.022794,0.0014912,0.0013398,72.85,33.579,34.573
-67.146,-0.000071039,0.000057925,0.000079295,112.49,70.502,8.0707
164.39,0.0023811,0.014435,0.00043414,80.727,28.742,34.151
-67.031,0.00079357,-0.00065084,0.00039016,94.877,37.759,2.6285
-63.299,0.0000090031,-0.00002185,0.000024813,80.76,12.667,1.2397
164.11,0.0018218,-0.0011381,0.00015418,55.203,15.977,33.869
88.564,0.00054555,-0.00091163,0.00090108,29.741,36.767,31.6
88.129,2.5547,0.072521,0.057851,24.593,42.764,10.981
164.18,0.0049093,-0.0024128,0.000041836,63.932,25.418,38.847
19.873,0.15545,1.0347,1.4838,40.054,67.748,17.1
191.26,3.7439,2.6643,-0.21867,36.319,44.291,18.82
-67.376,0.000075333,0.000018904,0.000055586,111.21,33.541,4.2128
85.724,0.70644,-0.57554,0.072596,44.735,54.165,27.467
75.954,2.6235,-0.013735,-0.077787,23.988,42.787,1.1563
88.382,0.00073771,-0.00030456,0.00049677,32.123,30.897,29.939
84.557,1.5522,0.554,-0.067387,30.174,33.273,8.2699
-67.585,0.000048813,0.000025478,0.000022,109.32,25.579,15.561
164.17,0.016461,0.020827,-0.00042131,78.405,32.788,23.062
88.318,0.00026184,0.00028094,0.00013016,38.855,21.009,35.305
80.524,0.0082967,-0.0042851,-0.00078918,23.316,64.452,3.9352
-67.262,0.00012744,-0.000033608,0.00016005,101.9,29.743,7.6523
-67.827,0.00001698,-0.000012324,0.0000032274,116.5,12.872,7.5151
-67.149,-0.000081443,0.00014,0.000068226,114.82,61.367,16.049
-68.986,-0.018937,0.12933,0.20513,76.747,59.586,8.8725
148.62,1.0003,-0.9449,0.38363,72.345,67.535,33.151
164.3,0.016914,0.0076749,0.00094835,74.623,31.426,30.323
149.27,1.5503,-1.1339,0.078647,69.427,59.134,31.979
-63.217,-0.00022308,-0.00003381,0.00029515,50.875,46.391,6.0723
-42.46,0.48828,0.22172,0.48249,62.377,63.728,5.1157
-67.129,-0.000087582,0.00016033,0.00019825,104.63,69.771,5.2361
83.737,0.69601,-0.36402,0.14374,47.822,65.188,38.051
74.518,2.811,-0.94106,-0.033756,16.409,38.663,5.9337
81.387,0.67953,0.48249,0.010511,35.249,24.452,4.634
