"p","U:0","U:1","U:2","Points:0","Points:1","Points:2"
-506.04,1.3319,0.19571,-0.038495,28.212,31.071,15.825
105.73,0.070992,0.23841,0.005002,83.225,70.731,34.968
43.148,0.0096318,-0.0034588,0.00080202,67.951,30.236,31.39
-355.92,1.0473,5.2275,0.45962,40.975,55.52,18.633
-522.77,0.30414,-0.10703,-0.0038194,17.545,13.003,2.9669
-552.53,0.0051757,-0.0031456,-0.00052222,27.701,66.664,12.078
-363.75,0.000056632,-0.0001027,0.0001662,53.769,28.504,10.733
-552.17,0.0066069,0.0058789,-0.00022508,15.041,66.22,1.1538
-370.59,-0.000053029,0.000044902,0.000018691,116.48,70.983,12.448
-159.77,-0.0020318,0.00018526,0.0023064,28.657,71.468,32.069
132.69,0.14182,-0.02515,0.0013997,115.25,74.021,26.897
-552.38,0.010332,-0.001623,-0.00095102,21.105,64.957,2.5591
116.39,1.2806,-1.0128,0.016967,92.756,50.031,29.82
-363.97,0.00024099,-0.0000323,0.00010467,54.537,34.948,17.602
-504.42,0.74183,0.18297,0.025515,31.028,22.098,4.8327
-265.73,0.22419,1.1282,1.4705,45.431,67.881,18.015
-476.45,0.44545,1.2772,0.0048161,41.695,32.064,11.18
-546.18,2.7625,-0.10698,-0.03316,20.074,45.189,18.996
-375.68,0.000098041,-0.000018025,0.0000035417,106.49,24.417,15.127
-363.87,0.00010177,-0.00010498,0.00020051,53.381,32.488,13.62
-552.15,0.0051405,0.00027258,0.000031771,19.122,72.622,1.1288
-518.5,0.40219,-0.022056,-0.010311,21.113,11.193,5.4061
-191.8,1.1334,-0.052681,1.5189,60.148,74.286,23.365
-372.3,0.00079933,-0.00099815,0.00093388,89.501,37.778,6.8184
-364.58,0.026221,0.033573,0.00086556,75.477,45.798,19.069
-450.25,-2.4042,4.41,0.12905,42.744,46.363,7.3574
128.19,0.56936,-0.34678,0.024805,102.38,60.43,23.882
42.882,0.0054946,-0.0020412,0.000020886,65.573,25.003,21.256
-374.53,0.000027987,-0.000069054,0.000075708,83.34,28.67,14.905
-524.58,0.50137,-0.33697,-0.015524,19.016,20.301,1.1019
-147.97,0.000208,-0.0000043658,0.000085799,35.552,19.579,25.955
-372.68,-0.000052546,0.00022923,0.00005903,102.03,40.567,17.128
-159.81,0.0019663,-0.001008,0.0016815,16.587,51.097,31.701
-372.57,0.00091779,-0.00093664,0.00034748,92.035,37.052,2.8903
-147.97,0.00018444,0.000070408,0.0001468,37.339,19.453,27.05
-465.92,0.13751,1.7608,0.016771,44.585,35.708,1.2428
-356.37,1.0014,0.26019,0.17815,59.765,50.576,14.334
-147.86,0.00022711,-0.0001301,0.000033626,21.712,25.677,37.433
-552.6,0.0052215,-0.0045691,-0.00024949,27.053,64.331,18.78
-369.99,0.0045892,-0.0013466,0.0026298,91.372,47.966,4.3959
-364.08,0.00027927,-0.000012706,0.00019017,53.324,41.824,16.845
-369.36,-0.00082386,0.0018399,0.0082128,88.123,58.792,9.2127
-147.89,0.0001069,0.000071085,0.000054293,42.294,14.128,33.09
208.63,-0.16456,0.25962,0.83458,102.19,17.171,32.036
-508.59,0.63153,0.099088,-0.010366,29.4,19.005,6.4673
-374.55,0.0002294,-0.00027432,0.000092172,97.092,28.37,1.1899
-148.25,0.0006177,0.00066975,0.00023293,38.76,27.034,35.874
-376.48,0.000056426,0.00000062819,0.000018175,99.783,12.304,12.327
-553.73,0.22577,0.022562,-0.0089979,15.836,51.331,3.1042
-372.99,0.00009952,0.00019342,0.00015206,93.924,35.914,17.142
-480.49,0.75555,1.1018,0.039961,39.237,31.408,11.85
-552.58,0.015516,-0.005917,-0.0019653,21.333,60.895,6.2196
-369.96,-0.00012284,0.00036149,0.00079517,100.25,61.598,9.6572
-521.43,0.64444,-0.17198,-0.006673,21.964,21.526,2.6661
-369.76,0.00067604,0.00057097,0.00075389,99.304,58.96,5.5386
-485.5,2.0086,0.74329,0.026741,31.023,37.763,9.7814
-490.6,0.29909,0.62807,0.01627,41.488,24.885,1.1638
114.77,0.66377,-0.039332,0.013605,95.399,63.422,38.882
202.0,-0.15166,-0.12267,0.33304,106.65,16.172,27.813
-147.84,0.000019153,0.000019179,0.000059222,44.561,11.275,33.082
-147.83,0.000034993,0.000025853,0.000061586,43.229,11.329,33.512
-148.48,0.00070545,0.0023783,0.00078519,43.323,32.206,36.525
-370.83,0.0000049061,0.00005118,0.0000071591,118.88,66.194,18.665
38.393,3.3771,-1.5502,0.070791,78.046,53.782,39.158
120.01,0.84177,-0.10226,-0.033572,96.495,61.943,27.943
-483.82,0.73182,0.83754,0.028863,37.611,30.216,8.6044
42.87,0.0029324,-0.000089556,0.00014019,65.526,14.299,25.187
-160.05,-0.0095626,0.005306,0.0084262,31.045,64.128,29.312
-36.188,0.30428,-0.45571,0.41365,79.294,72.435,32.776
-147.55,0.00017852,0.0000043998,0.000032835,24.787,11.135,33.216
-148.51,0.00043193,0.00071449,0.0011248,44.632,35.45,24.52
-498.61,0.64398,0.43866,0.017734,35.046,24.549,9.9874
137.32,0.69932,-0.64498,-0.01476,100.07,51.438,23.903
-364.15,0.000018073,-0.00023236,0.00036484,80.726,24.728,4.4529
-147.86,0.00014771,-0.0000019168,0.000057785,38.856,15.223,25.848
-552.02,0.0012741,0.005434,-0.00020414,11.162,69.174,15.72
42.942,0.0034154,0.0001071,0.00021353,68.012,16.974,25.396
-372.61,-0.000034323,0.00012629,0.000054213,116.77,48.501,17.012
207.73,0.95428,-1.2479,0.82295,91.035,28.597,33.983
-369.5,-0.0003777,-0.00010511,0.0028442,85.484,67.111,9.5194
-375.02,0.000097336,-0.000078197,0.000065893,99.071,25.952,15.905
-370.7,0.0000086355,0.000060467,0.000053103,118.09,66.993,6.4559
-507.21,0.42438,0.074008,-0.015597,33.381,13.844,9.977
-369.59,0.0006089,0.00078142,0.0013812,96.202,60.595,5.7061
-496.77,0.70299,0.44463,0.034903,33.891,25.647,18.637
-497.12,0.28449,0.42559,-0.023826,40.135,20.608,6.848
-372.43,0.00037486,-0.000057956,0.00010523,105.41,41.102,1.2327
-317.31,0.47387,1.894,1.5075,55.053,65.739,11.045
45.205,0.041829,0.043058,0.0038024,78.023,37.113,37.561
-371.97,0.00024436,0.000036766,0.000095213,108.86,47.256,4.1221
-371.89,-0.00038773,0.00043859,0.00026021,93.445,40.146,17.517
-375.82,0.00009831,-0.000096823,0.000054714,93.701,18.94,12.222
-148.59,0.0010436,0.0024895,0.0020022,43.343,35.007,30.632
105.03,0.63374,0.35099,-0.0003592,88.989,64.703,38.856
-525.08,0.1569,-0.13059,0.00013016,13.788,13.262,4.2469
-369.74,0.00016789,0.00028806,0.00016792,100.13,68.117,2.4612
-364.09,0.000092365,0.000015742,0.00011384,73.219,12.253,9.6783
-363.93,0.0025001,-0.0055151,0.0044094,80.682,43.453,1.9784
-84.897,1.3053,-0.5133,0.063761,58.691,55.779,27.327
-364.12,0.00013627,0.00018107,0.00004236,72.814,17.83,18.745
-2.7162,1.877,-1.6582,0.090856,73.583,58.65,29.933
30.867,2.7597,-2.3428,-0.014847,78.255,56.374,39.119
-552.28,0.0088764,0.0014394,-0.00019459,19.201,65.683,14.954
-370.02,-0.00043494,0.0053559,0.011372,86.589,50.392,12.354
109.15,0.31432,0.087064,-0.0012551,88.979,72.17,36.781
-159.79,-0.0024581,0.00074242,0.0034363,29.868,70.355,30.754
-364.2,0.0000084044,0.0000087587,0.00021401,80.644,18.771,7.5986
127.13,0.85614,-0.50571,-0.0024394,98.549,55.292,31.535
-84.526,1.1972,-0.33043,-0.57323,61.494,64.852,22.87
-159.81,0.0084177,-0.0055153,0.0012555,23.833,54.557,38.869
-370.94,-0.0010951,0.0014765,0.0013629,94.792,46.939,15.848
123.45,0.67759,-0.16932,0.0042045,99.018,62.407,25.661
121.1,0.79007,-0.27889,0.0060321,97.334,59.092,29.543
50.697,4.7784,-1.4887,-0.076177,81.308,50.582,33.082
-156.46,0.9879,-0.30405,0.82311,54.842,71.377,30.235
128.19,0.43988,-0.2683,-0.030658,104.6,62.004,38.966
-477.47,2.6253,0.97934,-0.0012436,31.834,41.254,8.029
-552.85,0.063601,-0.013573,-0.0021402,17.521,55.573,3.1479
107.17,1.3691,-0.31767,0.06667,92.3,55.598,33.604
-373.54,0.00011355,0.000028849,0.00015709,118.02,40.139,17.127
-363.78,0.00014085,0.000020044,0.000063788,56.066,25.725,17.15
-388.92,0.77743,3.7271,1.5629,39.221,56.827,6.4337
-148.57,0.0018891,0.00094402,0.0014924,39.107,34.786,31.517
-369.74,0.0011664,0.00076824,0.0009729,98.057,58.625,4.1445
211.3,0.77379,-0.64646,0.2881,88.203,24.488,37.656
-160.39,1.3015,-0.83053,-0.3221,48.278,63.693,26.129
-375.84,0.000094309,-0.00012837,0.000068739,100.26,21.654,13.714
-499.78,0.33863,0.22106,0.01739,37.726,17.116,11.247
-369.96,-0.001939,0.00014611,0.0023154,94.884,58.317,13.285
-515.72,0.98093,-0.21158,0.036037,24.043,26.785,6.8957
-499.43,0.31187,0.24869,0.011466,38.041,17.682,15.311
197.0,0.44313,-0.69048,0.4934,92.234,25.705,28.199
-256.89,1.2715,1.5128,2.0733,63.597,68.672,18.683
-147.82,0.00015226,0.00000055918,0.000060273,35.977,15.44,25.663
-272.3,0.425,0.30612,0.68178,46.049,73.348,12.046
-493.28,0.53755,0.59156,-0.0095248,37.225,25.432,2.7788
-360.5,0.33183,0.13157,0.087199,70.666,53.451,3.7787
-147.27,0.00010008,-0.000015527,-0.0000063095,19.14,11.316,21.381
-364.78,0.083081,0.07826,0.0092917,74.856,48.96,19.04
-48.247,0.84487,-0.59066,0.081332,71.999,70.194,38.763
44.522,0.06538,0.016815,0.0025694,75.734,38.135,32.276
-514.43,0.64165,-0.09044,0.017123,25.184,20.204,15.73
-370.45,-0.000028562,0.0000042867,0.000061878,115.15,72.919,6.3819
42.812,0.0019548,-0.00018206,0.000095719,58.023,11.332,22.993
-349.48,1.0971,0.98805,0.16822,56.19,54.441,15.88
-364.11,0.0014643,0.00026545,0.0011433,62.048,42.116,16.247
-364.04,0.0016644,-0.00020754,0.005337,76.381,37.626,8.8621
-355.61,0.93453,0.21769,0.20397,60.06,50.908,9.9651
-447.41,1.3124,2.4163,0.047675,39.913,40.455,2.5009
-198.22,0.42871,-0.056474,1.0295,43.265,72.399,29.085
-375.74,0.00010057,-0.0001036,0.000033972,99.039,22.931,1.1604
-476.03,1.5468,1.1457,0.0061002,34.292,36.924,5.9791
-212.75,1.2912,0.078784,1.6105,64.418,74.41,19.815
-551.96,0.00086946,0.002127,-0.000051315,11.111,72.668,15.262
-464.62,4.3898,7.8563,-0.010168,37.734,47.277,7.3776
-110.97,0.99115,-0.50889,0.21272,58.087,63.927,35.309
99.433,1.7408,-0.28852,0.060679,89.3,54.52,27.67
-469.61,2.4975,1.8434,0.029498,34.656,41.493,15.531
-369.36,0.000025736,0.00004549,0.00077466,91.557,74.167,6.2812
-350.54,1.3185,1.9936,-0.18169,46.784,60.359,5.2102
218.26,0.43685,-0.20784,0.36413,88.183,18.088,33.548
-553.66,0.020735,0.11748,-0.0016751,11.112,52.805,7.3968
-495.16,0.3822,0.42116,0.018383,38.414,21.781,15.856
-147.49,0.00014179,-0.000025106,0.000017501,22.476,12.804,28.656
-364.12,0.000073861,-0.00019388,0.00018189,72.216,22.719,4.0184
108.69,1.441,-0.15664,0.035256,91.328,56.411,24.636
-369.58,-0.00018026,0.00014154,0.00048647,100.97,69.221,9.5549
-201.99,0.63031,-0.12786,1.3323,47.136,72.34,26.219
43.056,0.0049115,0.0022357,-0.0000076487,72.932,21.95,35.057
-166.49,0.72866,-0.21114,0.43483,48.447,70.694,34.771
-106.8,1.0418,-0.097968,-0.0074955,52.169,48.915,21.212
-360.49,0.69894,0.11631,0.21136,62.848,50.921,6.9947
-584.43,4.1088,-1.2506,0.047053,13.825,39.272,15.052
121.31,0.43794,-0.0080594,0.0014059,100.56,74.069,28.011
-368.64,0.0076775,0.015021,0.0054504,84.215,58.862,2.4254
-369.03,0.0088575,0.0069709,0.0027462,88.07,57.388,2.3047
-369.43,0.007974,0.0011782,0.0061686,89.229,52.625,5.5425
31.716,2.4413,-1.2417,0.054534,73.659,54.636,24.814
-276.74,0.80069,1.1101,0.93934,53.298,70.225,13.9
-364.12,0.00019449,-0.000022308,0.00048988,73.153,24.465,8.2251
-229.31,0.85723,-0.20013,2.0536,43.424,66.109,25.414
107.5,1.2241,0.073694,0.026045,91.663,58.317,29.032
-354.32,0.42952,0.21862,0.16752,65.703,60.209,2.5606
-374.2,0.00011596,-0.000082532,0.00013109,100.43,31.875,11.087
-371.46,0.00071312,-0.00010807,0.00012298,102.93,46.238,1.0531
240.56,1.2417,0.098377,0.67305,91.717,20.365,36.98
-519.81,2.1196,0.16942,0.015496,25.223,38.011,11.48
-118.23,1.0987,-0.5564,0.59641,61.317,68.974,31.866
121.94,0.74246,-0.17503,0.02582,97.695,61.173,26.224
-369.42,0.0073761,-0.0015246,0.0018394,90.767,49.832,2.0678
-372.9,0.00012238,-0.000029119,0.00037689,94.891,36.79,13.063
-370.38,0.00015222,0.00028619,0.0011262,99.667,52.402,10.052
-370.52,-0.00017311,0.000097881,0.00009705,110.9,64.672,14.905
-552.56,0.0095842,-0.0050476,-0.00097258,23.539,63.169,8.7151
110.69,0.29979,0.020617,-0.0050788,89.678,74.123,32.493
-364.09,0.00074454,0.0005998,0.00058639,67.818,30.365,15.613
-159.83,0.0018409,-0.00024947,0.0018879,16.98,49.083,29.707
-148.32,0.00074914,-0.00060754,0.00051466,35.408,31.305,25.595
-369.52,-0.0055724,0.13288,0.04676,78.757,53.285,15.578
-140.97,0.92578,-0.43451,0.32007,54.627,67.815,35.596
42.879,0.0029465,-0.00020483,0.00018155,63.689,14.96,32.82
42.981,0.0047255,0.00075079,-0.000082688,69.762,20.746,35.687
-365.29,0.095715,0.044701,0.0039752,78.484,54.62,0.69351
42.932,0.003176,0.000082716,0.000050848,68.252,14.901,38.738
-371.39,-0.00050406,0.00074003,0.00022097,97.07,44.398,18.774
-364.18,0.000055958,0.00038685,0.00065764,80.666,25.023,11.044
43.066,0.011705,-0.0023209,0.00029561,69.375,29.77,24.221
-33.319,0.80636,-1.0136,0.40402,75.525,67.917,32.088
42.973,0.00082156,0.00040706,0.00010296,79.139,11.509,30.434
-148.39,0.00066247,-0.00049685,0.00062827,28.681,34.468,33.19
-527.64,0.59629,-0.48133,-0.01097,18.278,22.923,6.1944
-482.05,0.314,1.02,-0.019881,42.52,29.378,4.4988
114.18,1.1327,-0.27142,-0.013302,93.408,56.16,22.15
-552.55,0.0025743,-0.0023182,-0.000016462,31.209,69.479,16.787
-342.89,1.0599,0.95048,0.086138,56.441,54.803,17.495
-442.93,1.1855,2.4526,0.10292,40.182,40.584,8.7074
-364.13,0.00023121,0.0002264,0.00064627,74.476,26.092,10.629
42.983,0.0017502,0.0015469,-0.0000069688,77.03,15.103,38.824
-370.24,0.0029635,-0.00064629,0.0032751,91.464,47.439,6.9342
-363.37,0.000017096,-0.000057137,0.000044138,50.74,18.572,7.1763
43.242,0.021467,-0.0043428,0.000646,71.38,33.919,22.838
-364.56,0.018143,0.00061128,0.028785,74.12,46.514,13.735
-363.96,-0.000033529,-0.00058927,0.00086944,64.769,33.474,7.6498
44.728,0.024138,0.038151,0.00047618,78.828,35.571,38.733
-519.5,0.71842,-0.13951,0.0036875,23.724,22.771,12.333
-497.1,0.71863,0.50461,0.0041825,33.909,25.569,10.74
-372.91,0.00020028,0.000060218,0.000053167,111.53,43.656,5.585
-149.71,0.40344,-0.23273,0.057419,41.691,52.971,37.877
-162.53,1.5744,0.010393,1.2517,71.998,73.107,21.143
-364.17,0.0015007,0.0019447,0.0026108,74.11,34.808,13.077
-357.17,0.87699,0.36703,0.17164,60.938,54.256,5.1941
-522.97,0.55665,-0.26752,0.0032175,20.642,20.035,9.29
-369.29,-0.0058957,0.11395,0.007594,79.86,51.968,19.265
-552.62,0.054036,0.070654,-0.0053463,12.854,54.345,9.5034
-117.12,0.97938,-0.66413,0.2231,56.682,63.419,32.199
-370.04,-0.0091483,0.0031543,0.019235,85.708,56.029,11.022
-159.82,0.0063652,-0.0026485,0.0050447,27.88,48.983,26.401
-540.71,2.1824,-0.719,0.058837,19.368,36.666,11.924
43.665,0.067067,0.028211,0.0017972,76.488,38.623,22.942
-552.35,0.0049265,-0.0012594,-0.00030312,25.179,70.094,9.6182
43.167,0.003792,0.0048749,-0.000008409,76.554,23.123,35.963
-517.77,0.60504,-0.20502,-0.029898,23.166,20.623,1.0994
-286.48,-1.1799,2.2022,1.4423,46.323,60.845,18.858
-362.25,0.27651,0.069674,0.055906,72.374,51.436,4.4104
-498.41,0.10555,0.24932,0.0099433,42.903,16.767,15.767
-363.83,-0.0000056663,-0.00010147,0.00013152,47.362,32.495,10.936
-371.56,0.00006,0.00010812,0.000048993,116.38,56.466,9.5687
43.685,0.022818,0.0015945,0.0014757,72.85,33.579,34.573
-370.43,-0.000042529,0.000042232,0.000074577,112.49,70.502,8.0707
43.437,0.0024118,0.014519,0.00049141,80.727,28.742,34.151
-372.89,0.00083519,-0.00093234,0.0004612,94.877,37.759,2.6285
-364.18,0.0000085285,-0.000020259,0.000025536,80.76,12.667,1.2397
42.783,0.0018495,-0.0011205,0.00015647,55.203,15.977,33.869
-148.43,0.00052252,-0.00087494,0.00088005,29.741,36.767,31.6
-517.57,2.5599,0.071354,0.057896,24.593,42.764,10.981
42.93,0.0049339,-0.0023766,0.000060789,63.932,25.418,38.847
-277.72,0.15871,1.0325,1.4825,40.054,67.748,17.1
-476.08,3.7491,2.7179,-0.20988,36.319,44.291,18.82
-374.58,0.000055916,-0.000091007,0.000087993,111.21,33.541,4.2128
-147.12,0.70998,-0.57343,0.072762,44.735,54.165,27.467
-528.18,2.6263,-0.013307,-0.082219,23.988,42.787,1.1563
-148.32,0.00071613,-0.0003042,0.00048717,32.123,30.897,29.939
-500.1,1.5536,0.55404,-0.065852,30.174,33.273,8.2699
43.382,0.016519,0.020922,-0.00036707,78.405,32.788,23.062
-148.06,0.00026145,0.00026974,0.00013182,38.855,21.009,35.305
-552.5,0.0081879,-0.0042915,-0.00084043,23.316,64.452,3.9352
-374.43,0.000053976,-0.0001105,0.00019569,101.9,29.743,7.6523
-370.85,-0.000076606,0.000077566,0.00008302,114.82,61.367,16.049
-366.86,-0.019352,0.12946,0.20396,76.747,59.586,8.8725
-49.012,0.99709,-0.94849,0.38542,72.345,67.535,33.151
43.347,0.016993,0.0077925,0.00089413,74.623,31.426,30.323
-25.45,1.5494,-1.1327,0.080178,69.427,59.134,31.979
-363.97,-0.00022053,-0.00003379,0.00029306,50.875,46.391,6.0723
-347.59,0.48818,0.2231,0.48436,62.377,63.728,5.1157
-369.73,-0.00005686,0.00016281,0.00019361,104.63,69.771,5.2361
-156.41,0.69733,-0.3654,0.1428,47.822,65.188,38.051
-553.2,2.8146,-0.94331,-0.032795,16.409,38.663,5.9337
-499.86,0.68198,0.48542,0.010805,35.249,24.452,4.634
-91.675,1.0436,-0.26897,0.4053,65.911,72.489,34.635
-154.49,0.29292,-0.24335,0.027839,39.492,54.261,37.976
-147.95,0.000066119,0.00013618,0.0001059,43.143,17.844,28.923
-165.04,0.18222,-0.42659,0.36768,39.928,59.993,34.618
-552.49,0.016572,0.016995,-0.00095047,14.215,60.734,5.6786
113.56,0.53462,0.045302,-0.0071083,94.061,66.888,37.571
-259.42,0.62863,0.58994,1.1467,51.209,71.971,15.797
-374.19,0.000109,-0.000028968,0.00016048,103.82,30.637,7.4181
-148.66,0.00073701,0.0033423,0.0027624,44.568,36.757,30.585
-373.78,0.0001569,-0.000065682,0.00011499,98.378,34.352,17.148
-537.77,2.7884,0.065457,-0.049816,22.767,46.464,3.012
-477.47,0.11873,1.0863,-0.0042596,44.718,28.975,7.688
109.08,0.84773,0.092166,0.021153,92.522,62.902,37.312
-147.79,0.00012202,0.0000085074,0.000057425,38.515,11.331,25.709
-497.03,0.56252,0.42851,0.043324,36.056,23.104,17.576
-148.73,0.0084096,0.00013032,0.0037751,37.291,41.65,35.054
-159.74,-0.002039,0.00041843,0.0023625,29.282,72.896,30.139
-199.16,0.71605,-0.046668,1.3674,49.138,74.067,25.85
-525.37,0.58998,-0.34317,0.0056387,19.825,21.535,10.872
