"p","U:0","U:1","U:2","Points:0","Points:1","Points:2"
-29.211,-0.12954,0.55692,-0.0098031,79.618,46.329,33.94
-166.19,1.3277,-0.34541,0.026247,58.34,53.3,34.206
42.47,3.1188,-1.0027,0.055118,85.594,52.374,39.266
-150.27,1.5142,-0.5738,0.01316,62.934,56.125,27.962
-282.57,0.000024683,-0.000021519,0.000016291,101.6,20.3,10.2
-282.34,-0.000061887,0.00015518,0.000013118,110.8,19.823,12.085
-325.73,0.00021762,0.00057229,0.000231,75.169,23.362,16.71
-300.41,0.65048,2.5469,1.2435,54.245,65.777,18.443
-302.05,-0.00093662,0.0034753,0.0027537,86.728,45.046,15.544
-288.24,0.00022578,-0.00010747,0.00045754,94.072,33.063,9.4844
-40.28,0.041192,0.012088,0.00044067,75.129,36.059,34.535
-700.82,1.0586,0.26465,0.053383,29.766,27.874,15.545
-40.203,0.035597,-0.0021833,0.0025271,73.406,36.281,38.736
-233.9,0.26483,-0.42406,0.23738,40.146,59.147,35.929
-715.8,1.3183,0.055515,0.06034,26.836,30.606,15.316
-176.31,1.6979,-0.41387,1.0514,74.631,70.856,20.822
-304.35,0.000074007,0.0004709,0.00081988,96.396,67.36,6.5399
-12.734,3.6729,-2.174,-0.092673,78.772,55.053,33.692
-368.85,0.73567,0.63852,0.46342,53.481,61.886,4.9067
-780.86,0.00083732,0.0008507,-0.000074005,11.374,74.029,7.0835
-265.02,0.75214,0.30079,1.7553,55.289,71.848,20.697
-304.14,0.00051292,0.00066566,0.0011491,96.253,62.761,5.9999
-226.75,0.003248,0.0030802,0.0011295,39.041,36.333,36.774
-325.74,0.000066686,0.00004869,0.00020992,75.78,18.849,9.5194
-281.83,0.000025869,0.000033318,0.000035225,97.216,18.152,16.182
-42.169,0.015229,-0.0044172,0.00027897,70.061,32.102,33.103
-325.32,0.0034293,0.012161,0.0012771,77.468,39.914,18.679
93.223,0.77696,-0.18482,-0.026071,96.128,60.657,31.338
-304.53,-0.000046505,0.000082248,0.00024145,96.579,72.44,3.8901
-363.08,-0.11144,1.9349,1.0102,37.894,65.395,12.085
-326.15,-0.000096842,-0.00017378,0.00028536,51.266,39.415,8.744
268.67,0.37958,0.083171,0.070102,90.116,12.856,38.775
-685.37,2.6001,0.15309,0.0089206,27.034,44.126,17.35
-211.84,0.78135,-0.34084,-0.18994,50.472,63.033,21.341
-307.25,0.0040449,0.0041669,0.00084804,89.884,59.921,1.1395
-40.361,0.099913,0.11448,0.0048625,78.772,41.509,28.216
-708.37,0.57779,0.10005,0.019988,30.23,18.886,8.5683
-23.579,4.3215,-1.122,-0.11531,82.092,52.864,33.754
-607.29,0.16341,3.21,0.053222,43.017,43.4,1.1902
-43.666,0.00091817,0.00033439,0.000032277,78.712,11.231,28.269
-326.06,0.000022505,-0.000025402,0.00010551,73.804,14.744,6.1553
-727.95,0.52383,-0.25788,-0.041029,20.92,19.293,15.728
-695.97,0.045763,0.049742,-0.0027656,44.562,11.344,4.7457
-226.81,0.0013862,0.00017995,0.00015815,32.667,33.946,38.697
-334.72,0.35795,0.18527,0.050323,67.854,58.21,1.1263
-330.89,0.26554,0.56552,3.4169,43.227,62.596,22.953
-295.65,0.00062465,0.00017535,0.00069403,98.411,42.75,8.4421
-710.71,2.8043,0.01396,0.028784,26.025,46.407,10.395
-281.04,-0.000004117,0.0000034134,0.0000027078,114.49,13.02,18.561
-807.99,2.376,1.7626,0.033638,12.855,44.137,4.76
-227.63,0.00032882,-0.000032189,0.0001617,33.126,22.062,29.85
57.297,2.077,-0.025222,-0.022132,88.1,54.868,35.865
-217.67,2.1875,0.19082,1.169,70.915,74.42,17.831
-803.94,2.9995,-1.8415,-0.094861,14.601,37.07,4.7359
-305.8,-0.00064281,-0.00031148,0.0014383,88.18,70.542,11.746
-304.26,-0.0031977,0.0035019,0.0012021,90.387,48.437,17.55
-299.93,-0.00098175,0.0021909,0.0015891,91.758,45.072,16.179
-664.32,1.7432,0.87364,-0.0087017,32.704,37.565,8.3178
89.435,0.94121,-0.11632,0.033782,94.331,59.602,34.736
-226.35,0.0014463,0.0018497,0.0021271,43.132,36.05,28.511
-326.99,0.000037631,-0.000014735,0.000049669,66.85,11.348,4.9462
-326.05,0.000026757,-0.0005925,0.00067709,67.052,30.263,6.6097
-306.06,-0.00017123,-0.0010724,0.0016713,83.381,70.381,13.17
-44.17,0.003017,0.000019571,0.00010208,68.552,12.761,36.83
-189.63,1.0605,-0.53598,0.048213,56.04,59.123,29.689
-369.01,0.52266,0.21794,0.32956,50.728,65.069,3.156
-781.64,0.0013553,-0.00039813,-0.000053594,33.812,74.126,2.4869
-736.36,0.82572,-0.41715,0.00041464,20.318,24.774,13.03
-42.772,0.013593,-0.0012244,0.00037424,71.091,30.492,25.064
-44.662,0.0017686,-0.0012093,-0.000030809,55.354,17.234,27.251
-297.98,0.000043337,0.00033027,0.000050921,113.79,58.738,5.9137
-714.76,2.5138,-0.016397,-0.013845,23.857,43.292,18.739
116.8,0.30615,-0.20671,-0.011418,108.53,65.134,28.463
-290.84,-0.000024958,0.00022745,0.000089322,111.81,40.566,14.955
-310.5,0.003084,0.014714,0.011503,83.571,58.742,4.7713
-781.81,0.010211,-0.005309,-0.00025308,23.82,62.719,15.578
104.69,0.52391,-0.078565,-0.011877,100.07,67.226,26.703
-713.63,0.80541,0.0099587,-0.013985,27.287,23.722,8.1184
-131.55,1.5891,-1.5219,0.18636,72.687,60.375,31.558
-227.4,0.0003557,-0.0000061227,0.0001796,35.589,23.04,30.56
-781.88,0.025528,0.021002,0.0016799,14.139,59.179,3.2056
-325.74,0.000099497,0.00027946,0.000072353,74.67,19.258,16.981
-285.55,-0.000028042,0.00022363,0.00005517,114.15,30.475,8.1484
-188.77,1.179,-0.066772,-0.030841,54.631,49.073,26.542
-681.06,0.82893,0.62356,-0.035363,35.616,28.552,2.867
-694.6,0.049835,0.18868,0.0048099,44.544,15.263,3.4492
-329.23,0.25835,0.14945,0.15776,69.231,60.814,2.6654
-297.13,-0.000033054,0.00021779,0.0000059272,118.09,58.261,9.1349
278.87,0.94716,0.17675,0.14541,90.439,18.253,38.829
-227.28,0.000075938,-0.00019337,0.0004335,11.385,49.096,22.842
-308.65,-0.0079762,0.0047414,0.005768,88.603,52.609,14.838
-281.39,-0.000017007,0.000028327,0.000076199,91.965,17.301,7.3288
-229.11,0.27122,-0.24519,0.094039,39.71,53.52,35.095
105.09,0.90933,-0.77364,0.029142,95.507,51.605,37.417
-227.35,0.00013646,0.000022605,0.00010581,39.638,16.421,27.509
-216.94,0.7328,-0.38561,0.019975,47.385,59.537,38.759
-327.37,-0.000013224,-0.000028428,0.000047301,57.62,21.16,15.417
-295.33,-0.00015757,0.00057132,0.0003638,103.47,45.255,15.023
-297.41,0.000022594,0.00034251,0.00012303,108.57,53.578,6.5911
-630.09,0.16975,1.9059,0.09798,44.669,36.669,11.2
-298.92,-0.000029778,0.00014783,0.00001069,119.79,65.839,5.3594
-125.98,1.6352,-0.75033,-0.0047347,67.01,56.935,28.349
-296.79,0.00097152,0.00036977,0.00011411,100.79,47.686,1.2424
-229.07,0.00011263,-0.000087593,0.0000087021,23.88,13.866,21.359
-782.67,0.12636,-0.032375,0.0034278,17.084,52.878,1.0417
-283.33,0.000048141,0.0001457,-0.00012923,114.91,23.438,17.014
83.368,1.6232,-1.1617,0.0084562,90.527,49.406,28.751
-288.08,0.0000056603,0.00020646,-0.0000073599,107.68,33.911,18.632
-227.55,0.00031008,-0.00028982,0.000049054,34.626,24.517,21.302
-228.18,0.00018267,-0.00015943,0.000028187,29.955,19.131,24.246
-758.36,1.4014,-1.136,-0.031107,17.183,31.645,15.896
-30.211,0.95759,1.5788,0.070058,78.201,47.294,32.947
-227.18,0.00029015,0.00039061,-0.000021507,39.877,22.173,38.842
-225.85,0.0017864,0.0035733,0.0029946,44.663,41.01,25.436
-686.37,0.56714,0.558,-0.0020136,37.26,25.297,15.786
-301.26,0.0019356,0.000048755,0.0020193,93.647,47.178,7.1046
-286.49,0.00013766,-0.00025015,0.00014253,91.236,29.015,2.6337
-287.3,0.000061727,0.00023502,0.000031473,97.066,30.939,17.008
-333.26,0.18376,1.4476,1.5742,41.464,66.576,16.036
107.75,0.51065,-0.13373,0.0054272,102.23,66.005,26.673
233.79,-0.26492,0.22208,0.69278,103.55,16.026,32.725
116.54,0.26403,-0.19091,-0.0063115,110.0,67.618,35.827
-726.86,0.3373,-0.11506,-0.0089271,18.723,13.116,14.677
-299.51,-0.00018495,0.00026082,0.000040601,111.9,62.719,12.264
-780.87,0.0024673,0.002311,-0.00016388,13.034,71.646,1.4082
-795.8,4.2037,0.083111,0.067932,13.438,41.147,2.9293
-281.85,-0.00003943,0.00016853,-0.000036184,114.05,19.33,10.037
76.165,0.58511,0.31111,0.0062822,89.597,65.662,27.297
-299.81,0.0000032159,0.0000083971,0.000016743,119.58,73.586,3.1853
34.597,2.3865,-0.16111,-0.081122,87.482,54.916,39.155
-750.37,1.8172,-0.70908,0.026507,20.168,34.094,17.343
-324.95,0.0075631,0.01272,0.019466,78.698,45.136,9.8497
-306.68,-0.0013016,0.00054946,0.0044044,91.668,58.43,10.711
-43.556,0.00047352,0.001821,0.000049678,80.614,15.543,26.927
-141.04,0.32125,-0.43054,0.30474,78.646,72.364,34.726
-303.33,0.00021674,0.00051741,0.00051046,99.427,63.847,4.1638
43.374,2.5967,0.37174,0.08508,86.563,55.92,35.411
-322.64,0.11646,0.16757,0.044524,73.291,50.905,17.516
85.834,0.43834,0.10361,0.0047457,91.821,70.486,38.891
-293.85,-0.0000078154,0.00039901,-0.00010285,112.18,46.8,6.4162
-225.43,0.46738,-0.37709,0.05704,42.261,52.089,28.147
-280.68,0.0000043341,0.000011277,0.000019523,92.732,13.141,4.7744
-284.15,0.000030942,0.00014343,0.00009123,103.81,24.918,16.785
-367.68,1.2093,0.42317,0.1829,57.28,50.995,14.69
-311.76,0.032663,0.0026389,0.0075613,85.086,53.454,2.4869
-304.35,-0.0026281,0.00094012,0.0022501,94.361,54.565,14.63
-280.78,-0.000054931,0.000077433,0.0000047289,102.13,14.197,6.0358
282.78,0.71247,0.76333,1.155,95.449,17.94,35.397
-327.0,0.000056739,-0.000086003,0.000049435,51.722,27.7,16.641
97.687,1.3083,-1.07,0.070329,92.539,48.88,21.119
-595.21,0.46407,3.2203,-0.071371,43.206,41.974,15.717
-325.66,0.0003532,-0.00030355,0.0017877,64.775,36.965,10.839
-327.09,0.000040079,-0.00011558,0.000091176,49.26,28.942,14.236
-710.26,0.73978,0.026446,0.0032128,27.581,23.127,1.2681
-679.95,0.93979,0.71158,0.043618,34.229,30.168,1.1767
-691.16,0.17339,0.30707,0.00000432,42.445,18.132,12.878
-156.12,1.3664,-0.89859,0.11915,64.295,60.693,31.479
78.343,0.20286,0.22789,-0.0051242,85.566,70.535,31.156
-309.89,0.1446,0.51348,1.5948,39.143,68.515,21.161
-226.23,0.0017773,0.017856,0.0044017,44.728,42.123,36.923
-227.46,0.00014783,0.0000087227,0.000074591,38.954,16.743,25.337
-225.44,-0.0081023,0.01232,0.013418,44.546,46.372,30.499
78.105,0.99467,0.16756,-0.0051816,91.535,60.754,38.92
-281.01,-0.000015946,0.000023116,0.000003949,106.26,12.656,14.494
-227.11,0.0009254,0.00034519,0.00038152,35.381,30.128,35.137
-326.35,0.000060507,0.000032092,0.00010974,68.098,16.82,12.716
-44.264,0.003269,-0.0016976,0.00011062,60.435,19.633,27.619
-741.39,1.6921,-0.55161,-0.030406,20.328,33.695,4.029
-227.52,-0.0008353,0.00011235,0.0031285,33.472,72.51,33.595
-249.31,1.4698,0.97699,0.82578,64.215,71.998,14.54
-227.38,0.00038635,-0.00040797,0.00029574,30.58,29.261,27.933
-763.48,2.3615,-0.75946,0.11159,19.286,36.254,16.695
-43.528,0.0047669,0.00025691,-0.000057677,68.785,21.331,26.502
-326.8,0.00010141,0.000011599,0.00014063,62.255,23.496,13.307
114.94,0.2338,-0.071595,0.0052154,111.27,72.457,36.163
-299.57,-0.00037435,0.00091189,0.001164,97.957,47.685,11.639
-328.37,0.000048022,-0.00001589,0.000029502,53.944,15.571,12.747
-325.79,0.000060472,0.000011206,0.00017256,75.658,16.72,8.5584
63.125,0.13037,0.87893,0.0070942,83.419,63.227,23.478
-687.0,0.3333,0.54884,0.00063549,40.495,23.785,3.7922
-704.31,0.36924,0.015611,-0.013808,34.216,11.335,14.824
-194.35,1.1446,-0.9792,0.64416,60.39,67.411,29.775
-309.94,-0.00026082,0.00096663,0.01054,86.045,58.853,8.6887
-325.19,0.0034293,0.0076459,0.011364,78.842,42.051,11.685
94.823,0.9481,-0.36384,0.047123,96.258,56.992,36.254
-699.45,1.3344,0.31542,0.019214,29.018,31.536,9.0543
-43.798,0.0020302,0.00091871,-0.000074997,75.281,13.709,30.555
-326.14,0.000034966,-0.000060938,0.000056091,72.129,15.07,3.5463
-292.28,0.00018314,0.0001241,0.00010188,113.09,44.229,2.6166
-713.45,0.4652,-0.042461,0.014356,25.597,15.948,1.2376
-185.33,1.2159,-0.45658,0.036232,56.876,56.656,28.115
-782.33,1.0321,0.75332,-0.035218,14.789,47.679,6.4483
-435.01,2.8422,0.37424,0.13457,49.605,48.994,5.4283
-305.54,-0.00039224,-0.00018988,0.0011148,88.878,72.51,11.667
255.18,0.27457,0.028337,0.29917,91.081,12.753,32.419
220.66,0.17717,-0.58392,0.52541,96.618,23.68,26.624
-139.91,1.4931,-1.2193,0.11264,68.974,61.055,32.272
-228.64,0.00017773,-0.00014413,0.000049439,23.543,22.059,34.299
-782.43,0.03542,0.054661,-0.0036732,12.75,56.142,4.2389
85.648,0.36993,0.075257,-0.003199,90.185,72.151,23.23
-284.82,0.000074482,0.00021258,0.00010078,106.54,27.606,10.741
104.88,0.97263,-0.59811,0.047581,96.886,53.066,23.885
-153.19,1.1151,-1.2117,0.42452,71.88,65.224,30.371
76.053,1.6476,-1.5043,0.070269,88.778,48.381,21.131
-296.77,-0.000098437,0.00030951,0.000090814,112.8,54.689,18.753
-296.54,-0.0000018639,0.00026907,0.00016973,113.37,55.376,5.9049
-782.94,0.05306,0.074086,0.00092981,12.788,54.927,16.938
-174.1,1.3091,-0.60607,-0.048419,60.325,58.89,21.285
-286.96,0.00013273,-0.00013622,0.00037824,96.148,31.558,6.2447
-229.46,0.0084782,-0.010872,0.012874,30.145,50.538,28.561
-232.68,0.5406,-0.62173,0.47208,42.602,57.661,31.656
-242.84,0.48694,-0.34123,0.37463,44.907,67.256,35.242
-294.18,-0.00031161,0.00051058,0.00012878,101.79,41.856,17.671
-289.55,0.000014933,0.00015905,-0.0000025568,101.72,34.732,9.1993
-225.63,0.0071702,-0.0069975,0.0021925,39.074,41.626,23.335
-228.4,0.096612,0.0057932,0.0066423,33.813,52.382,38.968
-781.14,0.0054381,0.0030389,-0.0002272,16.036,69.064,4.7663
-700.73,0.40174,0.1937,0.017989,34.523,17.809,18.723
-465.41,3.3538,0.66286,0.12172,47.081,49.151,14.241
-223.15,0.8058,-0.33566,0.10046,52.188,68.624,38.783
-120.34,1.9064,-0.51275,-0.018325,67.132,53.729,38.732
-305.96,0.000084838,0.0014412,0.0049804,91.964,56.44,9.0246
-741.4,2.1318,-0.39222,-0.012638,22.035,36.487,9.8645
-299.76,-0.0000093389,0.000032721,0.000023558,119.59,72.138,11.398
-280.78,0.0000058727,-0.000019101,0.000047112,88.744,14.396,7.3075
-226.4,0.018622,-0.0055259,-0.000055048,40.59,43.774,21.204
89.82,0.44534,0.061116,0.0083822,92.828,70.838,21.412
-304.24,-0.0003145,0.000065097,0.00057174,95.598,73.931,6.9927
-281.02,-0.000033738,0.000082629,0.000062343,103.07,15.101,8.0997
-225.03,0.032098,0.0053498,0.013183,39.726,44.77,33.925
-227.71,0.0004761,-0.00021187,0.00015165,26.586,30.22,37.048
-223.91,1.6877,0.12261,1.4437,68.903,74.255,18.663
-305.51,-0.00027617,0.000042733,0.0011923,91.41,70.294,8.8897
-352.2,0.00079141,1.6539,0.6299,38.336,66.937,10.856
-678.29,0.4048,0.73411,0.025346,40.522,25.982,15.022
-120.99,1.9674,-0.14936,0.11615,66.749,49.133,37.118
100.32,0.4328,-0.022849,0.006465,100.79,72.502,38.819
-781.63,0.0054277,-0.0025172,-0.00027789,26.707,67.951,9.3499
-227.37,0.0003995,-0.00044077,0.00028197,31.93,28.236,26.177
-10.4,3.4221,0.72071,0.023212,78.123,48.88,34.978
-283.96,0.000096671,0.000066441,-0.000047619,108.09,24.923,10.87
107.82,0.44702,-0.11685,-0.0082527,102.06,68.982,28.503
-322.64,0.090285,0.21375,0.13812,73.794,54.197,11.816
-711.99,0.42299,0.019469,0.0025506,31.132,11.222,16.747
-300.12,-0.00072116,0.0014248,0.0016014,91.766,45.07,14.874
45.764,4.0816,-2.067,-0.062745,83.305,50.14,37.912
-328.81,0.22987,1.0004,1.4939,41.458,67.341,17.399
-718.91,1.2836,-0.11673,0.0072487,24.757,30.201,11.073
80.84,1.107,-0.034641,0.035919,92.058,58.831,38.928
-44.422,0.0027633,-0.0003122,0.000061933,62.699,14.352,34.293
-290.57,0.00042864,-0.00038317,0.00021519,92.163,34.846,3.9418
85.853,1.5345,-0.92407,0.019194,91.74,51.534,37.787
-43.434,0.0028134,0.0030761,0.00023614,76.297,20.069,33.568
-324.86,-0.0055962,0.033199,0.0033146,79.36,45.028,18.719
-227.04,0.00089359,0.00066808,0.000095688,36.993,29.463,38.704
-628.78,0.574,2.1853,0.07333,42.757,37.827,18.365
-227.58,0.0017979,-0.0017204,0.0015385,16.124,53.546,33.424
-724.83,1.351,-0.12853,-0.039039,24.625,30.386,1.1622
-227.63,0.0037377,-0.0016468,0.0020631,18.935,51.218,34.594
-772.82,1.2581,-1.1632,0.049551,17.73,47.535,6.0215
-328.73,0.000012439,0.0000093335,0.000030138,54.497,11.358,8.1589
-306.11,0.00010421,0.00091,0.0014531,86.879,68.716,5.2563
-298.48,0.000035244,0.0003829,0.00024986,107.72,55.752,6.4622
-227.24,0.000078873,0.000012142,0.000062485,41.031,11.356,30.217
-288.83,0.000028943,0.000090785,0.000064657,115.37,37.292,10.988
229.46,0.46208,-0.76778,0.97887,94.445,24.872,29.715
69.425,0.51244,0.67104,-0.0082121,86.053,64.036,28.159
-299.56,-0.000089399,0.00020563,0.000067933,114.25,65.614,6.3612
-740.77,1.4033,-0.50986,-0.046408,21.463,31.303,1.0926
-226.94,0.026282,0.095746,-0.0077815,42.291,46.868,20.928
-289.89,0.00016989,0.00020407,0.000054579,110.83,38.643,13.956
-286.62,-0.000015018,0.00025574,0.000091117,108.61,31.035,12.622
-306.86,-0.00032943,0.00015718,0.0026937,89.256,65.387,9.0825
-292.31,0.000076043,0.00023904,0.000035833,112.61,44.502,5.6083
-45.068,0.001192,-0.00045191,-0.000045251,53.345,12.336,23.596
-43.66,0.0049037,-0.0014795,-0.000098207,64.571,22.302,33.732
-328.62,0.000016529,-0.0000062673,0.000007378,50.3,11.325,17.007
-304.39,-0.00035692,-0.000029116,0.00050413,95.992,72.296,11.337
-325.6,0.0010758,0.00045312,0.0023255,70.17,35.161,12.063
-305.62,-0.00023572,0.000037375,0.0012133,87.84,72.4,8.9262
-146.52,1.5057,-1.0714,0.12364,68.888,60.067,28.715
-298.59,-0.00076912,0.00062509,0.00040711,101.46,50.127,16.005
-692.06,0.23582,0.34447,0.010593,40.773,19.632,3.2161
-205.23,0.9333,-0.36476,-0.14806,52.959,63.719,21.291
-285.27,-0.000069863,0.00025986,-0.00010085,83.437,28.324,17.415
-755.73,1.4845,-0.8208,0.074515,18.22,33.582,6.5165
-43.353,0.0049355,-0.0000039509,-0.000041826,68.262,22.09,21.319
-299.12,-0.000039548,0.00013726,0.000068007,116.3,65.91,11.497
-283.98,-0.000038163,0.000094826,0.000083179,118.28,26.805,15.896
-236.34,0.73088,-0.36804,0.989,53.284,71.325,28.638
-326.15,0.00055381,0.000068257,0.00078524,61.802,35.076,14.136
-302.48,-0.000026575,0.00025475,0.000134,105.31,69.495,2.5896
-707.87,0.51857,0.065756,0.016765,30.319,16.059,1.2062
-86.525,2.2131,-0.7869,-0.074232,71.048,53.692,36.901
-280.7,-0.000034755,0.00003461,0.000053201,90.725,13.062,7.6668
-230.86,0.75747,-0.58019,0.46999,45.67,59.565,32.289
-295.04,0.000081656,0.00029996,0.00021655,107.72,47.362,8.9043
-281.02,-0.000049942,0.000070232,0.0000045067,98.744,14.38,16.803
-294.63,0.000063241,0.00033583,0.000052743,112.21,47.48,2.7782
-786.65,0.90876,0.15702,0.031441,15.791,48.201,11.835
-700.59,0.30231,0.082209,0.015345,37.31,12.993,13.286
119.0,0.83611,-0.74713,0.057098,98.767,51.78,21.193
-227.93,0.0005155,0.000030059,0.0000068492,30.321,26.078,38.666
197.53,-0.19833,-1.1022,2.624,100.82,26.527,34.162
-433.45,1.3237,2.6531,0.97296,42.881,57.757,7.9963
-296.52,-0.00015884,0.00037926,0.00013056,108.48,50.711,11.489
-356.87,0.18564,1.8098,1.68,39.827,63.775,16.172
-227.48,0.00060017,-0.0020823,0.0015168,15.529,57.073,32.311
-325.6,0.0035882,0.0024075,0.0008664,68.441,40.002,18.683
-325.9,0.00015777,0.00027771,0.00024567,72.837,22.165,13.848
-281.56,0.00000035489,0.000086856,0.0000066096,105.19,16.438,14.632
-44.866,0.0015235,-0.0008665,-0.000062622,54.757,15.079,21.274
-321.05,-0.026133,0.066695,0.049137,81.604,54.014,12.775
-378.46,0.65018,0.95196,0.64644,50.264,62.855,6.4641
-692.28,2.1238,0.27026,-0.098482,26.866,38.034,18.72
-285.01,0.00010558,0.000072908,0.00021035,95.662,27.175,3.2583
-227.1,-0.001779,0.0004237,0.002296,31.417,73.957,28.812
-300.41,-0.00013942,0.00017171,0.00014402,110.43,65.508,7.6975
-299.46,-0.0002794,0.00035969,0.00051517,103.97,55.134,13.425
-325.83,0.00013298,0.00020845,0.00027663,74.706,21.033,12.361
-166.95,1.0987,-0.42264,0.024018,66.004,70.124,38.653
114.52,0.29879,-0.16003,-0.0051168,109.26,67.961,23.225
-790.9,3.5273,-0.047186,-0.014342,15.092,40.768,2.3194
-203.82,0.97722,-0.5066,-0.1104,51.794,58.239,22.71
-225.53,0.16009,-0.11749,0.048284,39.581,48.752,31.797
-736.93,0.72547,-0.48335,-0.0066637,19.083,24.342,5.5988
-220.64,0.89324,-0.065137,0.11006,53.89,73.948,38.82
-326.73,0.000069776,-0.000090249,0.00013809,52.196,31.94,14.473
-43.922,0.00040065,0.00036104,0.000028923,80.505,11.419,34.251
-298.59,0.000030021,0.00022741,0.000014936,118.22,62.314,6.7185
243.2,0.27707,-0.41524,0.25403,85.524,19.72,33.31
-296.19,0.000011163,0.00027695,0.000035061,115.9,54.257,3.6348
-43.176,0.0029801,0.0044496,0.00024878,77.556,22.049,28.273
-285.26,0.0000023468,0.00000043253,0.000051911,96.174,26.263,13.722
-285.56,-0.000060789,0.00013153,-0.000015232,117.74,30.706,10.493
-325.63,0.00036377,0.002428,0.00034082,78.981,30.27,18.666
-696.77,0.18006,0.14599,-0.0044493,41.302,14.37,3.5893
-225.5,0.016823,-0.003113,0.0067183,38.199,44.117,35.728
-287.99,-0.00002228,0.00026566,0.0000019215,115.91,35.277,11.501
-255.57,0.44098,-0.19794,0.91852,42.465,69.079,31.76
235.14,0.35323,0.31226,1.6527,98.076,20.654,33.425
-229.52,0.00010333,-0.00006231,0.0000040909,18.256,16.424,37.058
-231.39,0.032195,0.0037178,-0.013138,35.364,51.19,24.626
-285.89,0.0000080195,0.00027635,-0.0000010739,112.32,30.089,17.012
-290.1,0.000094348,0.00019454,0.00011342,111.74,39.075,18.644
-227.5,0.0038886,-0.001717,0.00035501,17.617,52.22,38.72
-325.59,0.000026606,-0.000072726,0.000099807,79.663,17.476,3.3987
-280.47,0.0000088084,-0.000014763,0.000045861,85.268,11.357,13.649
-292.26,0.000024526,0.00022045,0.00010356,119.77,45.691,2.9146
-200.27,1.1718,-0.57399,0.20658,55.181,62.128,33.12
-44.188,0.0026029,-0.00049197,0.000053681,62.415,15.509,21.279
-225.65,0.31393,-0.1675,0.03836,41.675,50.016,27.778
83.676,0.61522,0.18991,0.0050682,91.925,65.659,26.027
41.924,2.5457,-0.74498,0.15491,86.88,52.563,37.88
-292.36,0.000057702,0.00015699,0.00012573,115.29,44.703,4.3015
-299.83,-0.00000020871,0.000045797,0.000014514,119.57,72.211,1.3117
-306.2,-0.0022781,-0.000218,0.0032685,92.229,59.9,12.706
-228.09,0.161,-0.20326,0.078651,37.734,55.761,36.869
-648.46,1.329,1.5283,-0.014095,37.178,36.778,4.0876
-291.5,-0.000043635,0.0001776,0.000083306,106.4,39.503,16.279
-302.54,-0.00033303,0.00025102,0.0003332,102.91,66.113,8.8097
-227.51,-0.00088925,-0.00024765,0.0015786,31.396,74.115,36.126
-781.22,0.0065171,-0.00026502,-0.00016943,21.086,69.61,1.1937
-671.99,1.5988,0.84807,-0.0097649,32.71,35.474,12.419
-65.231,2.2712,-1.9212,0.27708,76.34,57.307,36.184
-118.79,1.9046,-1.7549,0.020738,73.392,57.818,20.945
-325.52,0.000137,0.0006375,0.00067303,79.688,25.821,11.956
-325.29,-0.0025366,-0.00085837,0.0041595,65.656,44.786,8.1034
-324.69,0.3303,0.98448,0.62103,45.876,70.551,11.441
-781.37,0.010398,0.0039426,-0.000078105,17.531,65.155,16.05
-280.46,0.000013172,-0.000015066,0.00004502,94.718,12.493,3.6253
-299.11,0.0000062837,0.00012856,0.000038189,118.36,66.717,8.7462
-303.8,-0.00038819,0.00055803,0.0013695,97.343,59.418,9.3537
-781.7,0.0048371,-0.0023285,-0.00042772,26.723,68.313,5.1342
-326.36,0.000098799,0.0000027226,0.000031777,69.395,13.017,16.96
105.59,0.49812,-0.14829,0.016505,101.86,66.494,38.733
-296.39,0.000067098,0.00030003,0.000027571,113.43,53.626,3.4871
-282.57,0.000010596,0.00000089822,0.000038586,116.26,23.543,1.2282
-781.69,0.003377,-0.0022489,-0.00001085,30.142,70.25,4.8665
-284.58,0.000083095,0.00010696,0.000012581,86.833,27.507,18.538
-244.06,0.090108,-0.36613,0.35943,38.186,64.023,35.908
-314.92,-0.095364,0.22858,0.0058662,79.143,56.301,19.133
-156.52,0.94991,-0.41474,0.28416,70.242,71.261,35.608
-782.6,0.089629,0.0904,-0.0046983,13.676,53.17,8.3252
-43.671,0.0018695,0.0011794,0.00005246,76.11,15.171,28.564
-325.89,0.16176,0.19723,0.18167,73.124,54.822,9.1993
-705.14,0.42172,0.019712,-0.021277,32.507,11.235,2.8977
-803.77,2.3605,-2.2004,-0.056051,14.444,35.8,14.534
81.438,2.1249,-1.4404,-0.034933,88.005,49.399,35.316
-654.55,2.1321,1.16,0.034001,32.976,39.462,18.714
-280.77,0.00001181,0.0000099307,0.000013392,112.86,13.649,2.7372
-198.94,0.9078,-0.24093,0.12737,51.792,53.07,34.953
-42.714,0.009451,0.016525,0.00026378,78.521,31.405,23.269
-710.88,0.5939,0.054255,0.014712,28.625,18.756,13.709
-759.86,1.7431,-0.99418,-0.15103,17.654,34.46,8.6557
-227.57,0.00016985,0.000045206,0.000075061,36.742,15.628,32.84
226.98,-0.21973,0.041708,0.41671,107.27,14.569,30.643
-720.81,0.73744,-0.074479,0.024482,25.387,23.664,8.0912
-299.37,-0.000065721,0.00014845,0.000027919,118.05,67.22,4.3765
-293.46,-0.00011663,0.00045334,-0.0000030302,116.61,47.745,18.561
-366.66,0.32649,2.2408,1.2103,45.894,61.112,14.892
225.44,0.30354,-1.1734,1.645,99.454,27.976,32.247
-228.92,0.00017265,-0.000061513,0.000025366,24.952,15.762,35.143
-298.39,0.000037191,0.00016802,0.00010782,112.61,59.275,8.7843
