"p","U:0","U:1","U:2","Points:0","Points:1","Points:2"
-169.08,-0.0012821,-0.00038192,0.002889,63.325,44.887,8.4223
123.72,0.59551,-0.35963,0.70742,43.363,67.254,32.927
181.6,0.50119,0.52707,0.039074,86.844,64.831,22.617
210.19,0.026371,0.0073267,0.0018199,74.75,34.153,22.844
139.1,0.32721,-0.13698,0.062426,41.005,50.406,37.454
134.5,0.00020087,-0.000056659,0.000022921,24.476,18.903,35.058
74.412,0.41635,0.093537,1.3462,45.027,74.114,21.601
135.17,0.0019687,0.0023677,0.0011353,40.157,34.034,35.794
-51.883,2.6902,1.6087,0.48327,47.814,51.999,9.6286
199.89,1.523,-0.57511,0.00036543,63.376,55.23,32.609
-178.63,0.00046004,0.00043809,0.00017199,103.85,58.866,2.39
191.23,0.68813,1.0674,1.9253,97.324,19.411,35.589
-67.291,1.4947,-0.66168,-0.0057173,20.407,32.168,8.0764
-178.5,-0.000091551,0.00064138,0.00041896,86.122,35.96,17.113
134.05,0.0006952,-0.0011539,0.0013786,30.563,39.871,33.019
210.14,0.0024573,0.0018508,0.00011998,74.939,18.101,35.551
15.161,0.35579,4.1496,0.99793,37.91,55.566,13.518
-57.123,0.16702,0.1012,-0.00035837,41.572,13.036,9.5777
197.17,-0.036085,0.013131,0.39465,101.84,11.2,30.089
-99.812,0.91821,0.60651,0.090767,59.796,53.424,14.462
180.59,1.9406,-1.8792,0.14528,87.37,47.916,29.162
134.76,0.000053002,0.0000018139,0.000033541,42.655,11.194,22.861
154.51,0.84887,-0.36997,0.15909,49.818,57.681,35.14
184.26,0.11316,0.57731,-0.012821,83.256,65.888,33.92
221.29,1.1207,-0.17271,0.93098,64.357,74.31,29.825
-179.06,-0.0014054,0.0042579,0.002052,86.609,45.38,17.309
-49.463,0.47562,0.89987,0.013828,39.723,29.174,9.4349
-169.29,0.000086405,0.0000093861,0.000073539,73.526,11.122,14.593
-169.22,0.0000066866,-0.00013205,0.00012899,47.417,29.925,10.767
148.28,0.78956,-0.34781,0.066227,47.239,53.12,30.039
219.91,2.669,-1.817,0.066072,75.76,55.406,27.064
-178.43,0.0000285,-0.000013707,0.000013891,91.043,12.729,16.44
-60.32,0.0046018,0.00099804,0.000012793,17.973,72.259,7.1195
-178.51,0.000026679,0.00012422,0.000030476,118.2,36.856,1.3109
-178.58,0.000095802,0.00023731,0.00023911,108.55,51.079,8.5173
-178.41,-0.0000021986,0.000011243,0.000030727,83.694,23.539,17.262
156.52,1.0805,-0.65844,0.18051,52.738,61.788,30.069
153.41,0.85468,-0.11252,-0.0013395,48.823,48.954,24.86
134.61,0.000198,-0.000067379,0.000035898,30.594,16.427,22.644
-60.492,0.0085619,-0.0053409,-0.00056186,24.082,63.475,10.192
-63.908,1.3223,0.19893,-0.037792,28.212,31.071,15.825
184.04,0.071387,0.2373,0.0052254,83.225,70.731,34.968
210.21,0.0095635,-0.0035192,0.00069997,67.951,30.236,31.39
28.743,1.0639,5.2116,0.48313,40.975,55.52,18.633
-64.543,0.30403,-0.10677,-0.0041545,17.545,13.003,2.9669
-60.477,0.0052142,-0.0031624,-0.00049563,27.701,66.664,12.078
-169.22,0.000046707,-0.00012161,0.00016439,53.769,28.504,10.733
-60.29,0.0067058,0.0058348,-0.0002094,15.041,66.22,1.1538
-178.71,-0.000070508,0.00005421,0.000043537,116.48,70.983,12.448
130.96,-0.0019786,0.00016846,0.0022873,28.657,71.468,32.069
191.03,0.14234,-0.025335,0.00099186,115.25,74.021,26.897
-60.374,0.010374,-0.0016655,-0.00093396,21.105,64.957,2.5591
188.33,1.2725,-1.0168,0.01112,92.756,50.031,29.82
-178.42,0.000095003,-0.0001145,0.000026127,94.274,21.934,3.1614
-169.24,0.00025763,-0.000029115,0.00010911,54.537,34.948,17.602
-58.979,0.73558,0.18033,0.025359,31.028,22.098,4.8327
49.651,0.23263,1.1215,1.4586,45.431,67.881,18.015
-46.749,0.44763,1.2722,-0.0018362,41.695,32.064,11.18
-178.43,0.000018421,-0.000043208,0.000026923,84.367,16.526,11.964
-75.19,2.7615,-0.11249,-0.017574,20.074,45.189,18.996
-178.47,0.000061571,0.000046304,0.000022153,106.49,24.417,15.127
-169.22,0.00010731,-0.00010435,0.00021096,53.381,32.488,13.62
-60.32,0.0052067,0.0002755,0.000041129,19.122,72.622,1.1288
-62.876,0.39979,-0.021689,-0.0099958,21.113,11.193,5.4061
152.7,1.1038,-0.053105,1.4959,60.148,74.286,23.365
-178.31,0.00078634,-0.00086103,0.0010234,89.501,37.778,6.8184
-171.61,0.027135,0.034439,0.00081829,75.477,45.798,19.069
-30.885,-2.4165,4.3989,0.14556,42.744,46.363,7.3574
189.52,0.56706,-0.35061,0.025871,102.38,60.43,23.882
210.13,0.0054432,-0.0020835,-0.0000015343,65.573,25.003,21.256
-178.39,0.0000084518,0.000060607,0.00018188,83.34,28.67,14.905
-65.093,0.49877,-0.33534,-0.015735,19.016,20.301,1.1019
134.72,0.00019909,-0.000010194,0.000093245,35.552,19.579,25.955
-178.54,-0.000097242,0.00037301,0.00011862,102.03,40.567,17.128
131.08,0.0019423,-0.00099915,0.0016673,16.587,51.097,31.701
-178.31,0.00089364,-0.00086748,0.0003505,92.035,37.052,2.8903
134.75,0.00019587,0.000049813,0.00013828,37.339,19.453,27.05
-38.936,0.13846,1.7513,0.017386,44.585,35.708,1.2428
-99.867,1.0154,0.2601,0.17463,59.765,50.576,14.334
134.38,0.00022294,-0.00012462,0.00003534,21.712,25.677,37.433
-60.529,0.0053111,-0.0046214,-0.00021648,27.053,64.331,18.78
-178.16,0.0047311,-0.0013093,0.0027903,91.372,47.966,4.3959
-169.23,0.00028588,-0.000024607,0.00020568,53.324,41.824,16.845
-178.88,-0.00098078,0.0019901,0.0088058,88.123,58.792,9.2127
134.77,0.000086446,0.000074167,0.000053236,42.294,14.128,33.09
195.39,-0.15681,0.26012,0.83832,102.19,17.171,32.036
-60.046,0.63117,0.097816,-0.0080583,29.4,19.005,6.4673
-178.38,0.00018065,-0.00016322,0.000037758,97.092,28.37,1.1899
134.87,0.00060362,0.000682,0.00024573,38.76,27.034,35.874
-178.45,0.00005709,0.0000081534,0.000021609,99.783,12.304,12.327
-60.234,0.2253,0.024977,-0.0079628,15.836,51.331,3.1042
-178.4,0.000014481,0.000059152,0.00015787,84.855,29.548,15.935
-178.48,0.000011437,0.00041234,0.00019495,93.924,35.914,17.142
-50.034,0.74774,1.0972,0.043109,39.237,31.408,11.85
-60.456,0.015659,-0.0060258,-0.0018721,21.333,60.895,6.2196
-178.75,-0.00019428,0.00037483,0.00084188,100.25,61.598,9.6572
-64.575,0.64394,-0.17515,-0.0042435,21.964,21.526,2.6661
-178.43,0.00009392,-0.000066905,-0.000010199,99.437,24.588,1.1698
-178.64,0.00063873,0.00065687,0.00086931,99.304,58.96,5.5386
-62.222,1.9963,0.74123,0.039288,31.023,37.763,9.7814
-52.721,0.29789,0.62275,0.017349,41.488,24.885,1.1638
-178.47,0.000035585,0.0000095982,-0.0000036904,105.04,15.449,9.4456
-178.4,0.0000066116,0.0000073451,0.000037561,84.834,23.963,18.722
186.92,0.66218,-0.038303,0.012632,95.399,63.422,38.882
-178.48,0.000034906,0.000013737,0.000003105,105.91,18.738,18.691
196.94,-0.15359,-0.12339,0.33574,106.65,16.172,27.813
134.77,0.000021838,0.000021807,0.000053051,44.561,11.275,33.082
134.77,0.000039268,0.00002425,0.000053938,43.229,11.329,33.512
135.21,0.00071779,0.0023926,0.00081538,43.323,32.206,36.525
-178.7,-0.000025304,0.00008738,0.000012756,118.88,66.194,18.665
-178.41,0.00010642,-0.00012817,0.000060091,95.157,23.686,5.0001
209.05,3.3972,-1.5749,0.071094,78.046,53.782,39.158
188.32,0.83899,-0.096836,-0.033709,96.495,61.943,27.943
-51.31,0.72709,0.8343,0.028015,37.611,30.216,8.6044
210.13,0.0029153,-0.000083846,0.00010112,65.526,14.299,25.187
130.76,-0.0093965,0.0051159,0.0083403,31.045,64.128,29.312
245.24,0.30283,-0.45296,0.41141,79.294,72.435,32.776
134.53,0.00016089,-0.0000098895,0.000024922,24.787,11.135,33.216
136.04,0.00043595,0.00055236,0.0011826,44.632,35.45,24.52
-56.574,0.64244,0.43724,0.01762,35.046,24.549,9.9874
192.45,0.69258,-0.65055,-0.013229,100.07,51.438,23.903
-169.26,0.000023124,-0.00025757,0.00039137,80.726,24.728,4.4529
134.74,0.0001372,0.000013267,0.000058431,38.856,15.223,25.848
-60.308,0.0012668,0.0053634,-0.00022055,11.162,69.174,15.72
210.14,0.0033814,0.00011898,0.00018219,68.012,16.974,25.396
-178.59,-0.000042927,0.00020858,0.000052586,116.77,48.501,17.012
205.54,0.94883,-1.2432,0.80858,91.035,28.597,33.983
-179.01,-0.00041714,-0.00013779,0.0030249,85.484,67.111,9.5194
-178.42,0.000095259,0.000057635,0.000052934,99.071,25.952,15.905
-178.69,-0.000018906,0.00010161,0.000048528,118.09,66.993,6.4559
-59.45,0.42343,0.074726,-0.015612,33.381,13.844,9.977
-178.66,0.00064603,0.00083143,0.0014517,96.202,60.595,5.7061
-57.934,0.70057,0.44217,0.034669,33.891,25.647,18.637
-55.471,0.28251,0.42402,-0.022337,40.135,20.608,6.848
-178.44,0.00036274,0.000071986,0.000049295,105.41,41.102,1.2327
-28.447,0.48845,1.8816,1.4714,55.053,65.739,11.045
210.61,0.041708,0.041949,0.0036226,78.023,37.113,37.561
-178.52,0.00026522,0.00017236,0.0001335,108.86,47.256,4.1221
-178.59,-0.00036525,0.00070296,0.00031827,93.445,40.146,17.517
-178.43,0.000059291,-0.000011975,0.000023913,93.701,18.94,12.222
135.53,0.0010688,0.002412,0.0020557,43.343,35.007,30.632
184.32,0.62876,0.34945,0.0017366,88.989,64.703,38.856
-65.168,0.15532,-0.13038,0.00040492,13.788,13.262,4.2469
-178.73,0.00012167,0.00034494,0.00018493,100.13,68.117,2.4612
-169.29,0.00009272,0.000016734,0.00011469,73.219,12.253,9.6783
-168.48,0.002546,-0.0056647,0.0045148,80.682,43.453,1.9784
184.79,1.291,-0.50841,0.062233,58.691,55.779,27.327
-169.31,0.00014442,0.00018929,0.000038604,72.814,17.83,18.745
222.95,1.864,-1.6598,0.10007,73.583,58.65,29.933
218.07,2.7551,-2.3532,0.011699,78.255,56.374,39.119
-60.392,0.0090096,0.0014201,-0.00025361,19.201,65.683,14.954
-179.1,-0.00079975,0.0059064,0.01187,86.589,50.392,12.354
185.09,0.31302,0.086104,-0.0012136,88.979,72.17,36.781
130.93,-0.0024298,0.00070107,0.0033824,29.868,70.355,30.754
-169.29,0.0000091281,0.000010051,0.00022651,80.644,18.771,7.5986
190.12,0.85096,-0.50126,-0.0030546,98.549,55.292,31.535
202.07,1.1752,-0.32755,-0.57436,61.494,64.852,22.87
131.2,0.0083628,-0.0055251,0.0012303,23.833,54.557,38.869
-178.78,-0.0011933,0.0016106,0.0013839,94.792,46.939,15.848
188.64,0.6781,-0.17088,0.0069314,99.018,62.407,25.661
188.15,0.79561,-0.27473,0.0016361,97.334,59.092,29.543
179.32,4.7952,-1.498,-0.056225,81.308,50.582,33.082
153.24,0.96691,-0.30942,0.81475,54.842,71.377,30.235
189.87,0.44017,-0.26926,-0.030818,104.6,62.004,38.966
-61.516,2.6146,0.9743,0.0096352,31.834,41.254,8.029
-60.307,0.06339,-0.013685,-0.0021324,17.521,55.573,3.1479
186.2,1.3721,-0.30913,0.063033,92.3,55.598,33.604
-178.53,0.000022837,0.00013945,0.00002451,118.02,40.139,17.127
-169.25,0.00014647,0.000010639,0.000070094,56.066,25.725,17.15
-32.146,0.78361,3.7083,1.5477,39.221,56.827,6.4337
135.17,0.0018605,0.00092831,0.0015703,39.107,34.786,31.517
-178.6,0.0011855,0.00089152,0.00099641,98.057,58.625,4.1445
201.9,0.77767,-0.64721,0.28002,88.203,24.488,37.656
130.76,1.2924,-0.83168,-0.32472,48.278,63.693,26.129
-178.47,0.000061092,-0.000017872,0.000032052,107.9,21.791,5.9041
-178.44,0.000050441,0.0000046938,0.000046806,100.26,21.654,13.714
-56.794,0.33704,0.21948,0.016466,37.726,17.116,11.247
-178.99,-0.0020118,0.00011399,0.0024366,94.884,58.317,13.285
-62.678,0.97653,-0.20762,0.031343,24.043,26.785,6.8957
-56.794,0.31109,0.24643,0.010527,38.041,17.682,15.311
198.63,0.43875,-0.69163,0.49366,92.234,25.705,28.199
94.731,1.2377,1.5026,1.9499,63.597,68.672,18.683
134.7,0.00014926,0.00000066268,0.000063774,35.977,15.44,25.663
39.605,0.42734,0.30472,0.67184,46.049,73.348,12.046
-53.824,0.53854,0.58662,-0.010238,37.225,25.432,2.7788
-151.23,0.34036,0.13234,0.090426,70.666,53.451,3.7787
134.46,0.00009403,-0.000013298,-0.000005068,19.14,11.316,21.381
-173.28,0.086641,0.080654,0.0089178,74.856,48.96,19.04
234.73,0.84104,-0.59075,0.078767,71.999,70.194,38.763
210.53,0.064933,0.016326,0.0024056,75.734,38.135,32.276
-61.877,0.64053,-0.089883,0.018719,25.184,20.204,15.73
-178.45,0.000081036,-0.000058713,-0.00000024494,102.51,22.825,4.4217
-178.71,-0.000049448,0.000033361,0.000057027,115.15,72.919,6.3819
210.13,0.0019566,-0.0001854,0.000082314,58.023,11.332,22.993
-73.448,1.1036,0.97896,0.15296,56.19,54.441,15.88
-169.32,0.0015032,0.00025805,0.0011796,62.048,42.116,16.247
-169.25,0.0017238,-0.0002173,0.005532,76.381,37.626,8.8621
-102.35,0.93659,0.21841,0.19885,60.06,50.908,9.9651
-30.487,1.3003,2.405,0.044186,39.913,40.455,2.5009
108.09,0.43447,-0.056677,1.0278,43.265,72.399,29.085
-178.44,0.00011554,-0.000052721,0.000025114,99.039,22.931,1.1604
-178.4,-0.000011087,-0.000069168,0.00013528,84.948,22.799,10.922
-50.067,1.5468,1.1345,0.017211,34.292,36.924,5.9791
153.59,1.2769,0.082185,1.5617,64.418,74.41,19.815
-60.29,0.0008586,0.0021178,-0.000083249,11.111,72.668,15.262
-69.273,4.339,7.7173,-0.058274,37.734,47.277,7.3776
180.39,0.98631,-0.50741,0.20306,58.087,63.927,35.309
184.74,1.7411,-0.28398,0.056832,89.3,54.52,27.67
-97.884,2.4834,1.828,0.041897,34.656,41.493,15.531
-178.85,-0.000033056,0.000049808,0.00081752,91.557,74.167,6.2812
-41.808,1.3307,1.972,-0.19626,46.784,60.359,5.2102
200.88,0.43442,-0.2049,0.36003,88.183,18.088,33.548
-60.481,0.020424,0.11738,-0.0020716,11.112,52.805,7.3968
-55.613,0.38103,0.41962,0.01793,38.414,21.781,15.856
-178.38,0.000046369,-0.00013455,0.00012028,86.652,23.601,7.779
134.49,0.00013119,-0.000028019,0.000023647,22.476,12.804,28.656
-169.26,0.000081551,-0.00022097,0.00019482,72.216,22.719,4.0184
184.85,1.4344,-0.15413,0.027472,91.328,56.411,24.636
-178.8,-0.00025023,0.00016019,0.00047645,100.97,69.221,9.5549
103.65,0.63151,-0.13116,1.3165,47.136,72.34,26.219
210.15,0.0048956,0.0022381,-0.000010735,72.932,21.95,35.057
136.59,0.7212,-0.21448,0.43055,48.447,70.694,34.771
-178.45,0.000092897,0.000029387,0.000069744,106.19,28.978,10.41
-178.4,0.000051595,-0.000076625,0.000085296,91.533,23.071,11.855
167.07,1.034,-0.095389,-0.0039284,52.169,48.915,21.212
-118.85,0.7165,0.11946,0.21286,62.848,50.921,6.9947
-62.411,4.1011,-1.2636,0.045135,13.825,39.272,15.052
187.88,0.43618,-0.0086547,0.0015802,100.56,74.069,28.011
-177.49,0.0079268,0.0157,0.0059116,84.215,58.862,2.4254
-177.85,0.0092492,0.0074111,0.0029386,88.07,57.388,2.3047
-178.03,0.0083002,0.0012741,0.0064961,89.229,52.625,5.5425
221.67,2.4218,-1.2341,0.055236,73.659,54.636,24.814
-178.52,0.000019542,0.000010971,-0.0000030245,115.95,15.696,11.164
30.112,0.79593,1.0885,0.9229,53.298,70.225,13.9
-169.28,0.00020186,-0.000032778,0.00050778,73.153,24.465,8.2251
85.555,0.84509,-0.18477,2.0465,43.424,66.109,25.414
185.11,1.2142,0.069615,0.02587,91.663,58.317,29.032
-130.51,0.43995,0.21786,0.1701,65.703,60.209,2.5606
-178.43,0.00014507,0.000047172,0.00014966,100.43,31.875,11.087
-178.46,0.00075248,0.00003499,0.000091195,102.93,46.238,1.0531
201.78,1.2341,0.10114,0.65572,91.717,20.365,36.98
-69.957,2.1202,0.15759,0.013197,25.223,38.011,11.48
-178.4,0.000056237,0.000048913,0.00010601,86.52,27.461,17.156
196.4,1.0773,-0.5543,0.59387,61.317,68.974,31.866
188.36,0.73967,-0.17179,0.025888,97.695,61.173,26.224
-177.95,0.0077522,-0.0014991,0.0019046,90.767,49.832,2.0678
-178.45,0.00013515,0.00020554,0.00043349,94.891,36.79,13.063
-178.65,-0.0000055439,0.00042972,0.0011661,99.667,52.402,10.052
-178.73,-0.0001906,0.00013566,0.00010153,110.9,64.672,14.905
-60.485,0.0097773,-0.0051252,-0.00096394,23.539,63.169,8.7151
185.21,0.29963,0.021388,-0.0049598,89.678,74.123,32.493
-169.33,0.00076767,0.00060968,0.00061874,67.818,30.365,15.613
131.06,0.0018193,-0.00025858,0.0018935,16.98,49.083,29.707
134.82,0.00071448,-0.00061577,0.00052544,35.408,31.305,25.595
-183.88,-0.0064153,0.13882,0.047619,78.757,53.285,15.578
161.92,0.9102,-0.43389,0.31464,54.627,67.815,35.596
210.14,0.0029186,-0.00024777,0.00012883,63.689,14.96,32.82
210.14,0.0047105,0.00072044,-0.000070741,69.762,20.746,35.687
-169.41,0.098645,0.044361,0.0040131,78.484,54.62,0.69351
210.14,0.0031744,0.000073429,0.000059228,68.252,14.901,38.738
-178.67,-0.00062136,0.00096999,0.0001751,97.07,44.398,18.774
-169.32,0.000062244,0.00039452,0.00068681,80.666,25.023,11.044
210.18,0.011764,-0.0022966,0.00022925,69.375,29.77,24.221
244.56,0.80127,-1.0159,0.40565,75.525,67.917,32.088
210.13,0.00082986,0.00041845,0.000096304,79.139,11.509,30.434
134.32,0.00063162,-0.00047876,0.00060134,28.681,34.468,33.19
-65.878,0.59513,-0.48221,-0.010676,18.278,22.923,6.1944
-48.698,0.30656,1.0098,-0.023028,42.52,29.378,4.4988
186.15,1.1408,-0.27665,-0.013088,93.408,56.16,22.15
-60.485,0.0026134,-0.0023556,-0.000011855,31.209,69.479,16.787
-71.56,1.0716,0.94708,0.080623,56.441,54.803,17.495
-178.46,0.000047009,-0.0000038225,0.000015125,101.97,17.924,15.161
-28.322,1.1872,2.4416,0.11212,40.182,40.584,8.7074
-169.31,0.0002438,0.00021634,0.00067626,74.476,26.092,10.629
210.13,0.0017371,0.0015094,-0.000011958,77.03,15.103,38.824
-178.32,0.0030493,-0.00050406,0.0034231,91.464,47.439,6.9342
-169.24,0.000020578,-0.000066326,0.000046702,50.74,18.572,7.1763
210.22,0.021442,-0.0044916,0.00063423,71.38,33.919,22.838
-170.08,0.018899,0.0004646,0.029664,74.12,46.514,13.735
-169.19,-0.00004156,-0.00062374,0.00092617,64.769,33.474,7.6498
210.47,0.024056,0.037399,0.0004075,78.828,35.571,38.733
-64.232,0.7146,-0.14058,0.0050938,23.724,22.771,12.333
-56.511,0.71695,0.49737,0.0039537,33.909,25.569,10.74
-178.52,0.00015883,0.00014807,0.000097557,111.53,43.656,5.585
139.48,0.39873,-0.23342,0.056793,41.691,52.971,37.877
247.16,1.5782,0.051017,1.1847,71.998,73.107,21.143
-169.43,0.0015567,0.0019831,0.0027249,74.11,34.808,13.077
-107.98,0.88819,0.36588,0.17087,60.938,54.256,5.1941
-64.494,0.55707,-0.26644,0.0021652,20.642,20.035,9.29
-182.71,-0.005942,0.11748,0.0072497,79.86,51.968,19.265
-60.256,0.053634,0.070519,-0.0054917,12.854,54.345,9.5034
174.75,0.96727,-0.65723,0.21973,56.682,63.419,32.199
-179.51,-0.0095869,0.0030851,0.019984,85.708,56.029,11.022
131.1,0.0063062,-0.0026412,0.0050028,27.88,48.983,26.401
-68.349,2.1893,-0.72235,0.056962,19.368,36.666,11.924
210.26,0.066879,0.028285,0.0020139,76.488,38.623,22.942
-178.44,0.000030395,-0.0000070094,0.000018731,99.573,18.124,11.225
-60.406,0.0049858,-0.0013054,-0.00031049,25.179,70.094,9.6182
210.17,0.0038045,0.0048116,-0.000062743,76.554,23.123,35.963
-63.347,0.59946,-0.20227,-0.027663,23.166,20.623,1.0994
42.899,-1.1745,2.1376,1.4279,46.323,60.845,18.858
-156.84,0.28057,0.06894,0.05686,72.374,51.436,4.4104
-56.21,0.10546,0.24759,0.010503,42.903,16.767,15.767
-169.21,0.00000063257,-0.00011655,0.00013861,47.362,32.495,10.936
-178.64,-0.000012938,0.00019548,0.000061992,116.38,56.466,9.5687
210.33,0.022803,0.0014557,0.0012569,72.85,33.579,34.573
-178.71,-0.00008038,0.000067389,0.000083517,112.49,70.502,8.0707
210.21,0.0023586,0.014397,0.00040638,80.727,28.742,34.151
-178.33,0.00081339,-0.00059222,0.00037536,94.877,37.759,2.6285
-169.28,0.0000089343,-0.000022297,0.000025053,80.76,12.667,1.2397
210.14,0.0018079,-0.0011492,0.00015308,55.203,15.977,33.869
134.17,0.00050169,-0.00083089,0.00086857,29.741,36.767,31.6
-73.539,2.5558,0.074503,0.061753,24.593,42.764,10.981
210.16,0.0049028,-0.0024336,0.000032383,63.932,25.418,38.847
45.521,0.15355,1.0343,1.4801,40.054,67.748,17.1
-238.04,3.6811,2.8139,-0.19001,36.319,44.291,18.82
-178.47,0.000088376,0.000055851,0.00004186,111.21,33.541,4.2128
140.23,0.70192,-0.57487,0.071581,44.735,54.165,27.467
-66.716,2.6217,-0.014106,-0.073751,23.988,42.787,1.1563
134.59,0.00066905,-0.00029019,0.000504,32.123,30.897,29.939
-59.589,1.5508,0.55426,-0.06715,30.174,33.273,8.2699
-178.48,0.000046337,0.000055832,0.000026388,109.32,25.579,15.561
210.15,0.016428,0.020772,-0.00046849,78.405,32.788,23.062
134.78,0.00024605,0.00027193,0.0001278,38.855,21.009,35.305
-60.428,0.0083754,-0.0042801,-0.00074938,23.316,64.452,3.9352
-178.41,0.00015343,-0.0000088028,0.00014222,101.9,29.743,7.6523
-178.52,0.000017382,-0.0000044321,0.0000061028,116.5,12.872,7.5151
-178.69,-0.000086829,0.0001556,0.00006761,114.82,61.367,16.049
