"p","U:0","U:1","U:2","Points:0","Points:1","Points:2"
-36.801,-0.000033519,0.00033705,0.00093815,94.589,68.407,7.4492
29.957,0.26863,0.19141,0.25126,48.529,65.149,2.2906
-36.291,0.0027623,-0.00095703,0.00037468,94.264,46.434,1.0178
146.05,2.632,-0.17156,-0.087005,18.925,44.499,17.615
183.57,0.48179,-0.17301,0.028171,102.69,65.195,37.333
-35.794,0.000041934,-0.000028967,0.000014705,100.79,21.75,9.2427
213.5,0.43095,-0.54582,0.15153,77.925,71.433,36.934
178.61,0.41934,0.5035,-0.0061576,86.922,65.892,21.185
139.51,0.00012879,0.00041039,0.00013035,43.125,21.735,35.062
139.46,0.00043403,0.0015442,0.00009646,43.025,28.901,38.818
147.66,0.51722,-0.27604,-0.00013063,19.928,19.693,7.5164
-36.421,0.00001266,0.00075976,0.0018511,89.47,41.657,13.532
-36.315,-0.000032073,0.0003176,0.000028743,102.8,39.064,18.747
83.727,0.51451,0.62202,1.392,49.55,70.99,17.006
139.56,0.00012344,-0.00014067,0.000032011,20.186,19.858,25.84
154.17,0.54426,0.37765,-0.00025726,36.297,23.023,5.6925
146.75,2.5638,0.55968,-0.0079454,28.714,41.875,13.256
196.83,2.0735,-0.30803,-0.046612,67.459,50.89,35.41
138.17,0.35278,-0.20021,-0.010568,41.789,51.168,20.982
-35.653,0.000068625,-0.00001107,-0.000011434,106.71,16.536,4.3981
-36.607,0.0032312,0.0043619,0.0099646,87.858,57.027,7.3629
139.53,0.00041682,-0.0006668,0.00065117,26.764,38.454,34.21
-36.153,0.014689,0.01504,0.027602,84.401,54.39,7.3927
152.33,0.0061505,0.01223,-0.00030166,12.901,64.209,12.934
197.0,0.12886,-0.13875,0.25499,96.298,15.36,24.738
-31.322,-0.001265,-0.00037787,0.002852,63.325,44.887,8.4223
126.7,0.59797,-0.36035,0.70965,43.363,67.254,32.927
177.69,0.50165,0.52751,0.038904,86.844,64.831,22.617
209.55,0.026345,0.0073717,0.0018142,74.75,34.153,22.844
141.17,0.32867,-0.13704,0.062605,41.005,50.406,37.454
139.55,0.00021587,-0.000062356,0.000021536,24.476,18.903,35.058
92.816,0.41802,0.094415,1.3503,45.027,74.114,21.601
139.44,0.002035,0.0024276,0.001122,40.157,34.034,35.794
23.494,2.6879,1.6134,0.48386,47.814,51.999,9.6286
188.18,1.5252,-0.5733,-0.00081984,63.376,55.23,32.609
-36.598,0.00045619,0.00042408,0.00016566,103.85,58.866,2.39
193.07,0.68553,1.0655,1.928,97.324,19.411,35.589
145.48,1.495,-0.66337,-0.0057571,20.407,32.168,8.0764
-36.301,-0.000086293,0.00062,0.00040674,86.122,35.96,17.113
139.51,0.00076324,-0.0012693,0.0014934,30.563,39.871,33.019
209.53,0.0024492,0.0018495,0.00012284,74.939,18.101,35.551
43.744,0.35725,4.147,1.0061,37.91,55.566,13.518
153.95,0.16712,0.10121,-0.00036598,41.572,13.036,9.5777
195.89,-0.036149,0.013098,0.39508,101.84,11.2,30.089
3.0006,0.91152,0.60637,0.090975,59.796,53.424,14.462
178.97,1.9453,-1.8771,0.14617,87.37,47.916,29.162
139.55,0.000058616,0.0000031703,0.000034798,42.655,11.194,22.861
150.46,0.85203,-0.37092,0.15986,49.818,57.681,35.14
180.27,0.11321,0.57739,-0.013174,83.256,65.888,33.92
182.17,1.1292,-0.17528,0.92881,64.357,74.31,29.825
-36.834,-0.0013689,0.0041502,0.0020067,86.609,45.38,17.309
160.28,0.47634,0.90105,0.013443,39.723,29.174,9.4349
-31.451,0.000084458,0.0000082554,0.000072381,73.526,11.122,14.593
-31.399,0.0000066564,-0.00013006,0.0001275,47.417,29.925,10.767
146.5,0.79223,-0.3489,0.066314,47.239,53.12,30.039
214.97,2.6693,-1.8181,0.064589,75.76,55.406,27.064
-35.596,0.000027759,-0.000014415,0.000013206,91.043,12.729,16.44
152.36,0.0045893,0.0009997,0.000010707,17.973,72.259,7.1195
-36.147,0.000023518,0.00012797,0.000029862,118.2,36.856,1.3109
-36.502,0.000093822,0.00022666,0.00023161,108.55,51.079,8.5173
-35.793,0.0000014118,0.000034412,0.000032533,83.694,23.539,17.262
149.19,1.086,-0.65911,0.18071,52.738,61.788,30.069
150.09,0.85767,-0.1124,-0.0014892,48.823,48.954,24.86
139.55,0.00021754,-0.000069317,0.000034943,30.594,16.427,22.644
152.17,0.0085461,-0.0053338,-0.00056483,24.082,63.475,10.192
152.08,1.324,0.19746,-0.038261,28.212,31.071,15.825
179.57,0.071297,0.23745,0.0052337,83.225,70.731,34.968
209.6,0.0095719,-0.0035067,0.00071182,67.951,30.236,31.39
37.306,1.0527,5.2101,0.47884,40.975,55.52,18.633
147.3,0.30405,-0.10684,-0.004092,17.545,13.003,2.9669
152.19,0.0052075,-0.0031559,-0.00050237,27.701,66.664,12.078
-31.403,0.000044716,-0.00012087,0.0001611,53.769,28.504,10.733
152.36,0.0066846,0.0058337,-0.00021206,15.041,66.22,1.1538
-36.655,-0.000067468,0.000052403,0.000040481,116.48,70.983,12.448
134.13,-0.0019888,0.00017271,0.0022911,28.657,71.468,32.069
186.01,0.14222,-0.025293,0.0010611,115.25,74.021,26.897
152.27,0.010364,-0.0016623,-0.00094073,21.105,64.957,2.5591
181.35,1.2735,-1.0158,0.01224,92.756,50.031,29.82
-35.739,0.000094113,-0.00011503,0.000023984,94.274,21.934,3.1614
-31.417,0.00025189,-0.000030128,0.00010678,54.537,34.948,17.602
152.72,0.7368,0.18085,0.025337,31.028,22.098,4.8327
84.622,0.23007,1.124,1.4639,45.431,67.881,18.015
161.04,0.44746,1.2739,-0.00083991,41.695,32.064,11.18
-35.597,0.00001954,-0.000041097,0.000026524,84.367,16.526,11.964
142.73,2.7591,-0.11167,-0.020479,20.074,45.189,18.996
-35.855,0.000054846,0.000049865,0.000026476,106.49,24.417,15.127
-31.406,0.00010513,-0.00010351,0.00020762,53.381,32.488,13.62
152.35,0.0051954,0.00027363,0.00003968,19.122,72.622,1.1288
149.02,0.40032,-0.02179,-0.010057,21.113,11.193,5.4061
132.24,1.1155,-0.053886,1.5048,60.148,74.286,23.365
-36.164,0.00077786,-0.00084599,0.0010045,89.501,37.778,6.8184
-32.573,0.026711,0.033969,0.00083341,75.477,45.798,19.069
113.8,-2.4159,4.4049,0.14363,42.744,46.363,7.3574
184.43,0.56738,-0.34985,0.025716,102.38,60.43,23.882
209.49,0.0054521,-0.0020751,0.0000016365,65.573,25.003,21.256
-35.959,0.0000054794,0.000061737,0.00018252,83.34,28.67,14.905
146.81,0.49927,-0.33568,-0.015628,19.016,20.301,1.1019
139.54,0.00022123,-0.0000023517,0.000093249,35.552,19.579,25.955
-36.348,-0.000095426,0.00036679,0.00011089,102.03,40.567,17.128
134.2,0.0019479,-0.0010006,0.0016725,16.587,51.097,31.701
-36.161,0.00087842,-0.00085291,0.00034324,92.035,37.052,2.8903
139.53,0.0002115,0.00005816,0.00013857,37.339,19.453,27.05
157.91,0.13843,1.7544,0.017261,44.585,35.708,1.2428
2.8552,1.0082,0.2601,0.17538,59.765,50.576,14.334
139.55,0.00023789,-0.00013849,0.000035929,21.712,25.677,37.433
152.15,0.0052963,-0.0046062,-0.00022232,27.053,64.331,18.78
-36.269,0.0046608,-0.0012841,0.0027389,91.372,47.966,4.3959
-31.423,0.00028168,-0.000024033,0.00020232,53.324,41.824,16.845
-36.878,-0.00095319,0.0019555,0.0086068,88.123,58.792,9.2127
139.55,0.000093561,0.000079268,0.000051243,42.294,14.128,33.09
194.34,-0.15811,0.25994,0.83714,102.19,17.171,32.036
151.74,0.63136,0.097934,-0.0085882,29.4,19.005,6.4673
-35.962,0.00018011,-0.00014522,0.000034217,97.092,28.37,1.1899
139.49,0.00063697,0.00070228,0.0002436,38.76,27.034,35.874
-35.625,0.000055455,0.0000085953,0.000020547,99.783,12.304,12.327
152.01,0.22535,0.024422,-0.0081589,15.836,51.331,3.1042
-36.02,0.000012542,0.000066124,0.00015759,84.855,29.548,15.935
-36.242,0.000014201,0.00040102,0.00018392,93.924,35.914,17.142
160.26,0.7504,1.0983,0.042196,39.237,31.408,11.85
152.18,0.015628,-0.0060097,-0.0018991,21.333,60.895,6.2196
-36.705,-0.00018686,0.00037222,0.00081999,100.25,61.598,9.6572
147.41,0.64402,-0.17447,-0.0046956,21.964,21.526,2.6661
-35.797,0.000089957,-0.000062684,-0.000011541,99.437,24.588,1.1698
-36.635,0.00062864,0.0006412,0.00084678,99.304,58.96,5.5386
156.56,1.9993,0.74086,0.035494,31.023,37.763,9.7814
156.3,0.29824,0.62401,0.017102,41.488,24.885,1.1638
-35.664,0.000028626,0.00001944,0.0000088565,105.04,15.449,9.4456
-35.809,0.0000048744,0.000012079,0.000035424,84.834,23.963,18.722
181.75,0.66232,-0.038617,0.012877,95.399,63.422,38.882
-35.741,0.000030647,0.000018936,0.0000027303,105.91,18.738,18.691
195.04,-0.1531,-0.12323,0.33517,106.65,16.172,27.813
139.55,0.000023113,0.000022654,0.000053257,44.561,11.275,33.082
139.55,0.000041946,0.00002549,0.00005444,43.229,11.329,33.512
139.45,0.00073941,0.0024561,0.00080726,43.323,32.206,36.525
-36.639,-0.000023555,0.000083269,0.000012871,118.88,66.194,18.665
-35.816,0.00010064,-0.00012091,0.000068335,95.157,23.686,5.0001
206.62,3.3917,-1.5679,0.07117,78.046,53.782,39.158
183.61,0.8395,-0.097974,-0.033659,96.495,61.943,27.943
158.74,0.72837,0.83507,0.028166,37.611,30.216,8.6044
209.49,0.002917,-0.000084177,0.00010765,65.526,14.299,25.187
133.95,-0.009436,0.0051648,0.0083538,31.045,64.128,29.312
214.94,0.30264,-0.45301,0.4111,79.294,72.435,32.776
139.55,0.00017439,-0.0000098015,0.000025308,24.787,11.135,33.216
139.42,0.00045924,0.00078416,0.0011369,44.632,35.45,24.52
154.8,0.64291,0.43757,0.017468,35.046,24.549,9.9874
186.95,0.69355,-0.64935,-0.013494,100.07,51.438,23.903
-31.436,0.000022596,-0.00025008,0.00038291,80.726,24.728,4.4529
139.54,0.00014931,0.000016069,0.000058647,38.856,15.223,25.848
152.39,0.0012682,0.005376,-0.00022089,11.162,69.174,15.72
209.51,0.003385,0.00011622,0.00018768,68.012,16.974,25.396
-36.415,-0.000041977,0.00020622,0.000057464,116.77,48.501,17.012
201.64,0.94959,-1.2436,0.81114,91.035,28.597,33.983
-36.958,-0.00040916,-0.00012995,0.00296,85.484,67.111,9.5194
-35.914,0.00010232,0.000056996,0.000050372,99.071,25.952,15.905
-36.623,-0.00001853,0.000098731,0.00004755,118.09,66.993,6.4559
151.99,0.42369,0.074497,-0.015626,33.381,13.844,9.977
-36.654,0.0006334,0.00081413,0.0014228,96.202,60.595,5.7061
155.26,0.70128,0.44241,0.034717,33.891,25.647,18.637
155.04,0.28292,0.42452,-0.022682,40.135,20.608,6.848
-36.322,0.0003541,0.000071236,0.000047417,105.41,41.102,1.2327
35.956,0.48273,1.8911,1.4831,55.053,65.739,11.045
210.4,0.041706,0.042106,0.0036488,78.023,37.113,37.561
-36.433,0.00026435,0.00016493,0.00012779,108.86,47.256,4.1221
-36.427,-0.00036852,0.00067031,0.00030032,93.445,40.146,17.517
-35.709,0.000055802,-0.00000084462,0.000023643,93.701,18.94,12.222
139.44,0.0011136,0.0025321,0.0020167,43.343,35.007,30.632
179.71,0.62969,0.34957,0.0013779,88.989,64.703,38.856
146.69,0.15562,-0.13041,0.00036392,13.788,13.262,4.2469
-36.715,0.00012334,0.00033436,0.00018065,100.13,68.117,2.4612
-31.446,0.000091631,0.000016668,0.00011419,73.219,12.253,9.6783
-31.072,0.0025195,-0.0055824,0.0044561,80.682,43.453,1.9784
174.84,1.2952,-0.50923,0.062732,58.691,55.779,27.327
-31.469,0.00014151,0.00018603,0.000038477,72.814,17.83,18.745
210.39,1.8662,-1.6577,0.098043,73.583,58.65,29.933
211.23,2.7542,-2.3491,0.0069029,78.255,56.374,39.119
152.3,0.008986,0.0014286,-0.00024574,19.201,65.683,14.954
-36.96,-0.00073446,0.0057794,0.011659,86.589,50.392,12.354
180.43,0.31323,0.086234,-0.0011924,88.979,72.17,36.781
134.11,-0.0024352,0.0007094,0.0033917,29.868,70.355,30.754
-31.453,0.000008682,0.000010322,0.00022253,80.644,18.771,7.5986
184.55,0.85178,-0.50209,-0.002829,98.549,55.292,31.535
182.73,1.1823,-0.32775,-0.57353,61.494,64.852,22.87
134.29,0.0083836,-0.0055265,0.0012367,23.833,54.557,38.869
-36.647,-0.0011606,0.0015768,0.0013614,94.792,46.939,15.848
183.79,0.67793,-0.17062,0.0064014,99.018,62.407,25.661
183.09,0.79451,-0.27556,0.0026054,97.334,59.092,29.543
195.59,4.7858,-1.4889,-0.066709,81.308,50.582,33.082
141.39,0.97379,-0.3086,0.81749,54.842,71.377,30.235
184.57,0.44,-0.26898,-0.030759,104.6,62.004,38.966
158.4,2.618,0.97449,0.0050844,31.834,41.254,8.029
152.19,0.063416,-0.013701,-0.0021521,17.521,55.573,3.1479
180.35,1.3711,-0.31081,0.063866,92.3,55.598,33.604
-36.275,0.000015725,0.00014122,-0.0000011486,118.02,40.139,17.127
-31.417,0.00014239,0.000011261,0.000069539,56.066,25.725,17.15
32.817,0.78187,3.7142,1.5531,39.221,56.827,6.4337
139.45,0.0019628,0.00097451,0.001543,39.107,34.786,31.517
-36.607,0.0011689,0.00086741,0.00097821,98.057,58.625,4.1445
198.79,0.77656,-0.64642,0.28145,88.203,24.488,37.656
127.88,1.2966,-0.83191,-0.32477,48.278,63.693,26.129
-35.77,0.000056724,-0.000017042,0.000040503,107.9,21.791,5.9041
-35.775,0.000042731,0.000019733,0.000043933,100.26,21.654,13.714
154.6,0.33746,0.21979,0.016577,37.726,17.116,11.247
-36.877,-0.0019754,0.00012038,0.0023852,94.884,58.317,13.285
150.1,0.9773,-0.20861,0.032133,24.043,26.785,6.8957
154.72,0.31129,0.24686,0.010676,38.041,17.682,15.311
194.77,0.43954,-0.69101,0.49354,92.234,25.705,28.199
86.964,1.2572,1.5119,2.0028,63.597,68.672,18.683
139.55,0.00016383,0.0000034877,0.000064309,35.977,15.44,25.663
76.545,0.42666,0.30554,0.67494,46.049,73.348,12.046
156.13,0.53857,0.5878,-0.010092,37.225,25.432,2.7788
-22.722,0.33625,0.13186,0.08922,70.666,53.451,3.7787
139.56,0.00010341,-0.000014584,-0.0000055683,19.14,11.316,21.381
-33.378,0.085067,0.07951,0.0089008,74.856,48.96,19.04
206.83,0.84235,-0.59008,0.078925,71.999,70.194,38.763
210.11,0.064982,0.016411,0.002407,75.734,38.135,32.276
150.61,0.64077,-0.090183,0.01842,25.184,20.204,15.73
-35.795,0.000077104,-0.000053359,-0.0000024935,102.51,22.825,4.4217
-36.657,-0.000047705,0.000031074,0.000056184,115.15,72.919,6.3819
209.49,0.0019541,-0.00018393,0.00008438,58.023,11.332,22.993
15.603,1.0976,0.9819,0.15623,56.19,54.441,15.88
-31.464,0.0014842,0.00025746,0.0011633,62.048,42.116,16.247
-31.423,0.0016981,-0.00021223,0.0054502,76.381,37.626,8.8621
1.9755,0.93225,0.21828,0.19978,60.06,50.908,9.9651
160.0,1.3042,2.4095,0.045603,39.913,40.455,2.5009
114.31,0.4347,-0.057195,1.0302,43.265,72.399,29.085
-35.772,0.00011249,-0.000047006,0.000025423,99.039,22.931,1.1604
-35.741,-0.000016542,-0.000059038,0.00012897,84.948,22.799,10.922
160.18,1.5474,1.137,0.014086,34.292,36.924,5.9791
120.69,1.2854,0.081293,1.584,64.418,74.41,19.815
152.41,0.00086058,0.0021192,-0.000080558,11.111,72.668,15.262
90.04,4.2226,7.8181,-0.038964,37.734,47.277,7.3776
166.25,0.98899,-0.50732,0.20474,58.087,63.927,35.309
180.53,1.7399,-0.28509,0.057701,89.3,54.52,27.67
148.41,2.4897,1.8208,0.031807,34.656,41.493,15.531
-36.831,-0.000024503,0.000048418,0.00079933,91.557,74.167,6.2812
31.131,1.3257,1.9761,-0.19062,46.784,60.359,5.2102
199.21,0.43464,-0.2053,0.36061,88.183,18.088,33.548
151.91,0.020473,0.11734,-0.0020492,11.112,52.805,7.3968
156.07,0.38152,0.41984,0.017995,38.414,21.781,15.856
-35.81,0.000036846,-0.00011663,0.00010843,86.652,23.601,7.779
139.56,0.00014343,-0.000029738,0.000024272,22.476,12.804,28.656
-31.43,0.000079086,-0.00021428,0.00019082,72.216,22.719,4.0184
180.47,1.4355,-0.15482,0.029027,91.328,56.411,24.636
-36.76,-0.00023953,0.00015827,0.00046842,100.97,69.221,9.5549
106.66,0.6326,-0.1309,1.3217,47.136,72.34,26.219
209.55,0.0048958,0.0022351,-0.000011082,72.932,21.95,35.057
132.8,0.72418,-0.21406,0.43194,48.447,70.694,34.771
-35.98,0.000084098,0.000038106,0.000069322,106.19,28.978,10.41
-35.833,0.000034632,-0.000026047,0.000067757,91.533,23.071,11.855
162.03,1.0367,-0.096026,-0.00452,52.169,48.915,21.212
-7.5653,0.70975,0.11865,0.21209,62.848,50.921,6.9947
145.88,4.0993,-1.2608,0.045654,13.825,39.272,15.052
182.99,0.4364,-0.0085199,0.001559,100.56,74.069,28.011
-36.08,0.0077713,0.015379,0.0057755,84.215,58.862,2.4254
-36.219,0.0090775,0.0072695,0.0028732,88.07,57.388,2.3047
-36.293,0.0081614,0.0012536,0.0063705,89.229,52.625,5.5425
217.03,2.4252,-1.2338,0.055032,73.659,54.636,24.814
-35.667,0.000016315,0.000012866,-0.0000027522,115.95,15.696,11.164
67.682,0.79662,1.096,0.92831,53.298,70.225,13.9
-31.446,0.00019907,-0.000029795,0.00050066,73.153,24.465,8.2251
115.53,0.8436,-0.18763,2.0542,43.424,66.109,25.414
180.61,1.2158,0.070248,0.026069,91.663,58.317,29.032
-12.896,0.43427,0.2181,0.16896,65.703,60.209,2.5606
-36.086,0.00013739,0.000046285,0.0001357,100.43,31.875,11.087
-36.397,0.00074288,0.000023975,0.000091327,102.93,46.238,1.0531
202.73,1.2344,0.10067,0.65854,91.717,20.365,36.98
148.22,2.1191,0.15902,0.012518,25.223,38.011,11.48
-35.917,0.00006644,0.000046287,0.00010709,86.52,27.461,17.156
171.45,1.0847,-0.55421,0.59374,61.317,68.974,31.866
183.58,0.74009,-0.17247,0.025962,97.695,61.173,26.224
-36.176,0.0076142,-0.0014765,0.0018773,90.767,49.832,2.0678
-36.258,0.00013256,0.0002,0.00040935,94.891,36.79,13.063
-36.607,-0.0000047766,0.00040539,0.0011441,99.667,52.402,10.052
-36.659,-0.00018385,0.0001317,0.000098639,110.9,64.672,14.905
152.17,0.0097387,-0.0051096,-0.00097254,23.539,63.169,8.7151
180.68,0.2996,0.021235,-0.0049835,89.678,74.123,32.493
-31.473,0.00075708,0.00060265,0.00060804,67.818,30.365,15.613
134.18,0.0018237,-0.00025715,0.0018963,16.98,49.083,29.707
139.52,0.00079628,-0.00060585,0.00051804,35.408,31.305,25.595
-39.462,-0.006094,0.13615,0.046783,78.757,53.285,15.578
150.28,0.91531,-0.43399,0.3161,54.627,67.815,35.596
209.51,0.0029221,-0.00024182,0.00013775,63.689,14.96,32.82
209.53,0.0047116,0.00072436,-0.000073316,69.762,20.746,35.687
-31.899,0.097162,0.044306,0.0039517,78.484,54.62,0.69351
209.52,0.0031731,0.000074446,0.000057705,68.252,14.901,38.738
-36.526,-0.00060514,0.00094262,0.00017341,97.07,44.398,18.774
-31.479,0.000060881,0.00039066,0.00067597,80.666,25.023,11.044
209.55,0.011753,-0.0022961,0.00023952,69.375,29.77,24.221
215.26,0.80149,-1.0144,0.40356,75.525,67.917,32.088
209.51,0.00082785,0.00041684,0.000096812,79.139,11.509,30.434
139.52,0.00068001,-0.00052244,0.00063678,28.681,34.468,33.19
146.1,0.59543,-0.48201,-0.010744,18.278,22.923,6.1944
158.02,0.3082,1.0123,-0.022553,42.52,29.378,4.4988
181.31,1.1389,-0.27582,-0.013177,93.408,56.16,22.15
152.19,0.0026069,-0.0023481,-0.000013575,31.209,69.479,16.787
18.318,1.0645,0.94895,0.081957,56.441,54.803,17.495
-35.711,0.000047958,0.000001997,0.000017783,101.97,17.924,15.161
163.8,1.1893,2.4468,0.11056,40.182,40.584,8.7074
-31.466,0.00023897,0.00021618,0.00066476,74.476,26.092,10.629
209.52,0.0017384,0.0015143,-0.000011528,77.03,15.103,38.824
-36.364,0.003006,-0.00050879,0.0033626,91.464,47.439,6.9342
-31.414,0.000019046,-0.000064979,0.000046255,50.74,18.572,7.1763
209.57,0.021443,-0.0044585,0.00063501,71.38,33.919,22.838
-31.796,0.018597,0.00049011,0.029265,74.12,46.514,13.735
-31.385,-0.000040301,-0.0006123,0.00090755,64.769,33.474,7.6498
210.19,0.024054,0.037482,0.00041299,78.828,35.571,38.733
148.19,0.71519,-0.14048,0.0046941,23.724,22.771,12.333
155.54,0.71754,0.4987,0.0037336,33.909,25.569,10.74
-36.339,0.00015057,0.00014137,0.00010267,111.53,43.656,5.585
140.67,0.4003,-0.23332,0.057005,41.691,52.971,37.877
169.34,1.573,0.035191,1.2093,71.998,73.107,21.143
-31.527,0.0015336,0.0019626,0.0026814,74.11,34.808,13.077
-1.7736,0.8824,0.36607,0.17097,60.938,54.256,5.1941
147.53,0.55692,-0.2667,0.0023663,20.642,20.035,9.29
-38.855,-0.0057999,0.1156,0.007222,79.86,51.968,19.265
152.33,0.053697,0.070527,-0.0055123,12.854,54.345,9.5034
162.28,0.97157,-0.65872,0.22039,56.682,63.419,32.199
-37.291,-0.0094086,0.0030754,0.019626,85.708,56.029,11.022
134.17,0.0063143,-0.0026447,0.00502,27.88,48.983,26.401
145.55,2.1869,-0.72197,0.057111,19.368,36.666,11.924
209.58,0.066899,0.028292,0.0019696,76.488,38.623,22.942
-35.707,0.000024434,-0.00000046786,0.000015803,99.573,18.124,11.225
152.27,0.0049747,-0.0012963,-0.00031195,25.179,70.094,9.6182
209.58,0.0038011,0.0048181,-0.000053683,76.554,23.123,35.963
148.67,0.60055,-0.20285,-0.028114,23.166,20.623,1.0994
70.791,-1.1659,2.1658,1.4251,46.323,60.845,18.858
-25.575,0.27783,0.069011,0.056249,72.374,51.436,4.4104
155.0,0.1055,0.24798,0.010362,42.903,16.767,15.767
-31.399,0.00000064899,-0.00011487,0.00013644,47.362,32.495,10.936
-36.54,-0.000010317,0.00018796,0.000060317,116.38,56.466,9.5687
209.81,0.022793,0.0014671,0.0012911,72.85,33.579,34.573
-36.657,-0.000078156,0.000063522,0.000081165,112.49,70.502,8.0707
209.67,0.0023687,0.01441,0.0004161,80.727,28.742,34.151
-36.166,0.00079763,-0.00057895,0.00037146,94.877,37.759,2.6285
-31.442,0.0000089409,-0.000021827,0.000024855,80.76,12.667,1.2397
209.49,0.0018137,-0.0011441,0.0001535,55.203,15.977,33.869
139.52,0.00054853,-0.00091339,0.00091229,29.741,36.767,31.6
147.77,2.5546,0.073217,0.059492,24.593,42.764,10.981
209.53,0.0049042,-0.0024247,0.000036414,63.932,25.418,38.847
80.303,0.15428,1.0352,1.4828,40.054,67.748,17.1
56.757,3.7061,2.7352,-0.18187,36.319,44.291,18.82
-36.087,0.00007896,0.000061242,0.000037746,111.21,33.541,4.2128
140.7,0.70453,-0.57566,0.072115,44.735,54.165,27.467
148.0,2.6225,-0.014067,-0.07577,23.988,42.787,1.1563
139.53,0.00073754,-0.00030543,0.00050264,32.123,30.897,29.939
154.26,1.5517,0.55399,-0.067576,30.174,33.273,8.2699
-35.873,0.000043576,0.0000634,0.000030246,109.32,25.579,15.561
209.52,0.016443,0.020798,-0.00044771,78.405,32.788,23.062
139.52,0.00026321,0.00028387,0.00012949,38.855,21.009,35.305
152.22,0.0083381,-0.0042831,-0.00076855,23.316,64.452,3.9352
-36.034,0.00015643,-0.0000086109,0.00013979,101.9,29.743,7.6523
-35.635,0.000015614,-0.000005314,0.0000060265,116.5,12.872,7.5151
-36.619,-0.000079561,0.00015598,0.000068405,114.82,61.367,16.049
-39.507,-0.01865,0.12994,0.20677,76.747,59.586,8.8725
208.38,1.0006,-0.94345,0.38414,72.345,67.535,33.151
209.62,0.016891,0.0076364,0.00097169,74.623,31.426,30.323
